Vin[V] Vout[V] Clip_b
1e+38 0.036413 63.0
1e+38 0.036186 61.0
1e+38 0.03555 59.0
1e+38 0.035402 57.0
1e+38 0.036059 55.0
1e+38 0.035221 53.0
1e+38 0.036468 51.0
0.008287 0.036181 49.0
1e+38 0.036143 47.0
1e+38 0.035872 45.0
1e+38 0.03571 43.0
0.00879 0.035773 41.0
1e+38 0.035387 39.0
0.009004 0.035218 37.0
1e+38 0.035842 35.0
1e+38 0.036079 33.0
1e+38 0.035267 31.0
1e+38 0.035174 29.0
1e+38 0.035909 27.0
0.007727 0.035306 25.0
0.008947 0.035961 23.0
1e+38 0.035777 21.0
1e+38 0.035239 19.0
1e+38 0.034767 17.0
1e+38 0.035617 15.0
0.008479 0.035223 13.0
0.008286 0.034515 11.0
1e+38 0.034758 9.0
1e+38 0.03415 7.0
1e+38 0.033604 5.0
1e+38 0.030811 3.0
0.008727 0.023111 1.0
0.00971 0.072861 63.0
0.01139 0.073073 61.0
0.00955 0.072187 59.0
0.0091 0.072786 57.0
0.00947 0.072778 55.0
0.01032 0.07253 53.0
0.01019 0.072118 51.0
0.00991 0.072389 49.0
0.00917 0.072141 47.0
0.01049 0.072908 45.0
0.00946 0.072336 43.0
0.0101 0.072693 41.0
0.00898 0.071958 39.0
0.0093 0.071934 37.0
0.00955 0.07203 35.0
0.00905 0.071444 33.0
0.00975 0.071917 31.0
0.0101 0.070933 29.0
0.00932 0.072067 27.0
0.01049 0.07181 25.0
0.00914 0.071787 23.0
0.01058 0.071448 21.0
0.00902 0.071484 19.0
0.00989 0.071324 17.0
0.00904 0.070978 15.0
0.00932 0.070616 13.0
0.01107 0.069477 11.0
0.00941 0.067555 9.0
0.01076 0.06423 7.0
0.00972 0.058846 5.0
0.00888 0.050499 3.0
0.00942 0.036996 1.0
1e+38 0.14626 63.0
1e+38 0.14508 61.0
1e+38 0.14537 59.0
1e+38 0.14589 57.0
1e+38 0.1453 55.0
1e+38 0.14564 53.0
1e+38 0.1442 51.0
1e+38 0.14461 49.0
1e+38 0.14479 47.0
1e+38 0.14499 45.0
1e+38 0.14521 43.0
1e+38 0.14434 41.0
1e+38 0.14339 39.0
0.0152 0.14405 37.0
1e+38 0.14451 35.0
1e+38 0.14314 33.0
1e+38 0.1428 31.0
1e+38 0.14206 29.0
1e+38 0.14201 27.0
1e+38 0.14157 25.0
1e+38 0.14074 23.0
1e+38 0.13866 21.0
1e+38 0.13633 19.0
1e+38 0.13345 17.0
1e+38 0.12835 15.0
1e+38 0.12046 13.0
1e+38 0.11265 11.0
1e+38 0.10355 9.0
1e+38 0.09368 7.0
1e+38 0.08261 5.0
1e+38 0.07071 3.0
0.01547 0.05706 1.0
1e+38 0.2167 63.0
1e+38 0.21594 61.0
1e+38 0.2163 59.0
1e+38 0.21549 57.0
1e+38 0.21603 55.0
1e+38 0.21512 53.0
1e+38 0.21489 51.0
1e+38 0.21395 49.0
1e+38 0.21474 47.0
1e+38 0.21346 45.0
1e+38 0.21321 43.0
1e+38 0.21423 41.0
1e+38 0.21285 39.0
1e+38 0.2117 37.0
1e+38 0.21085 35.0
1e+38 0.20857 33.0
1e+38 0.20672 31.0
1e+38 0.20338 29.0
1e+38 0.19863 27.0
1e+38 0.19276 25.0
1e+38 0.18555 23.0
1e+38 0.17792 21.0
1e+38 0.16905 19.0
1e+38 0.15982 17.0
1e+38 0.15049 15.0
1e+38 0.1403 13.0
1e+38 0.1306 11.0
1e+38 0.11956 9.0
1e+38 0.10776 7.0
1e+38 0.09674 5.0
1e+38 0.08467 3.0
1e+38 0.07153 1.0
1e+38 0.28494 63.0
1e+38 0.28395 61.0
1e+38 0.28328 59.0
1e+38 0.28288 57.0
1e+38 0.28211 55.0
1e+38 0.2817 53.0
