Vin[V] Vout[V] Clip_b
1e+38 0.034035 63.0
1e+38 0.034029 61.0
1e+38 0.034034 59.0
1e+38 0.034087 57.0
1e+38 0.034139 55.0
1e+38 0.033937 53.0
1e+38 0.033361 51.0
1e+38 0.033075 49.0
1e+38 0.034351 47.0
1e+38 0.032655 45.0
1e+38 0.032736 43.0
0.00866 0.033051 41.0
1e+38 0.032331 39.0
1e+38 0.031727 37.0
1e+38 0.03132 35.0
1e+38 0.030092 33.0
1e+38 0.029338 31.0
0.00874 0.028838 29.0
1e+38 0.027314 27.0
0.008199 0.026452 25.0
1e+38 0.02496 23.0
0.009109 0.023554 21.0
1e+38 0.022347 19.0
0.008671 0.020767 17.0
1e+38 0.019099 15.0
1e+38 0.017787 13.0
0.008545 0.015498 11.0
1e+38 0.014324 9.0
0.008336 0.012723 7.0
1e+38 0.011128 5.0
1e+38 0.00963 3.0
1e+38 0.009154 1.0
0.00961 0.056795 63.0
0.01061 0.05612 61.0
0.00937 0.055147 59.0
1e+38 0.053825 57.0
0.00965 0.052784 55.0
1e+38 0.051837 53.0
0.00946 0.050416 51.0
0.01036 0.04907 49.0
0.01064 0.047936 47.0
0.00942 0.046771 45.0
0.00929 0.045545 43.0
0.00888 0.044225 41.0
0.0096 0.042567 39.0
0.00928 0.041047 37.0
1e+38 0.040004 35.0
0.00917 0.038384 33.0
0.00933 0.036949 31.0
0.00888 0.035765 29.0
0.00965 0.034339 27.0
0.00905 0.033005 25.0
0.00948 0.031051 23.0
0.00934 0.029806 21.0
0.00875 0.028081 19.0
1e+38 0.026305 17.0
0.01031 0.025086 15.0
0.00951 0.022735 13.0
0.00896 0.021663 11.0
0.00938 0.019658 9.0
0.0093 0.018095 7.0
0.00993 0.017006 5.0
0.00933 0.015039 3.0
0.00849 0.015771 1.0
1e+38 0.0636 63.0
1e+38 0.06293 61.0
1e+38 0.06162 59.0
1e+38 0.06046 57.0
1e+38 0.05854 55.0
1e+38 0.0575 53.0
1e+38 0.05621 51.0
1e+38 0.05477 49.0
1e+38 0.05311 47.0
1e+38 0.05232 45.0
1e+38 0.05056 43.0
1e+38 0.04912 41.0
1e+38 0.04816 39.0
1e+38 0.04643 37.0
1e+38 0.0445 35.0
1e+38 0.04332 33.0
1e+38 0.04188 31.0
1e+38 0.04018 29.0
1e+38 0.03881 27.0
1e+38 0.03735 25.0
