Vin[V] Vout[V] Clip_b
1e+38 0.034451 63.0
0.009061 0.035027 61.0
0.008596 0.034678 59.0
1e+38 0.03437 57.0
0.008804 0.034412 55.0
1e+38 0.034546 53.0
1e+38 0.034886 51.0
0.008401 0.03484 49.0
0.008242 0.034404 47.0
1e+38 0.03413 45.0
0.008505 0.034429 43.0
0.007961 0.034235 41.0
1e+38 0.034245 39.0
1e+38 0.034487 37.0
1e+38 0.034614 35.0
1e+38 0.034848 33.0
1e+38 0.034482 31.0
1e+38 0.034569 29.0
1e+38 0.034736 27.0
1e+38 0.03422 25.0
0.008443 0.03398 23.0
1e+38 0.034022 21.0
1e+38 0.033093 19.0
1e+38 0.033398 17.0
0.009 0.032465 15.0
1e+38 0.032176 13.0
1e+38 0.03076 11.0
0.008398 0.029244 9.0
0.008744 0.027269 7.0
1e+38 0.02562 5.0
1e+38 0.022978 3.0
1e+38 0.018859 1.0
0.00938 0.067425 63.0
0.00978 0.067351 61.0
1e+38 0.067192 59.0
0.01033 0.067123 57.0
0.0093 0.066845 55.0
0.01011 0.065564 53.0
0.00928 0.065607 51.0
0.0092 0.065048 49.0
0.00906 0.063939 47.0
0.00919 0.063437 45.0
0.00945 0.062447 43.0
1e+38 0.061506 41.0
0.00932 0.060014 39.0
0.00984 0.058897 37.0
1e+38 0.057565 35.0
0.00932 0.056424 33.0
1e+38 0.054944 31.0
0.0099 0.053398 29.0
0.01074 0.052267 27.0
0.00875 0.050769 25.0
0.00946 0.048974 23.0
0.0095 0.047425 21.0
0.01003 0.045623 19.0
0.00969 0.043856 17.0
0.00935 0.042528 15.0
0.00867 0.04038 13.0
0.00924 0.038618 11.0
0.01028 0.036351 9.0
0.00923 0.034549 7.0
0.00992 0.032736 5.0
0.00914 0.029855 3.0
0.0094 0.026752 1.0
1e+38 0.08543 63.0
0.01554 0.08404 61.0
0.01495 0.08295 59.0
1e+38 0.08163 57.0
1e+38 0.08017 55.0
1e+38 0.07876 53.0
1e+38 0.07738 51.0
1e+38 0.07637 49.0
1e+38 0.07471 47.0
1e+38 0.07352 45.0
1e+38 0.07187 43.0
1e+38 0.07059 41.0
1e+38 0.06846 39.0
1e+38 0.06746 37.0
1e+38 0.06557 35.0
1e+38 0.06443 33.0
1e+38 0.06289 31.0
1e+38 0.06114 29.0
1e+38 0.05954 27.0
1e+38 0.05794 25.0
1e+38 0.05609 23.0
1e+38 0.05449 21.0
0.01491 0.05263 19.0
1e+38 0.05107 17.0
1e+38 0.0494 15.0
1e+38 0.04762 13.0
1e+38 0.04567 11.0
1e+38 0.04368 9.0
1e+38 0.04115 7.0
1e+38 0.03869 5.0
1e+38 0.03652 3.0
1e+38 0.03356 1.0
1e+38 0.08562 63.0
1e+38 0.08474 61.0
1e+38 0.08326 59.0
1e+38 0.08195 57.0
1e+38 0.08015 55.0
1e+38 0.07908 53.0
1e+38 0.07788 51.0
1e+38 0.07679 49.0
1e+38 0.07521 47.0
1e+38 0.0737 45.0
1e+38 0.07224 43.0
1e+38 0.07107 41.0
1e+38 0.06934 39.0
1e+38 0.06767 37.0
1e+38 0.06618 35.0
1e+38 0.06463 33.0
1e+38 0.06321 31.0
1e+38 0.06128 29.0
1e+38 0.05983 27.0
1e+38 0.05814 25.0
1e+38 0.05602 23.0
1e+38 0.05477 21.0
1e+38 0.0529 19.0
1e+38 0.05099 17.0
1e+38 0.04951 15.0
1e+38 0.04773 13.0
1e+38 0.04555 11.0
1e+38 0.04367 9.0
1e+38 0.04086 7.0
1e+38 0.03878 5.0
1e+38 0.03562 3.0
1e+38 0.03212 1.0
1e+38 0.086 63.0
1e+38 0.08477 61.0
1e+38 0.08352 59.0
1e+38 0.0824 57.0
1e+38 0.08051 55.0
1e+38 0.07936 53.0
1e+38 0.07817 51.0
1e+38 0.07672 49.0
1e+38 0.07525 47.0
1e+38 0.07406 45.0
1e+38 0.07247 43.0
1e+38 0.07112 41.0
1e+38 0.06921 39.0
1e+38 0.06787 37.0
1e+38 0.06637 35.0
1e+38 0.06473 33.0
1e+38 0.06337 31.0
1e+38 0.06168 29.0
1e+38 0.0599 27.0
1e+38 0.0585 25.0
1e+38 0.05651 23.0
1e+38 0.05485 21.0
1e+38 0.0528 19.0
1e+38 0.0514 17.0
1e+38 0.04927 15.0
1e+38 0.04746 13.0
1e+38 0.04523 11.0
1e+38 0.04364 9.0
1e+38 0.04119 7.0
1e+38 0.03831 5.0
1e+38 0.03576 3.0
1e+38 0.03422 1.0
1e+38 1e+38 63.0
1e+38 1e+38 61.0
1e+38 1e+38 59.0
1e+38 1e+38 57.0
1e+38 1e+38 55.0
1e+38 1e+38 53.0
1e+38 1e+38 51.0
1e+38 1e+38 49.0
1e+38 1e+38 47.0
1e+38 1e+38 45.0
1e+38 1e+38 43.0
1e+38 1e+38 41.0
1e+38 0.0693 39.0
1e+38 0.0682 37.0
1e+38 0.06638 35.0
1e+38 0.06491 33.0
1e+38 0.06354 31.0
1e+38 0.06197 29.0
1e+38 0.05987 27.0
1e+38 0.05839 25.0
1e+38 0.05647 23.0
1e+38 0.05475 21.0
1e+38 0.05331 19.0
1e+38 0.05136 17.0
1e+38 0.04939 15.0
1e+38 0.04734 13.0
1e+38 0.04535 11.0
1e+38 0.04308 9.0
1e+38 0.04042 7.0
1e+38 0.0384 5.0
1e+38 0.03546 3.0
1e+38 0.03257 1.0
1e+38 0.08634 63.0
1e+38 0.08511 61.0
1e+38 0.0837 59.0
1e+38 0.08245 57.0
1e+38 0.08123 55.0
1e+38 0.07963 53.0
