Vin[V] Vout[V] Clip_b
0.046193 0.036856 63.0
0.046758 0.036624 61.0
0.04746 0.035788 59.0
0.046659 0.036415 57.0
0.045729 0.036529 55.0
0.047518 0.035965 53.0
0.046681 0.036815 51.0
0.045192 0.035894 49.0
0.047056 0.036547 47.0
0.044646 0.036017 45.0
0.04601 0.0362 43.0
0.046426 0.035987 41.0
0.046116 0.035886 39.0
0.044801 0.036074 37.0
0.046422 0.036072 35.0
0.045377 0.036174 33.0
0.04432 0.035534 31.0
0.048142 0.036054 29.0
1e+38 0.03562 27.0
0.047167 0.035836 25.0
0.046632 0.035688 23.0
0.046422 0.035335 21.0
0.048215 0.035772 19.0
0.045933 0.035878 17.0
0.046852 0.035904 15.0
0.046088 0.035229 13.0
0.046261 0.035104 11.0
0.045524 0.035188 9.0
0.045259 0.034575 7.0
0.044363 0.033638 5.0
0.046176 0.032414 3.0
0.046563 0.024694 1.0
0.09177 0.073068 63.0
0.09284 0.073569 61.0
0.09184 0.073836 59.0
0.09188 0.073264 57.0
0.09306 0.072973 55.0
0.09392 0.073309 53.0
0.09093 0.072816 51.0
0.09189 0.073286 49.0
0.09228 0.072627 47.0
0.09233 0.072639 45.0
0.09258 0.072538 43.0
0.09189 0.073162 41.0
0.09119 0.072537 39.0
0.09174 0.072876 37.0
0.09283 0.07286 35.0
0.09244 0.072613 33.0
0.09134 0.072721 31.0
0.09332 0.072166 29.0
0.09268 0.072695 27.0
0.09047 0.072701 25.0
0.09218 0.072253 23.0
0.09263 0.07218 21.0
0.09284 0.07227 19.0
0.09108 0.07141 17.0
0.09265 0.071284 15.0
0.09319 0.071594 13.0
0.09222 0.070291 11.0
0.09266 0.069042 9.0
0.09334 0.066994 7.0
0.09127 0.062151 5.0
0.09319 0.054618 3.0
0.09247 0.041027 1.0
0.18194 0.1469 63.0
0.18298 0.14707 61.0
0.18331 0.14643 59.0
0.18181 0.14656 57.0
0.18271 0.14624 55.0
0.18288 0.14687 53.0
0.18178 0.14601 51.0
0.18149 0.14726 49.0
0.18332 0.14649 47.0
0.18169 0.14548 45.0
0.18469 0.1453 43.0
0.18184 0.14575 41.0
0.18146 0.14576 39.0
0.18184 0.14537 37.0
0.1833 0.14567 35.0
0.18204 0.14566 33.0
0.18207 0.14415 31.0
0.18067 0.14412 29.0
0.18325 0.14416 27.0
0.18237 0.14328 25.0
0.17915 0.14222 23.0
0.18226 0.1415 21.0
0.18219 0.13901 19.0
0.18358 0.1359 17.0
0.18308 0.13198 15.0
0.18133 0.12601 13.0
0.18359 0.11777 11.0
0.18249 0.10856 9.0
0.18333 0.09926 7.0
0.1815 0.08695 5.0
0.18362 0.0759 3.0
0.18332 0.06054 1.0
0.27726 0.21892 63.0
0.27569 0.21789 61.0
0.27681 0.21784 59.0
0.27546 0.21727 57.0
0.27623 0.21775 55.0
0.27638 0.21716 53.0
0.2768 0.21597 51.0
0.27784 0.21662 49.0
0.27658 0.21614 47.0
0.27584 0.2162 45.0
0.27735 0.21563 43.0
0.2749 0.21504 41.0
0.2751 0.21449 39.0
0.27508 0.21354 37.0
0.27699 0.21317 35.0
0.27643 0.21228 33.0
0.27398 0.20935 31.0
0.27575 0.20749 29.0
0.27709 0.20285 27.0
0.27501 0.19762 25.0
0.27647 0.19044 23.0
0.27678 0.18248 21.0
0.27455 0.17463 19.0
0.27599 0.16498 17.0
0.2772 0.15581 15.0
0.27534 0.14612 13.0
0.27685 0.13566 11.0
0.27605 0.12556 9.0
0.27658 0.11392 7.0
0.27767 0.10224 5.0
0.27747 0.09018 3.0
0.27553 0.07684 1.0
0.36903 0.28701 63.0
0.36971 0.28676 61.0
0.36855 0.28568 59.0
0.36903 0.28525 57.0
0.37066 0.28496 55.0
0.37018 0.28485 53.0
0.36887 0.28362 51.0
0.37048 0.28334 49.0
0.36993 0.28173 47.0
0.3684 0.28049 45.0
0.36901 0.27848 43.0
0.37115 0.27601 41.0
0.36964 0.27193 39.0
0.36929 0.26647 37.0
0.3694 0.26055 35.0
0.36797 0.25275 33.0
0.36991 0.24568 31.0
0.37047 0.23707 29.0
0.36946 0.2281 27.0
0.36908 0.21949 25.0
0.36908 0.2099 23.0
0.37174 0.19997 21.0
0.37082 0.18987 19.0
0.37015 0.18063 17.0
0.36911 0.171 15.0
0.36915 0.16058 13.0
0.36983 0.14969 11.0
0.36945 0.13878 9.0
0.36926 0.12657 7.0
0.36985 0.1154 5.0
0.36992 0.10341 3.0
0.36898 0.08935 1.0
0.45703 0.34925 63.0
0.45865 0.34767 61.0
0.45925 0.34635 59.0
0.45998 0.34502 57.0
0.45866 0.34298 55.0
0.45853 0.34011 53.0
0.45842 0.33651 51.0
0.45879 0.33227 49.0
0.4598 0.32723 47.0
0.45819 0.31992 45.0
0.45999 0.3131 43.0
0.45708 0.30546 41.0
0.45955 0.29662 39.0
0.45701 0.28823 37.0
0.45823 0.27966 35.0
0.45737 0.27103 33.0
0.45787 0.26219 31.0
0.45822 0.2528 29.0
0.45943 0.24394 27.0
0.45911 0.23378 25.0
0.45853 0.2236 23.0
0.45842 0.21389 21.0
0.45957 0.20344 19.0
0.4581 0.19289 17.0
0.46013 0.18292 15.0
0.46077 0.17256 13.0
0.45993 0.16211 11.0
0.45842 0.15038 9.0
0.46004 0.13866 7.0
0.45804 0.12599 5.0
0.45919 0.1146 3.0
0.45807 0.10194 1.0
0.551 0.39816 63.0
0.5516 0.39372 61.0
0.5498 0.38935 59.0
0.5508 0.38275 57.0
0.551 0.37609 55.0
0.5488 0.36879 53.0
0.5511 0.36087 51.0
0.5512 0.35348 49.0
0.5504 0.3456 47.0
0.5515 0.33772 45.0
0.5492 0.33008 43.0
0.55 0.32092 41.0
0.5514 0.31229 39.0
0.5495 0.30291 37.0
0.5505 0.29432 35.0
0.5521 0.28472 33.0
0.551 0.2759 31.0
0.5499 0.26604 29.0
0.5494 0.25649 27.0
0.5515 0.24639 25.0
0.5505 0.23561 23.0
0.5513 0.22563 21.0
0.5519 0.21523 19.0
0.55 0.20475 17.0
0.5491 0.19488 15.0
0.5487 0.18279 13.0
0.5527 0.17233 11.0
0.5508 0.16097 9.0
0.551 0.14847 7.0
0.55 0.13604 5.0
0.5524 0.12474 3.0
0.5524 0.11247 1.0
0.6436 0.41724 63.0
0.6431 0.41049 61.0
0.6438 0.40251 59.0
0.643 0.39364 57.0
0.6407 0.38647 55.0
0.6422 0.37792 53.0
0.6433 0.3706 51.0
0.6433 0.3621 49.0
0.644 0.35459 47.0
0.6436 0.34572 45.0
0.6438 0.33737 43.0
0.643 0.32861 41.0
0.6414 0.31924 39.0
0.6427 0.31037 37.0
0.6441 0.30078 35.0
0.6413 0.29168 33.0
0.6433 0.28253 31.0
0.6417 0.27232 29.0
0.6426 0.26372 27.0
0.643 0.25254 25.0
0.6412 0.24078 23.0
0.6425 0.23369 21.0
0.6426 0.22205 19.0
0.6429 0.21211 17.0
0.6418 0.20192 15.0
0.6439 0.19154 13.0
0.6428 0.17946 11.0
0.6409 0.16845 9.0
0.6418 0.15512 7.0
0.6421 0.14355 5.0
0.6422 0.1312 3.0
0.6414 0.12141 1.0
0.727 0.43084 63.0
0.7279 0.42253 61.0
0.7264 0.41392 59.0
0.7274 0.40663 57.0
0.7275 0.39708 55.0
0.7276 0.3886 53.0
0.7277 0.38152 51.0
0.7275 0.37183 49.0
0.7293 0.36407 47.0
0.7278 0.35544 45.0
0.7279 0.34695 43.0
0.7257 0.33687 41.0
0.7305 0.32865 39.0
0.7268 0.31871 37.0
0.7265 0.30867 35.0
0.729 0.29808 33.0
0.7254 0.28968 31.0
0.7282 0.27854 29.0
0.7275 0.26883 27.0
0.7272 0.26025 25.0
0.729 0.25015 23.0
0.7296 0.23816 21.0
0.7277 0.22697 19.0
0.727 0.21755 17.0
0.7271 0.20723 15.0
0.728 0.19645 13.0
0.729 0.18437 11.0
0.7279 0.17317 9.0
0.7275 0.16027 7.0
0.7278 0.14873 5.0
0.7287 0.13781 3.0
0.7282 0.12673 1.0
0.9036 0.43637 63.0
0.9034 0.42861 61.0
0.902 0.42208 59.0
0.9004 0.4132 57.0
0.9015 0.40402 55.0
0.9023 0.39497 53.0
0.9027 0.3871 51.0
