Vin[V] Vout[V] Clip_b
1e+38 0.031042 63.0
1e+38 0.030971 61.0
0.008443 0.031514 59.0
1e+38 0.030718 57.0
1e+38 0.030529 55.0
0.008598 0.031858 53.0
1e+38 0.031142 51.0
1e+38 0.031102 49.0
0.008912 0.030756 47.0
0.00826 0.03071 45.0
0.008843 0.031411 43.0
1e+38 0.031557 41.0
0.008514 0.030585 39.0
1e+38 0.030866 37.0
1e+38 0.031365 35.0
0.008565 0.03179 33.0
1e+38 0.03092 31.0
1e+38 0.030208 29.0
1e+38 0.031091 27.0
0.008994 0.030646 25.0
1e+38 0.030687 23.0
0.008661 0.030806 21.0
1e+38 0.030496 19.0
0.008399 0.030925 17.0
0.009007 0.031126 15.0
1e+38 0.030479 13.0
1e+38 0.029991 11.0
1e+38 0.030366 9.0
0.008505 0.03039 7.0
1e+38 0.029264 5.0
0.008881 0.027942 3.0
1e+38 0.021759 1.0
0.00959 0.063523 63.0
0.01005 0.062834 61.0
1e+38 0.063174 59.0
0.00897 0.063104 57.0
0.00982 0.062689 55.0
0.00981 0.063119 53.0
0.00904 0.062377 51.0
0.00925 0.062728 49.0
0.00944 0.062373 47.0
0.0095 0.062882 45.0
0.009 0.062151 43.0
0.00906 0.062722 41.0
0.00981 0.062716 39.0
0.00947 0.062464 37.0
0.00793 0.062498 35.0
0.0098 0.062986 33.0
0.00913 0.062292 31.0
0.00889 0.062124 29.0
0.00926 0.062136 27.0
0.00973 0.062236 25.0
0.01027 0.061949 23.0
0.009 0.062357 21.0
0.00966 0.062112 19.0
0.00931 0.061907 17.0
0.00985 0.062111 15.0
0.00917 0.061914 13.0
0.01066 0.061399 11.0
0.00951 0.060654 9.0
0.00976 0.059757 7.0
0.00906 0.057587 5.0
0.01046 0.052791 3.0
0.00906 0.039624 1.0
1e+38 0.12628 63.0
1e+38 0.12639 61.0
1e+38 0.12655 59.0
1e+38 0.12634 57.0
1e+38 0.12581 55.0
1e+38 0.12548 53.0
1e+38 0.12605 51.0
1e+38 0.12573 49.0
1e+38 0.12571 47.0
1e+38 0.12556 45.0
1e+38 0.12582 43.0
1e+38 0.12487 41.0
1e+38 0.12515 39.0
1e+38 0.12527 37.0
1e+38 0.12497 35.0
1e+38 0.12508 33.0
1e+38 0.12423 31.0
1e+38 0.12447 29.0
1e+38 0.12429 27.0
1e+38 0.12385 25.0
1e+38 0.12321 23.0
1e+38 0.12288 21.0
