Vin[V] Vout[V] Clip_b
1e+38 0.027949 63.0
1e+38 0.028379 61.0
0.009216 0.028309 59.0
1e+38 0.028102 57.0
1e+38 0.028941 55.0
1e+38 0.028179 53.0
0.00852 0.028742 51.0
1e+38 0.028785 49.0
1e+38 0.028875 47.0
1e+38 0.02859 45.0
1e+38 0.028698 43.0
0.008939 0.028801 41.0
1e+38 0.028391 39.0
1e+38 0.02873 37.0
0.009217 0.028217 35.0
1e+38 0.028451 33.0
1e+38 0.029072 31.0
0.008299 0.029034 29.0
1e+38 0.028431 27.0
1e+38 0.028577 25.0
1e+38 0.028483 23.0
1e+38 0.028655 21.0
1e+38 0.028418 19.0
1e+38 0.028702 17.0
1e+38 0.028491 15.0
0.00887 0.028991 13.0
0.008464 0.02827 11.0
1e+38 0.028922 9.0
1e+38 0.028348 7.0
1e+38 0.027778 5.0
0.008657 0.027458 3.0
1e+38 0.022713 1.0
0.00974 0.057684 63.0
0.01008 0.057512 61.0
1e+38 0.057159 59.0
0.00931 0.057881 57.0
0.01049 0.057564 55.0
0.01001 0.057998 53.0
0.00943 0.057715 51.0
0.00948 0.057505 49.0
0.00818 0.05739 47.0
0.0102 0.057495 45.0
0.00953 0.057508 43.0
0.00967 0.057206 41.0
0.01048 0.057708 39.0
0.01001 0.057541 37.0
0.01086 0.057978 35.0
0.01042 0.058087 33.0
0.00898 0.057472 31.0
0.00993 0.057328 29.0
0.00921 0.057481 27.0
0.0091 0.058135 25.0
0.00926 0.056919 23.0
0.0097 0.057199 21.0
0.01021 0.056889 19.0
0.01047 0.057582 17.0
0.00885 0.05638 15.0
0.0092 0.056376 13.0
0.0094 0.054998 11.0
0.0096 0.054343 9.0
0.00992 0.051871 7.0
0.00941 0.049474 5.0
0.00954 0.045976 3.0
0.01048 0.038221 1.0
1e+38 0.11497 63.0
1e+38 0.1142 61.0
1e+38 0.11395 59.0
1e+38 0.11392 57.0
1e+38 0.11368 55.0
1e+38 0.11323 53.0
1e+38 0.11323 51.0
1e+38 0.11322 49.0
1e+38 0.11257 47.0
1e+38 0.11151 45.0
1e+38 0.11091 43.0
1e+38 0.10987 41.0
1e+38 0.10833 39.0
1e+38 0.10681 37.0
1e+38 0.10519 35.0
1e+38 0.10332 33.0
1e+38 0.10125 31.0
1e+38 0.0991 29.0
1e+38 0.09691 27.0
1e+38 0.09428 25.0
1e+38 0.09213 23.0
1e+38 0.0891 21.0
1e+38 0.08685 19.0
