Vin[V] Vout[V] Clip_b
1e+38 0.025774 63.0
1e+38 0.025602 61.0
1e+38 0.025393 59.0
1e+38 0.025474 57.0
1e+38 0.026122 55.0
1e+38 0.025627 53.0
1e+38 0.025495 51.0
0.008251 0.025917 49.0
1e+38 0.025582 47.0
0.008737 0.025632 45.0
1e+38 0.025461 43.0
0.008903 0.025717 41.0
0.009165 0.025617 39.0
1e+38 0.025458 37.0
1e+38 0.025763 35.0
1e+38 0.025586 33.0
1e+38 0.025887 31.0
1e+38 0.025571 29.0
1e+38 0.025701 27.0
1e+38 0.026329 25.0
1e+38 0.02567 23.0
1e+38 0.025265 21.0
1e+38 0.025654 19.0
1e+38 0.025185 17.0
0.008719 0.025302 15.0
1e+38 0.025678 13.0
0.008834 0.025024 11.0
1e+38 0.024549 9.0
0.008858 0.023834 7.0
1e+38 0.023151 5.0
1e+38 0.020941 3.0
1e+38 0.016201 1.0
0.01014 0.051887 63.0
0.0094 0.052102 61.0
0.0099 0.051791 59.0
0.00953 0.051378 57.0
0.01034 0.052156 55.0
0.00958 0.051469 53.0
0.00972 0.051773 51.0
0.01015 0.052003 49.0
0.00902 0.051755 47.0
0.01001 0.051909 45.0
0.00913 0.052129 43.0
0.00918 0.051717 41.0
0.00986 0.051772 39.0
0.0101 0.052033 37.0
0.00937 0.051408 35.0
0.00862 0.052 33.0
0.00949 0.051518 31.0
0.00939 0.051532 29.0
1e+38 0.051451 27.0
0.00968 0.051159 25.0
0.00973 0.05101 23.0
0.01024 0.050051 21.0
0.00994 0.049643 19.0
0.0104 0.048566 17.0
0.00972 0.047448 15.0
0.01065 0.045639 13.0
0.00906 0.043504 11.0
0.00889 0.040782 9.0
0.01004 0.037841 7.0
1e+38 0.034523 5.0
0.01009 0.03036 3.0
0.01051 0.025147 1.0
1e+38 0.102 63.0
1e+38 0.10235 61.0
1e+38 0.10212 59.0
1e+38 0.10157 57.0
1e+38 0.10141 55.0
1e+38 0.10054 53.0
1e+38 0.09977 51.0
1e+38 0.09862 49.0
1e+38 0.09805 47.0
1e+38 0.09658 45.0
1e+38 0.09528 43.0
1e+38 0.09346 41.0
1e+38 0.09173 39.0
1e+38 0.08964 37.0
1e+38 0.08749 35.0
1e+38 0.08539 33.0
1e+38 0.08305 31.0
1e+38 0.0808 29.0
1e+38 0.07815 27.0
1e+38 0.07588 25.0
0.01518 0.07344 23.0
1e+38 0.07023 21.0
1e+38 0.06777 19.0
1e+38 0.06478 17.0
1e+38 0.06213 15.0
1e+38 0.05899 13.0
1e+38 0.05564 11.0
1e+38 0.05269 9.0
1e+38 0.04873 7.0
1e+38 0.04508 5.0
1e+38 0.04174 3.0
1e+38 0.03703 1.0
1e+38 0.13002 63.0
1e+38 0.12816 61.0
1e+38 0.12649 59.0
1e+38 0.12419 57.0
1e+38 0.12209 55.0
1e+38 0.11973 53.0
1e+38 0.11704 51.0
1e+38 0.11475 49.0
1e+38 0.11267 47.0
1e+38 0.10994 45.0
1e+38 0.10772 43.0
1e+38 0.10513 41.0
1e+38 0.10233 39.0
1e+38 0.09984 37.0
1e+38 0.09722 35.0
1e+38 0.09455 33.0
1e+38 0.09207 31.0
1e+38 0.08961 29.0
1e+38 0.08638 27.0
1e+38 0.08378 25.0
1e+38 0.08085 23.0
1e+38 0.07781 21.0
1e+38 0.07469 19.0
1e+38 0.07213 17.0
1e+38 0.06862 15.0
1e+38 0.06563 13.0
1e+38 0.06243 11.0
1e+38 0.05932 9.0
1e+38 0.05562 7.0
1e+38 0.05191 5.0
1e+38 0.04856 3.0
1e+38 0.04471 1.0
1e+38 0.13462 63.0
1e+38 0.13253 61.0
1e+38 0.12953 59.0
1e+38 0.12774 57.0
1e+38 0.12575 55.0
1e+38 0.12202 53.0
1e+38 0.11985 51.0
1e+38 0.11861 49.0
1e+38 0.11516 47.0
1e+38 0.11215 45.0
1e+38 0.10963 43.0
1e+38 0.10708 41.0
1e+38 0.10474 39.0
1e+38 0.10205 37.0
1e+38 0.09945 35.0
1e+38 0.0967 33.0
1e+38 0.09447 31.0
1e+38 0.09085 29.0
1e+38 0.08802 27.0
1e+38 0.08613 25.0
1e+38 0.08256 23.0
1e+38 0.07903 21.0
1e+38 0.07624 19.0
1e+38 0.07287 17.0
1e+38 0.07025 15.0
1e+38 0.06692 13.0
1e+38 0.06296 11.0
1e+38 0.06043 9.0
1e+38 0.0563 7.0
1e+38 0.05272 5.0
1e+38 0.05075 3.0
1e+38 0.04801 1.0
1e+38 0.13604 63.0
1e+38 0.13327 61.0
1e+38 0.13144 59.0
1e+38 0.12854 57.0
1e+38 0.12579 55.0
1e+38 0.12329 53.0
1e+38 0.12066 51.0
1e+38 0.11827 49.0
1e+38 0.11607 47.0
1e+38 0.11318 45.0
1e+38 0.11048 43.0
1e+38 0.10803 41.0
1e+38 0.10481 39.0
1e+38 0.10218 37.0
1e+38 0.09989 35.0
1e+38 0.09728 33.0
1e+38 0.0949 31.0
1e+38 0.09163 29.0
1e+38 0.08923 27.0
1e+38 0.08633 25.0
1e+38 0.08335 23.0
1e+38 0.08035 21.0
1e+38 0.07661 19.0
1e+38 0.07372 17.0
1e+38 0.07082 15.0
1e+38 0.06772 13.0
1e+38 0.06388 11.0
1e+38 0.06004 9.0
1e+38 0.05677 7.0
1e+38 0.05289 5.0
1e+38 0.05016 3.0
1e+38 0.04881 1.0
1e+38 0.1364 63.0
1e+38 0.1332 61.0
1e+38 0.13134 59.0
1e+38 0.12876 57.0
1e+38 0.12593 55.0
1e+38 0.12359 53.0
1e+38 0.12065 51.0
1e+38 0.11827 49.0
1e+38 0.11569 47.0
1e+38 0.11337 45.0
1e+38 0.11054 43.0
1e+38 0.10777 41.0
1e+38 0.10501 39.0
1e+38 0.10262 37.0
1e+38 0.09975 35.0
1e+38 0.09753 33.0
1e+38 0.0947 31.0
1e+38 0.0918 29.0
1e+38 0.08923 27.0
1e+38 0.08595 25.0
1e+38 0.08234 23.0
1e+38 0.0795 21.0
1e+38 0.07656 19.0
1e+38 0.07365 17.0
1e+38 0.07075 15.0
1e+38 0.067 13.0
