Vin[V] Vout[V] Clip_b
1e+38 0.021855 63.0
0.009136 0.021594 61.0
1e+38 0.021625 59.0
0.009427 0.021647 57.0
1e+38 0.021466 55.0
1e+38 0.021713 53.0
1e+38 0.02157 51.0
0.008675 0.021649 49.0
1e+38 0.021419 47.0
1e+38 0.021876 45.0
0.00895 0.02156 43.0
1e+38 0.021817 41.0
1e+38 0.021752 39.0
1e+38 0.021627 37.0
0.008081 0.021465 35.0
1e+38 0.021858 33.0
1e+38 0.021691 31.0
0.008333 0.021907 29.0
0.009367 0.022076 27.0
1e+38 0.021586 25.0
1e+38 0.021789 23.0
0.007666 0.02196 21.0
1e+38 0.021655 19.0
1e+38 0.021507 17.0
1e+38 0.02131 15.0
0.009123 0.021122 13.0
1e+38 0.020646 11.0
0.008654 0.020236 9.0
1e+38 0.018814 7.0
1e+38 0.017661 5.0
1e+38 0.015768 3.0
1e+38 0.012766 1.0
0.00881 0.042878 63.0
0.0106 0.042969 61.0
1e+38 0.043539 59.0
0.01013 0.04344 57.0
0.0085 0.04338 55.0
0.00985 0.042817 53.0
0.00937 0.042719 51.0
0.00971 0.042788 49.0
0.01049 0.043151 47.0
0.0094 0.042846 45.0
0.00909 0.042979 43.0
0.00923 0.04299 41.0
0.00971 0.042633 39.0
0.00879 0.042324 37.0
0.0096 0.042198 35.0
0.00892 0.041961 33.0
0.00917 0.041341 31.0
0.00919 0.040891 29.0
0.00997 0.040433 27.0
0.00991 0.039302 25.0
0.00928 0.038135 23.0
0.0091 0.037577 21.0
1e+38 0.036284 19.0
0.0094 0.034221 17.0
1e+38 0.033049 15.0
0.00896 0.031538 13.0
0.01011 0.029827 11.0
0.00946 0.027982 9.0
0.0092 0.025961 7.0
0.00953 0.024125 5.0
0.01014 0.021723 3.0
0.00916 0.018461 1.0
1e+38 0.073202 63.0
1e+38 0.071972 61.0
1e+38 0.070929 59.0
1e+38 0.069954 57.0
1e+38 0.068841 55.0
1e+38 0.067435 53.0
1e+38 0.066082 51.0
1e+38 0.065138 49.0
1e+38 0.06369 47.0
1e+38 0.062563 45.0
1e+38 0.061156 43.0
1e+38 0.060179 41.0
1e+38 0.058872 39.0
1e+38 0.057127 37.0
1e+38 0.055588 35.0
1e+38 0.054452 33.0
1e+38 0.052998 31.0
1e+38 0.051226 29.0
1e+38 0.050187 27.0
1e+38 0.048631 25.0
1e+38 0.047086 23.0
1e+38 0.045367 21.0
1e+38 0.043525 19.0
1e+38 0.041778 17.0
1e+38 0.040287 15.0
1e+38 0.038687 13.0
1e+38 0.036901 11.0
1e+38 0.035033 9.0
1e+38 0.033326 7.0
1e+38 0.03093 5.0
1e+38 0.028706 3.0
