Vin[V] Vout[V] Clip_b
0.008107 0.021252 63.0
1e+38 0.021178 61.0
1e+38 0.02128 59.0
0.008733 0.02145 57.0
1e+38 0.021387 55.0
1e+38 0.021312 53.0
1e+38 0.021385 51.0
1e+38 0.021444 49.0
0.008748 0.021207 47.0
0.008523 0.021733 45.0
0.008448 0.021885 43.0
1e+38 0.020999 41.0
1e+38 0.022224 39.0
1e+38 0.021569 37.0
0.010084 0.021408 35.0
1e+38 0.021497 33.0
0.0086 0.021825 31.0
0.009717 0.021483 29.0
1e+38 0.021633 27.0
0.009142 0.02145 25.0
0.00947 0.022014 23.0
1e+38 0.021612 21.0
0.008559 0.02123 19.0
1e+38 0.021772 17.0
1e+38 0.021364 15.0
1e+38 0.021215 13.0
0.008933 0.021377 11.0
0.008769 0.020569 9.0
0.008516 0.020095 7.0
0.008348 0.018737 5.0
1e+38 0.01705 3.0
0.008853 0.013668 1.0
0.01042 0.04303 63.0
0.01043 0.043247 61.0
0.0122 0.043317 59.0
0.00995 0.043328 57.0
0.01008 0.043207 55.0
0.0105 0.042822 53.0
0.01066 0.043298 51.0
0.01019 0.043315 49.0
0.01129 0.043267 47.0
0.01008 0.043297 45.0
0.01065 0.043152 43.0
0.00972 0.043108 41.0
0.00941 0.04314 39.0
0.01067 0.043283 37.0
0.00996 0.042835 35.0
0.01064 0.042604 33.0
0.01037 0.042376 31.0
0.01011 0.041799 29.0
0.0106 0.041358 27.0
0.01071 0.040697 25.0
0.01127 0.039992 23.0
0.01151 0.03873 21.0
0.00962 0.038051 19.0
0.01064 0.036543 17.0
0.01151 0.035164 15.0
0.01042 0.033627 13.0
0.01052 0.031979 11.0
0.00988 0.029924 9.0
0.00933 0.027976 7.0
0.01173 0.025859 5.0
0.01061 0.023218 3.0
0.01031 0.019868 1.0
1e+38 0.075414 63.0
0.01631 0.074591 61.0
0.01634 0.073898 59.0
0.01658 0.072944 57.0
0.01714 0.071555 55.0
1e+38 0.070729 53.0
1e+38 0.069204 51.0
0.01607 0.067817 49.0
