Vin[V] Vout[V] Clip_b
1e+38 0.039887 63.0
0.00879 0.040113 61.0
1e+38 0.040559 59.0
0.009441 0.039954 57.0
0.008837 0.04027 55.0
0.008829 0.040386 53.0
1e+38 0.04011 51.0
1e+38 0.040253 49.0
1e+38 0.039765 47.0
1e+38 0.040264 45.0
1e+38 0.040008 43.0
1e+38 0.039747 41.0
1e+38 0.039184 39.0
0.008211 0.039438 37.0
0.00879 0.039545 35.0
0.008318 0.039841 33.0
1e+38 0.039409 31.0
1e+38 0.03905 29.0
0.008403 0.03824 27.0
1e+38 0.038148 25.0
1e+38 0.036883 23.0
1e+38 0.035649 21.0
1e+38 0.034834 19.0
1e+38 0.033881 17.0
0.008906 0.032259 15.0
0.008194 0.03105 13.0
1e+38 0.029118 11.0
1e+38 0.027464 9.0
0.00839 0.024879 7.0
0.008755 0.023624 5.0
1e+38 0.021002 3.0
1e+38 0.017496 1.0
1e+38 0.071125 63.0
0.00974 0.070616 61.0
0.00823 0.069371 59.0
0.00884 0.068396 57.0
0.01029 0.067139 55.0
0.00979 0.065988 53.0
0.01029 0.065524 51.0
0.00948 0.063847 49.0
0.0098 0.062754 47.0
0.00932 0.061486 45.0
0.00982 0.060063 43.0
0.00926 0.058841 41.0
0.01047 0.057621 39.0
0.01023 0.056101 37.0
0.01007 0.055072 35.0
0.00921 0.053445 33.0
0.00936 0.052217 31.0
0.00904 0.050754 29.0
0.00892 0.049274 27.0
0.01045 0.047732 25.0
0.00937 0.045922 23.0
0.00902 0.044466 21.0
0.00927 0.04235 19.0
0.00951 0.041427 17.0
0.00883 0.039744 15.0
0.00961 0.038036 13.0
0.00923 0.0359 11.0
0.01082 0.034088 9.0
0.00932 0.032209 7.0
0.00945 0.030032 5.0
0.00998 0.027634 3.0
0.00918 0.02502 1.0
1e+38 0.07986 63.0
1e+38 0.07846 61.0
1e+38 0.07756 59.0
1e+38 0.07601 57.0
1e+38 0.07471 55.0
1e+38 0.07372 53.0
0.01431 0.07202 51.0
1e+38 0.07055 49.0
1e+38 0.06927 47.0
1e+38 0.06771 45.0
1e+38 0.06644 43.0
1e+38 0.06501 41.0
1e+38 0.06369 39.0
1e+38 0.06205 37.0
1e+38 0.06054 35.0
1e+38 0.05925 33.0
1e+38 0.05762 31.0
1e+38 0.05616 29.0
1e+38 0.05475 27.0
1e+38 0.05272 25.0
1e+38 0.05151 23.0
1e+38 0.04983 21.0
1e+38 0.04818 19.0
1e+38 0.04642 17.0
1e+38 0.04451 15.0
1e+38 0.04301 13.0
1e+38 0.04081 11.0
1e+38 0.03898 9.0
1e+38 0.03708 7.0
1e+38 0.03444 5.0
1e+38 0.03204 3.0
1e+38 0.02916 1.0
1e+38 0.07974 63.0
1e+38 0.0788 61.0
1e+38 0.07725 59.0
1e+38 0.07581 57.0
1e+38 0.07439 55.0
1e+38 0.0732 53.0
1e+38 0.07234 51.0
1e+38 0.07055 49.0
1e+38 0.06945 47.0
1e+38 0.06777 45.0
1e+38 0.06673 43.0
1e+38 0.06508 41.0
1e+38 0.06354 39.0
1e+38 0.06222 37.0
1e+38 0.06046 35.0
1e+38 0.0591 33.0
1e+38 0.05771 31.0
1e+38 0.05632 29.0
1e+38 0.05429 27.0
1e+38 0.05302 25.0
1e+38 0.05126 23.0
1e+38 0.04959 21.0
1e+38 0.04777 19.0
1e+38 0.04641 17.0
1e+38 0.04447 15.0
1e+38 0.04285 13.0
1e+38 0.0408 11.0
1e+38 0.03889 9.0
1e+38 0.03683 7.0
1e+38 0.03352 5.0
1e+38 0.03118 3.0
1e+38 0.02853 1.0
1e+38 0.07985 63.0
1e+38 0.07877 61.0
1e+38 0.07741 59.0
1e+38 0.07641 57.0
1e+38 0.07481 55.0
1e+38 0.07361 53.0
1e+38 0.07202 51.0
1e+38 0.07099 49.0
1e+38 0.06952 47.0
1e+38 0.06799 45.0
1e+38 0.06677 43.0
1e+38 0.06522 41.0
1e+38 0.06371 39.0
1e+38 0.06225 37.0
1e+38 0.06108 35.0
1e+38 0.06008 33.0
1e+38 0.05867 31.0
1e+38 0.05703 29.0
1e+38 0.05571 27.0
1e+38 0.05432 25.0
1e+38 0.05224 23.0
1e+38 0.04996 21.0
1e+38 0.04796 19.0
1e+38 0.04608 17.0
1e+38 0.04455 15.0
1e+38 0.04276 13.0
1e+38 0.04047 11.0
1e+38 0.03844 9.0
1e+38 0.0361 7.0
