Vin[V] Vout[V] Clip_b
1e+38 0.034383 63.0
0.008688 0.034066 61.0
1e+38 0.034339 59.0
1e+38 0.03458 57.0
1e+38 0.034387 55.0
1e+38 0.034441 53.0
0.007602 0.034705 51.0
1e+38 0.034312 49.0
0.007903 0.03476 47.0
1e+38 0.034439 45.0
0.008503 0.033622 43.0
1e+38 0.033775 41.0
1e+38 0.032453 39.0
0.00895 0.033184 37.0
0.008788 0.032025 35.0
1e+38 0.031272 33.0
0.008749 0.030303 31.0
1e+38 0.029511 29.0
1e+38 0.028909 27.0
1e+38 0.027396 25.0
1e+38 0.02617 23.0
1e+38 0.024633 21.0
1e+38 0.022867 19.0
1e+38 0.02167 17.0
1e+38 0.019883 15.0
0.008759 0.018496 13.0
1e+38 0.016968 11.0
0.008083 0.015022 9.0
0.008775 0.01313 7.0
1e+38 0.011376 5.0
1e+38 0.009696 3.0
1e+38 0.009158 1.0
0.00977 0.058579 63.0
0.00877 0.057662 61.0
0.00952 0.056613 59.0
0.0098 0.055428 57.0
0.0103 0.054546 55.0
0.00938 0.053242 53.0
0.00923 0.051887 51.0
0.00973 0.050748 49.0
1e+38 0.049378 47.0
0.00885 0.047921 45.0
0.00973 0.047025 43.0
0.00996 0.045547 41.0
0.00934 0.044301 39.0
0.00934 0.042908 37.0
1e+38 0.041058 35.0
0.00982 0.039845 33.0
0.00941 0.038125 31.0
0.01058 0.036536 29.0
0.00918 0.035283 27.0
0.00944 0.034009 25.0
0.00998 0.03212 23.0
0.00897 0.030574 21.0
0.00879 0.028849 19.0
0.00996 0.027253 17.0
0.0096 0.025794 15.0
0.0101 0.02376 13.0
0.00893 0.022023 11.0
0.00914 0.020351 9.0
0.00998 0.018446 7.0
0.00938 0.016486 5.0
0.00925 0.015342 3.0
0.00962 0.01562 1.0
1e+38 0.06488 63.0
1e+38 0.06388 61.0
1e+38 0.06213 59.0
1e+38 0.0616 57.0
1e+38 0.05996 55.0
1e+38 0.05879 53.0
1e+38 0.0572 51.0
1e+38 0.05593 49.0
1e+38 0.05453 47.0
1e+38 0.0531 45.0
1e+38 0.05151 43.0
1e+38 0.05023 41.0
1e+38 0.04874 39.0
1e+38 0.04679 37.0
1e+38 0.04582 35.0
1e+38 0.04416 33.0
1e+38 0.04262 31.0
1e+38 0.04145 29.0
1e+38 0.03977 27.0
1e+38 0.03796 25.0
1e+38 0.03613 23.0
1e+38 0.03442 21.0
1e+38 0.03266 19.0
1e+38 0.03113 17.0
1e+38 0.02944 15.0
1e+38 0.02811 13.0
0.015 0.0258 11.0
1e+38 0.02389 9.0
1e+38 0.02161 7.0
1e+38 0.02015 5.0
1e+38 0.01812 3.0
1e+38 0.02003 1.0
1e+38 0.06535 63.0
1e+38 0.06404 61.0
1e+38 0.0627 59.0
1e+38 0.06117 57.0
1e+38 0.06013 55.0
1e+38 0.05859 53.0
1e+38 0.05698 51.0
1e+38 0.05607 49.0
1e+38 0.05506 47.0
1e+38 0.05295 45.0
1e+38 0.05198 43.0
1e+38 0.04993 41.0
1e+38 0.04854 39.0
1e+38 0.04708 37.0
1e+38 0.04577 35.0
1e+38 0.04431 33.0
1e+38 0.04322 31.0
1e+38 0.04219 29.0
1e+38 0.04187 27.0
1e+38 0.04198 25.0
1e+38 0.04004 23.0
1e+38 0.04045 21.0
1e+38 0.04032 19.0
1e+38 0.03871 17.0
1e+38 0.03656 15.0
1e+38 0.03078 13.0
1e+38 0.02597 11.0
1e+38 0.02352 9.0
1e+38 0.02209 7.0
1e+38 0.01964 5.0
1e+38 0.01903 3.0
1e+38 0.01875 1.0
1e+38 0.06524 63.0
1e+38 0.0644 61.0
1e+38 0.06305 59.0
1e+38 0.06147 57.0
1e+38 0.06019 55.0
1e+38 0.05886 53.0
1e+38 0.05776 51.0
1e+38 0.05677 49.0
1e+38 0.05573 47.0
1e+38 0.0547 45.0
1e+38 0.05471 43.0
1e+38 0.05389 41.0
1e+38 0.05317 39.0
1e+38 0.05335 37.0
1e+38 0.05596 35.0
1e+38 0.05447 33.0
1e+38 0.05356 31.0
1e+38 0.05109 29.0
1e+38 0.04953 27.0
1e+38 0.04858 25.0
1e+38 0.04778 23.0
1e+38 0.04286 21.0
1e+38 0.04242 19.0
1e+38 0.04133 17.0
1e+38 0.03864 15.0
1e+38 0.03406 13.0
1e+38 0.02561 11.0
1e+38 0.02365 9.0
1e+38 0.02125 7.0
1e+38 0.01933 5.0
1e+38 0.01687 3.0
1e+38 0.01886 1.0
1e+38 0.06586 63.0
1e+38 0.06488 61.0
1e+38 0.06507 59.0
1e+38 0.0641 57.0
1e+38 0.06395 55.0
1e+38 0.06262 53.0
1e+38 0.0624 51.0
1e+38 0.06039 49.0
1e+38 0.05994 47.0
1e+38 0.06039 45.0
1e+38 0.06489 43.0
1e+38 0.06239 41.0
1e+38 0.0621 39.0
1e+38 0.06039 37.0
1e+38 0.05911 35.0
1e+38 0.05715 33.0
1e+38 0.05546 31.0
1e+38 0.05372 29.0
1e+38 0.05255 27.0
1e+38 0.0509 25.0
1e+38 0.04854 23.0
1e+38 0.0474 21.0
1e+38 0.04535 19.0
1e+38 0.04335 17.0
1e+38 0.04056 15.0
1e+38 0.03552 13.0
1e+38 0.02552 11.0
1e+38 0.02348 9.0
1e+38 0.02116 7.0
1e+38 0.0192 5.0
1e+38 0.01819 3.0
1e+38 0.02131 1.0
1e+38 0.06788 63.0
1e+38 0.06763 61.0
1e+38 0.06713 59.0
1e+38 0.06573 57.0
1e+38 0.0652 55.0
1e+38 0.06466 53.0
1e+38 0.06327 51.0
1e+38 0.06354 49.0
1e+38 0.0646 47.0
1e+38 0.06837 45.0
1e+38 0.06702 43.0
1e+38 0.0674 41.0
1e+38 0.06739 39.0
1e+38 0.06239 37.0
1e+38 0.06259 35.0
1e+38 0.05848 33.0
1e+38 0.05963 31.0
1e+38 0.05654 29.0
1e+38 0.05524 27.0
1e+38 0.053 25.0
1e+38 0.05203 23.0
1e+38 0.04967 21.0
1e+38 0.0478 19.0
1e+38 0.04595 17.0
1e+38 0.04028 15.0
1e+38 0.03191 13.0
1e+38 0.02549 11.0
1e+38 0.02328 9.0
1e+38 0.02132 7.0
1e+38 0.019 5.0
1e+38 0.01901 3.0
1e+38 0.02079 1.0
1e+38 0.06567 63.0
1e+38 0.06456 61.0
1e+38 0.06345 59.0
1e+38 0.06217 57.0
1e+38 0.0613 55.0
1e+38 0.06113 53.0
1e+38 0.06214 51.0
1e+38 0.06051 49.0
1e+38 0.06055 47.0
1e+38 0.05929 45.0
1e+38 0.05831 43.0
1e+38 0.05652 41.0
1e+38 0.05502 39.0
1e+38 0.05513 37.0
1e+38 0.06151 35.0
1e+38 0.06172 33.0
1e+38 0.05872 31.0
1e+38 0.06049 29.0
1e+38 0.05631 27.0
1e+38 0.05834 25.0
1e+38 0.05382 23.0
1e+38 0.04553 21.0
1e+38 0.03884 19.0
1e+38 0.03754 17.0
1e+38 0.0328 15.0
1e+38 0.02736 13.0
1e+38 0.02576 11.0
1e+38 0.02455 9.0
1e+38 0.0224 7.0
1e+38 0.02087 5.0
1e+38 0.02113 3.0
1e+38 0.02018 1.0
1e+38 0.06608 63.0
1e+38 0.06508 61.0
1e+38 0.06351 59.0
1e+38 0.06255 57.0
1e+38 0.06105 55.0
1e+38 0.05967 53.0
1e+38 0.05839 51.0
1e+38 0.05678 49.0
1e+38 0.05526 47.0
1e+38 0.05415 45.0
1e+38 0.05264 43.0
1e+38 0.05123 41.0
1e+38 0.04928 39.0
1e+38 0.04796 37.0
1e+38 0.0465 35.0
1e+38 0.04505 33.0
1e+38 0.04311 31.0
1e+38 0.04202 29.0
1e+38 0.04065 27.0
1e+38 0.03862 25.0
1e+38 0.03704 23.0
1e+38 0.03485 21.0
1e+38 0.03272 19.0
1e+38 0.03086 17.0
1e+38 0.02949 15.0
1e+38 0.02947 13.0
1e+38 0.0295 11.0
1e+38 0.02885 9.0
1e+38 0.02578 7.0
1e+38 0.02204 5.0
1e+38 0.03332 3.0
1e+38 0.02151 1.0
1e+38 0.06648 63.0
1e+38 0.06515 61.0
1e+38 0.06406 59.0
1e+38 0.06256 57.0
1e+38 0.06104 55.0
1e+38 0.06008 53.0
1e+38 0.05852 51.0
1e+38 0.05715 49.0
1e+38 0.05563 47.0
1e+38 0.05441 45.0
1e+38 0.053 43.0
1e+38 0.05126 41.0
1e+38 0.04982 39.0
1e+38 0.04799 37.0
1e+38 0.04645 35.0
1e+38 0.04459 33.0
1e+38 0.04326 31.0
1e+38 0.04213 29.0
1e+38 0.04015 27.0
1e+38 0.03863 25.0
1e+38 0.03673 23.0
1e+38 0.03559 21.0
1e+38 0.03857 19.0
1e+38 0.0374 17.0
1e+38 0.03385 15.0
1e+38 0.03352 13.0
1e+38 0.03328 11.0
1e+38 0.0305 9.0
1e+38 0.02707 7.0
