Vin[V] Vout[V] Clip_b
1e+38 0.02898 63.0
1e+38 0.027662 61.0
0.009602 0.027601 59.0
1e+38 0.02725 57.0
0.008927 0.028261 55.0
1e+38 0.028009 53.0
1e+38 0.028258 51.0
1e+38 0.02847 49.0
1e+38 0.028433 47.0
0.008577 0.028447 45.0
1e+38 0.027796 43.0
1e+38 0.027993 41.0
1e+38 0.028084 39.0
1e+38 0.028167 37.0
1e+38 0.028216 35.0
1e+38 0.028982 33.0
1e+38 0.028345 31.0
1e+38 0.028201 29.0
1e+38 0.028402 27.0
1e+38 0.027942 25.0
1e+38 0.028205 23.0
0.008514 0.028114 21.0
0.008824 0.028059 19.0
1e+38 0.027643 17.0
1e+38 0.027302 15.0
1e+38 0.026967 13.0
1e+38 0.025953 11.0
1e+38 0.025485 9.0
0.008642 0.023522 7.0
1e+38 0.021505 5.0
1e+38 0.017644 3.0
1e+38 0.013796 1.0
0.0101 0.057262 63.0
0.00966 0.056987 61.0
0.00895 0.057206 59.0
0.00932 0.057025 57.0
0.00952 0.056596 55.0
0.00925 0.057058 53.0
0.00908 0.056658 51.0
0.00916 0.056667 49.0
0.00875 0.057074 47.0
0.00989 0.057093 45.0
0.00924 0.056767 43.0
0.01061 0.056797 41.0
0.00944 0.056641 39.0
0.00992 0.055857 37.0
0.00922 0.056618 35.0
1e+38 0.056179 33.0
0.00985 0.055711 31.0
0.00911 0.055323 29.0
0.0088 0.054501 27.0
0.00859 0.053607 25.0
0.00902 0.052235 23.0
0.01025 0.050939 21.0
0.00943 0.049446 19.0
0.00914 0.047086 17.0
0.01111 0.045016 15.0
1e+38 0.042161 13.0
0.00975 0.039297 11.0
0.00984 0.036215 9.0
0.0102 0.032766 7.0
0.01007 0.02934 5.0
0.00899 0.025764 3.0
0.00932 0.021786 1.0
1e+38 0.10874 63.0
1e+38 0.10805 61.0
1e+38 0.10738 59.0
1e+38 0.10629 57.0
0.01435 0.10521 55.0
1e+38 0.10328 53.0
1e+38 0.10175 51.0
1e+38 0.09975 49.0
1e+38 0.09827 47.0
1e+38 0.09571 45.0
1e+38 0.0935 43.0
1e+38 0.09171 41.0
1e+38 0.08978 39.0
1e+38 0.08714 37.0
1e+38 0.08447 35.0
1e+38 0.08168 33.0
1e+38 0.07942 31.0
1e+38 0.07655 29.0
1e+38 0.07427 27.0
1e+38 0.07156 25.0
1e+38 0.06901 23.0
1e+38 0.06563 21.0
1e+38 0.06284 19.0
1e+38 0.0599 17.0
1e+38 0.05689 15.0
1e+38 0.05399 13.0
1e+38 0.05039 11.0
1e+38 0.04727 9.0
1e+38 0.04363 7.0
1e+38 0.04002 5.0
1e+38 0.03649 3.0
1e+38 0.03371 1.0
1e+38 0.12569 63.0
1e+38 0.12316 61.0
1e+38 0.12181 59.0
1e+38 0.11898 57.0
1e+38 0.11655 55.0
1e+38 0.11447 53.0
1e+38 0.11177 51.0
1e+38 0.10914 49.0
1e+38 0.10649 47.0
1e+38 0.10404 45.0
1e+38 0.10177 43.0
1e+38 0.09909 41.0
1e+38 0.09625 39.0
1e+38 0.09342 37.0
1e+38 0.09127 35.0
1e+38 0.08807 33.0
1e+38 0.08546 31.0
1e+38 0.08328 29.0
1e+38 0.08029 27.0
1e+38 0.07662 25.0
1e+38 0.07402 23.0
1e+38 0.07089 21.0
1e+38 0.06799 19.0
1e+38 0.06515 17.0
1e+38 0.06197 15.0
1e+38 0.05919 13.0
1e+38 0.05511 11.0
1e+38 0.05241 9.0
1e+38 0.04841 7.0
1e+38 0.04596 5.0
1e+38 0.04267 3.0
1e+38 0.04084 1.0
1e+38 0.12696 63.0
1e+38 0.12487 61.0
1e+38 0.12213 59.0
1e+38 0.11935 57.0
1e+38 0.11744 55.0
1e+38 0.11518 53.0
1e+38 0.11232 51.0
1e+38 0.10955 49.0
1e+38 0.10651 47.0
1e+38 0.10475 45.0
1e+38 0.10204 43.0
1e+38 0.09993 41.0
1e+38 0.09658 39.0
1e+38 0.09387 37.0
1e+38 0.0915 35.0
1e+38 0.08881 33.0
1e+38 0.08546 31.0
1e+38 0.08235 29.0
1e+38 0.08024 27.0
1e+38 0.07698 25.0
1e+38 0.07439 23.0
1e+38 0.07095 21.0
1e+38 0.06857 19.0
1e+38 0.06535 17.0
1e+38 0.06251 15.0
1e+38 0.05814 13.0
1e+38 0.05531 11.0
1e+38 0.05131 9.0
1e+38 0.04751 7.0
1e+38 0.04547 5.0
1e+38 0.04279 3.0
1e+38 0.04134 1.0
1e+38 0.12677 63.0
1e+38 0.12546 61.0
1e+38 0.1231 59.0
1e+38 0.12012 57.0
1e+38 0.11848 55.0
1e+38 0.11575 53.0
1e+38 0.11257 51.0
1e+38 0.10961 49.0
1e+38 0.10739 47.0
1e+38 0.10495 45.0
1e+38 0.10262 43.0
1e+38 0.09928 41.0
1e+38 0.09664 39.0
1e+38 0.09366 37.0
