Vin[V] Vout[V] Clip_b
0.008834 0.025093 63.0
1e+38 0.024972 61.0
1e+38 0.02468 59.0
0.008062 0.024647 57.0
1e+38 0.024408 55.0
1e+38 0.024349 53.0
1e+38 0.024843 51.0
0.008389 0.024425 49.0
1e+38 0.024859 47.0
1e+38 0.024855 45.0
1e+38 0.024719 43.0
0.008156 0.024808 41.0
0.008506 0.024428 39.0
0.007902 0.025302 37.0
1e+38 0.024764 35.0
1e+38 0.025183 33.0
0.008262 0.024376 31.0
0.008675 0.02486 29.0
1e+38 0.02513 27.0
1e+38 0.024535 25.0
1e+38 0.025069 23.0
1e+38 0.024627 21.0
1e+38 0.024612 19.0
1e+38 0.024697 17.0
1e+38 0.023877 15.0
1e+38 0.023943 13.0
1e+38 0.023191 11.0
1e+38 0.022721 9.0
1e+38 0.021331 7.0
1e+38 0.019452 5.0
1e+38 0.017296 3.0
1e+38 0.01415 1.0
0.00926 0.049378 63.0
0.00947 0.049997 61.0
0.01027 0.049696 59.0
0.01051 0.049528 57.0
0.009 0.048916 55.0
0.00951 0.049248 53.0
0.00874 0.049424 51.0
0.01103 0.049475 49.0
0.00985 0.049087 47.0
0.00906 0.049181 45.0
1e+38 0.048857 43.0
0.00967 0.048269 41.0
0.00831 0.048384 39.0
0.0111 0.047742 37.0
0.01044 0.047177 35.0
0.00926 0.046582 33.0
0.00888 0.045456 31.0
0.01001 0.044841 29.0
1e+38 0.04368 27.0
0.00982 0.042743 25.0
0.00923 0.041745 23.0
0.00925 0.040034 21.0
0.0088 0.038746 19.0
0.0084 0.037062 17.0
0.00957 0.035362 15.0
0.00954 0.03389 13.0
0.00985 0.032133 11.0
0.00902 0.030279 9.0
0.00946 0.028083 7.0
0.00906 0.025933 5.0
0.00923 0.023908 3.0
0.00929 0.020624 1.0
1e+38 0.076595 63.0
1e+38 0.075525 61.0
1e+38 0.074782 59.0
1e+38 0.073218 57.0
1e+38 0.072015 55.0
1e+38 0.071012 53.0
1e+38 0.069532 51.0
1e+38 0.068659 49.0
1e+38 0.066933 47.0
1e+38 0.065689 45.0
1e+38 0.064167 43.0
1e+38 0.062856 41.0
1e+38 0.061572 39.0
1e+38 0.060224 37.0
1e+38 0.058542 35.0
1e+38 0.057295 33.0
1e+38 0.05579 31.0
1e+38 0.054516 29.0
1e+38 0.052923 27.0
1e+38 0.051308 25.0
0.01431 0.049274 23.0
1e+38 0.048283 21.0
1e+38 0.046384 19.0
1e+38 0.044616 17.0
1e+38 0.042914 15.0
1e+38 0.041056 13.0
1e+38 0.039229 11.0
1e+38 0.03766 9.0
1e+38 0.035171 7.0
1e+38 0.03313 5.0
1e+38 0.031121 3.0
1e+38 0.0289 1.0
1e+38 0.080144 63.0
1e+38 0.078987 61.0
1e+38 0.07801 59.0
1e+38 0.076673 57.0
1e+38 0.075393 55.0
1e+38 0.074129 53.0
1e+38 0.072829 51.0
1e+38 0.071307 49.0
1e+38 0.070029 47.0
1e+38 0.068805 45.0
1e+38 0.067535 43.0
1e+38 0.065972 41.0
1e+38 0.064716 39.0
1e+38 0.063272 37.0
1e+38 0.061276 35.0
1e+38 0.060044 33.0
1e+38 0.058617 31.0
1e+38 0.056861 29.0
1e+38 0.055492 27.0
1e+38 0.054299 25.0
1e+38 0.052383 23.0
1e+38 0.050549 21.0
1e+38 0.048949 19.0
1e+38 0.04721 17.0
1e+38 0.045608 15.0
1e+38 0.04379 13.0
1e+38 0.041563 11.0
1e+38 0.039895 9.0
1e+38 0.037408 7.0
1e+38 0.035345 5.0
1e+38 0.033065 3.0
1e+38 0.030374 1.0
1e+38 0.080099 63.0
1e+38 0.079218 61.0
1e+38 0.077839 59.0
1e+38 0.076573 57.0
1e+38 0.075111 55.0
1e+38 0.074224 53.0
1e+38 0.072903 51.0
1e+38 0.071472 49.0
1e+38 0.069859 47.0
1e+38 0.068817 45.0
1e+38 0.06742 43.0
1e+38 0.06583 41.0
1e+38 0.064536 39.0
1e+38 0.062982 37.0
1e+38 0.061561 35.0
1e+38 0.060215 33.0
1e+38 0.058497 31.0
1e+38 0.056844 29.0
1e+38 0.055321 27.0
1e+38 0.053964 25.0
1e+38 0.052007 23.0
1e+38 0.050533 21.0
1e+38 0.049094 19.0
1e+38 0.04717 17.0
1e+38 0.045468 15.0
1e+38 0.043436 13.0
1e+38 0.041747 11.0
1e+38 0.039815 9.0
1e+38 0.037725 7.0
1e+38 0.035378 5.0
1e+38 0.032884 3.0
1e+38 0.029368 1.0
1e+38 0.08139 63.0
1e+38 0.0801 61.0
1e+38 0.0792 59.0
1e+38 0.0779 57.0
1e+38 0.07618 55.0
1e+38 0.07487 53.0
1e+38 0.07374 51.0
1e+38 0.07233 49.0
1e+38 0.07058 47.0
1e+38 0.06952 45.0
1e+38 0.06826 43.0
1e+38 0.06674 41.0
1e+38 0.06507 39.0
1e+38 0.06376 37.0
1e+38 0.06226 35.0
1e+38 0.0608 33.0
1e+38 0.0589 31.0
1e+38 0.05746 29.0
1e+38 0.05618 27.0
1e+38 0.05432 25.0
1e+38 0.05288 23.0
1e+38 0.05124 21.0
1e+38 0.04935 19.0
1e+38 0.04771 17.0
1e+38 0.04582 15.0
1e+38 0.04386 13.0
1e+38 0.04197 11.0
1e+38 0.03994 9.0
1e+38 0.03777 7.0
1e+38 0.03541 5.0
1e+38 0.03265 3.0
1e+38 0.02955 1.0
1e+38 0.08118 63.0
1e+38 0.08009 61.0
1e+38 0.07889 59.0
1e+38 0.07758 57.0
1e+38 0.07596 55.0
1e+38 0.0749 53.0
1e+38 0.07385 51.0
1e+38 0.07231 49.0
1e+38 0.07093 47.0
1e+38 0.06983 45.0
1e+38 0.06824 43.0
1e+38 0.06685 41.0
1e+38 0.06507 39.0
1e+38 0.06404 37.0
1e+38 0.06241 35.0
1e+38 0.06076 33.0
1e+38 0.05915 31.0
1e+38 0.05751 29.0
1e+38 0.05623 27.0
1e+38 0.0545 25.0
1e+38 0.05282 23.0
1e+38 0.05105 21.0
1e+38 0.04947 19.0
1e+38 0.04754 17.0
1e+38 0.04575 15.0
1e+38 0.04396 13.0
1e+38 0.04195 11.0
1e+38 0.04008 9.0
1e+38 0.03753 7.0
1e+38 0.03503 5.0
1e+38 0.03258 3.0
1e+38 0.02889 1.0
1e+38 0.08136 63.0
1e+38 0.08024 61.0
1e+38 0.07934 59.0
1e+38 0.07799 57.0
1e+38 0.07628 55.0
1e+38 0.07479 53.0
1e+38 0.07347 51.0
1e+38 0.07236 49.0
1e+38 0.0711 47.0
1e+38 0.06959 45.0
1e+38 0.06799 43.0
1e+38 0.06655 41.0
1e+38 0.06534 39.0
1e+38 0.06369 37.0
1e+38 0.06217 35.0
1e+38 0.06093 33.0
1e+38 0.05934 31.0
1e+38 0.05758 29.0
1e+38 0.05587 27.0
1e+38 0.05474 25.0
1e+38 0.05277 23.0
1e+38 0.05128 21.0
1e+38 0.0496 19.0
1e+38 0.04786 17.0
1e+38 0.04577 15.0
1e+38 0.04393 13.0
1e+38 0.04211 11.0
1e+38 0.03999 9.0
1e+38 0.03751 7.0
1e+38 0.03512 5.0
1e+38 0.03258 3.0
1e+38 0.03092 1.0
1e+38 0.08146 63.0
1e+38 0.08044 61.0
1e+38 0.07871 59.0
1e+38 0.07781 57.0
1e+38 0.07639 55.0
1e+38 0.07498 53.0
1e+38 0.07382 51.0
1e+38 0.07257 49.0
1e+38 0.07134 47.0
1e+38 0.06979 45.0
1e+38 0.06844 43.0
