Vin[V] Vout[V] Clip_b
1e+38 0.026906 63.0
0.008438 0.02781 61.0
1e+38 0.027186 59.0
1e+38 0.027364 57.0
0.008134 0.027996 55.0
1e+38 0.027379 53.0
1e+38 0.027749 51.0
0.00844 0.027546 49.0
1e+38 0.02761 47.0
1e+38 0.027373 45.0
0.009021 0.027541 43.0
1e+38 0.027423 41.0
0.008404 0.027185 39.0
1e+38 0.02739 37.0
0.008444 0.027582 35.0
1e+38 0.027696 33.0
1e+38 0.027788 31.0
1e+38 0.027565 29.0
1e+38 0.02781 27.0
0.008499 0.02763 25.0
1e+38 0.027449 23.0
0.008375 0.027009 21.0
1e+38 0.027024 19.0
0.00941 0.026835 17.0
1e+38 0.026432 15.0
1e+38 0.025984 13.0
1e+38 0.025561 11.0
1e+38 0.024325 9.0
1e+38 0.022611 7.0
1e+38 0.020664 5.0
0.00868 0.01872 3.0
0.008026 0.015021 1.0
0.00995 0.055059 63.0
0.01068 0.05512 61.0
0.00987 0.054856 59.0
0.00915 0.054576 57.0
0.00882 0.054927 55.0
0.00983 0.054193 53.0
0.00921 0.054251 51.0
0.00958 0.053623 49.0
0.01013 0.054056 47.0
0.00935 0.053285 45.0
0.01125 0.053132 43.0
0.00886 0.052774 41.0
0.00936 0.052085 39.0
0.00979 0.051576 37.0
0.00958 0.050466 35.0
1e+38 0.049272 33.0
0.01045 0.0484 31.0
0.01008 0.046914 29.0
0.00872 0.045668 27.0
0.00869 0.044616 25.0
0.00945 0.043279 23.0
0.00931 0.041594 21.0
0.00939 0.040099 19.0
0.01092 0.038685 17.0
0.00971 0.03685 15.0
0.0104 0.035258 13.0
0.00921 0.033346 11.0
0.01035 0.031384 9.0
0.00914 0.029367 7.0
0.00969 0.027326 5.0
0.00947 0.024859 3.0
0.0093 0.021686 1.0
1e+38 0.078276 63.0
1e+38 0.077474 61.0
1e+38 0.076359 59.0
1e+38 0.075021 57.0
1e+38 0.0736 55.0
1e+38 0.072557 53.0
1e+38 0.07116 51.0
1e+38 0.069977 49.0
1e+38 0.068306 47.0
0.01463 0.066879 45.0
1e+38 0.066098 43.0
1e+38 0.06443 41.0
1e+38 0.063092 39.0
1e+38 0.061711 37.0
1e+38 0.059849 35.0
1e+38 0.058777 33.0
1e+38 0.057222 31.0
1e+38 0.055985 29.0
1e+38 0.0542 27.0
1e+38 0.052531 25.0
1e+38 0.051031 23.0
1e+38 0.049108 21.0
1e+38 0.047764 19.0
1e+38 0.045872 17.0
1e+38 0.04412 15.0
1e+38 0.042385 13.0
1e+38 0.040894 11.0
1e+38 0.038539 9.0
1e+38 0.036653 7.0
1e+38 0.034292 5.0
1e+38 0.03243 3.0
1e+38 0.030387 1.0
1e+38 0.080249 63.0
1e+38 0.079387 61.0
1e+38 0.078673 59.0
1e+38 0.077139 57.0
1e+38 0.075832 55.0
1e+38 0.074691 53.0
1e+38 0.073269 51.0
1e+38 0.071527 49.0
1e+38 0.070394 47.0
1e+38 0.068973 45.0
1e+38 0.068081 43.0
1e+38 0.066365 41.0
1e+38 0.064842 39.0
1e+38 0.063574 37.0
1e+38 0.061786 35.0
1e+38 0.060023 33.0
1e+38 0.058767 31.0
1e+38 0.057269 29.0
1e+38 0.055522 27.0
1e+38 0.054444 25.0
1e+38 0.052458 23.0
1e+38 0.050796 21.0
1e+38 0.048988 19.0
1e+38 0.047543 17.0
1e+38 0.045475 15.0
1e+38 0.043813 13.0
1e+38 0.042077 11.0
1e+38 0.040049 9.0
1e+38 0.037751 7.0
1e+38 0.035603 5.0
1e+38 0.033164 3.0
1e+38 0.030547 1.0
1e+38 0.080608 63.0
1e+38 0.079251 61.0
1e+38 0.078161 59.0
1e+38 0.076784 57.0
1e+38 0.075802 55.0
1e+38 0.074297 53.0
1e+38 0.073203 51.0
1e+38 0.071791 49.0
1e+38 0.069965 47.0
1e+38 0.069115 45.0
1e+38 0.06757 43.0
1e+38 0.066083 41.0
1e+38 0.064287 39.0
1e+38 0.063332 37.0
1e+38 0.061752 35.0
1e+38 0.060688 33.0
1e+38 0.058752 31.0
1e+38 0.057552 29.0
1e+38 0.055748 27.0
1e+38 0.054005 25.0
1e+38 0.052503 23.0
1e+38 0.050747 21.0
1e+38 0.049292 19.0
1e+38 0.04738 17.0
1e+38 0.045592 15.0
1e+38 0.043851 13.0
1e+38 0.042062 11.0
1e+38 0.039874 9.0
1e+38 0.037802 7.0
1e+38 0.035394 5.0
1e+38 0.032433 3.0
1e+38 0.029789 1.0
1e+38 0.08134 63.0
1e+38 0.08037 61.0
1e+38 0.0792 59.0
1e+38 0.07754 57.0
1e+38 0.07656 55.0
1e+38 0.07493 53.0
1e+38 0.07412 51.0
1e+38 0.07288 49.0
1e+38 0.07101 47.0
1e+38 0.06964 45.0
1e+38 0.06839 43.0
1e+38 0.06657 41.0
1e+38 0.06544 39.0
1e+38 0.06393 37.0
1e+38 0.06251 35.0
1e+38 0.0609 33.0
1e+38 0.05958 31.0
1e+38 0.05782 29.0
1e+38 0.05614 27.0
1e+38 0.05456 25.0
1e+38 0.05299 23.0
1e+38 0.05135 21.0
1e+38 0.04951 19.0
1e+38 0.04786 17.0
1e+38 0.04602 15.0
1e+38 0.04428 13.0
1e+38 0.0422 11.0
1e+38 0.0402 9.0
1e+38 0.03783 7.0
1e+38 0.03543 5.0
1e+38 0.03289 3.0
1e+38 0.02948 1.0
1e+38 0.08125 63.0
1e+38 0.08061 61.0
1e+38 0.07909 59.0
1e+38 0.07806 57.0
1e+38 0.07656 55.0
1e+38 0.07521 53.0
1e+38 0.07417 51.0
1e+38 0.07234 49.0
1e+38 0.07082 47.0
1e+38 0.06998 45.0
1e+38 0.06842 43.0
1e+38 0.06699 41.0
1e+38 0.0654 39.0
1e+38 0.0639 37.0
1e+38 0.06251 35.0
1e+38 0.06115 33.0
1e+38 0.05944 31.0
1e+38 0.05779 29.0
1e+38 0.05628 27.0
1e+38 0.0549 25.0
1e+38 0.05307 23.0
1e+38 0.05116 21.0
1e+38 0.04949 19.0
1e+38 0.04792 17.0
1e+38 0.0461 15.0
1e+38 0.04429 13.0
1e+38 0.04245 11.0
1e+38 0.04032 9.0
1e+38 0.03761 7.0
1e+38 0.03517 5.0
1e+38 0.03239 3.0
1e+38 0.0307 1.0
1e+38 0.0819 63.0
1e+38 0.08039 61.0
1e+38 0.07948 59.0
1e+38 0.07837 57.0
1e+38 0.07672 55.0
1e+38 0.07533 53.0
1e+38 0.07402 51.0
1e+38 0.07224 49.0
1e+38 0.07112 47.0
1e+38 0.06983 45.0
1e+38 0.06859 43.0
1e+38 0.06719 41.0
1e+38 0.06601 39.0
1e+38 0.0643 37.0
1e+38 0.06226 35.0
1e+38 0.06128 33.0
1e+38 0.05899 31.0
1e+38 0.05791 29.0
1e+38 0.05635 27.0
1e+38 0.055 25.0
1e+38 0.05324 23.0
1e+38 0.05156 21.0
1e+38 0.04964 19.0
1e+38 0.0482 17.0
1e+38 0.04618 15.0
1e+38 0.04417 13.0
1e+38 0.04211 11.0
1e+38 0.04013 9.0
1e+38 0.03781 7.0
1e+38 0.03536 5.0
1e+38 0.03276 3.0
1e+38 0.02989 1.0
1e+38 0.0817 63.0
1e+38 0.08084 61.0
1e+38 0.0796 59.0
1e+38 0.07815 57.0
1e+38 0.07713 55.0
1e+38 0.07583 53.0
1e+38 0.07405 51.0
1e+38 0.07299 49.0
1e+38 0.07131 47.0
1e+38 0.0703 45.0
1e+38 0.06861 43.0
1e+38 0.06692 41.0
1e+38 0.06572 39.0
1e+38 0.06457 37.0
1e+38 0.06284 35.0
1e+38 0.0614 33.0
1e+38 0.05955 31.0
1e+38 0.05824 29.0
1e+38 0.05657 27.0
1e+38 0.05462 25.0
1e+38 0.05329 23.0
1e+38 0.05155 21.0
1e+38 0.05005 19.0
1e+38 0.04798 17.0
1e+38 0.04612 15.0
1e+38 0.04454 13.0
1e+38 0.04227 11.0
1e+38 0.04015 9.0
1e+38 0.03766 7.0
1e+38 0.03525 5.0
1e+38 0.03243 3.0
1e+38 0.03008 1.0
1e+38 0.081548 63.0
1e+38 0.080136 61.0
1e+38 0.078908 59.0
1e+38 0.078197 57.0
1e+38 0.076293 55.0
1e+38 0.075104 53.0
1e+38 0.073731 51.0
1e+38 0.072272 49.0
1e+38 0.070868 47.0
1e+38 0.069651 45.0
1e+38 0.068395 43.0
1e+38 0.066963 41.0
1e+38 0.065332 39.0
1e+38 0.063501 37.0
1e+38 0.062658 35.0
1e+38 0.061405 33.0
1e+38 0.059505 31.0
1e+38 0.057655 29.0
1e+38 0.055922 27.0
1e+38 0.054499 25.0
1e+38 0.052779 23.0
1e+38 0.05091 21.0
1e+38 0.049312 19.0
1e+38 0.047685 17.0
1e+38 0.045938 15.0
1e+38 0.044042 13.0
1e+38 0.042177 11.0
1e+38 0.039708 9.0
1e+38 0.0373 7.0
1e+38 0.034931 5.0
1e+38 0.032183 3.0
1e+38 0.028617 1.0
