Vin[V] Vout[V] Clip_b
1e+38 0.023248 63.0
0.008868 0.022996 61.0
0.008024 0.023135 59.0
1e+38 0.022978 57.0
0.008473 0.022802 55.0
1e+38 0.023341 53.0
1e+38 0.022674 51.0
1e+38 0.023073 49.0
1e+38 0.022715 47.0
1e+38 0.022986 45.0
0.008538 0.023444 43.0
0.008362 0.022959 41.0
1e+38 0.022888 39.0
0.008868 0.022738 37.0
1e+38 0.023308 35.0
1e+38 0.023821 33.0
1e+38 0.023334 31.0
0.008854 0.022924 29.0
1e+38 0.023089 27.0
1e+38 0.022733 25.0
1e+38 0.023312 23.0
1e+38 0.02292 21.0
1e+38 0.022723 19.0
1e+38 0.022946 17.0
1e+38 0.023023 15.0
1e+38 0.023089 13.0
0.008646 0.022997 11.0
1e+38 0.022984 9.0
1e+38 0.022238 7.0
1e+38 0.022126 5.0
1e+38 0.021534 3.0
1e+38 0.017577 1.0
0.00997 0.045987 63.0
0.00921 0.046224 61.0
0.01007 0.046291 59.0
0.00955 0.046058 57.0
0.00941 0.046231 55.0
0.00992 0.045941 53.0
0.00984 0.046351 51.0
1e+38 0.046151 49.0
0.00971 0.04573 47.0
0.01066 0.04619 45.0
0.00915 0.045991 43.0
0.00916 0.04615 41.0
0.00935 0.046243 39.0
0.01064 0.045983 37.0
0.01028 0.046448 35.0
0.00991 0.04619 33.0
0.00882 0.045487 31.0
0.00916 0.045369 29.0
0.00893 0.045735 27.0
0.00899 0.04493 25.0
0.00882 0.044781 23.0
0.00951 0.044511 21.0
0.01058 0.043677 19.0
0.00877 0.04285 17.0
0.00951 0.04192 15.0
0.01015 0.040477 13.0
0.00994 0.039033 11.0
0.00897 0.03715 9.0
0.00951 0.035254 7.0
0.00934 0.033159 5.0
0.00947 0.030692 3.0
0.00935 0.026207 1.0
1e+38 0.082626 63.0
1e+38 0.08182 61.0
1e+38 0.08088 59.0
1e+38 0.079882 57.0
1e+38 0.078904 55.0
1e+38 0.077725 53.0
1e+38 0.076822 51.0
1e+38 0.075493 49.0
1e+38 0.074406 47.0
1e+38 0.07322 45.0
1e+38 0.072067 43.0
1e+38 0.070696 41.0
1e+38 0.069192 39.0
1e+38 0.067782 37.0
1e+38 0.066712 35.0
1e+38 0.065194 33.0
1e+38 0.063641 31.0
1e+38 0.062515 29.0
1e+38 0.060879 27.0
1e+38 0.059402 25.0
1e+38 0.057814 23.0
1e+38 0.056286 21.0
1e+38 0.054456 19.0
1e+38 0.052784 17.0
1e+38 0.051147 15.0
1e+38 0.049491 13.0
1e+38 0.047275 11.0
0.01469 0.045793 9.0
1e+38 0.043499 7.0
1e+38 0.041288 5.0
1e+38 0.039105 3.0
1e+38 0.03193 1.0
1e+38 0.089754 63.0
1e+38 0.089043 61.0
1e+38 0.087547 59.0
1e+38 0.086258 57.0
1e+38 0.085353 55.0
1e+38 0.084209 53.0
1e+38 0.082361 51.0
1e+38 0.081036 49.0
1e+38 0.079723 47.0
1e+38 0.078641 45.0
1e+38 0.077034 43.0
1e+38 0.075814 41.0
1e+38 0.074218 39.0
1e+38 0.072708 37.0
1e+38 0.071386 35.0
1e+38 0.069882 33.0
1e+38 0.068197 31.0
1e+38 0.066664 29.0
1e+38 0.065136 27.0
1e+38 0.063454 25.0
1e+38 0.062242 23.0
1e+38 0.060843 21.0
1e+38 0.058692 19.0
1e+38 0.057265 17.0
1e+38 0.055192 15.0
1e+38 0.053226 13.0
1e+38 0.051678 11.0
1e+38 0.049794 9.0
1e+38 0.047486 7.0
1e+38 0.045046 5.0
1e+38 0.042894 3.0
1e+38 0.040054 1.0
1e+38 0.09137 63.0
1e+38 0.09024 61.0
1e+38 0.08893 59.0
1e+38 0.08808 57.0
1e+38 0.08651 55.0
1e+38 0.0855 53.0
1e+38 0.08379 51.0
1e+38 0.08258 49.0
1e+38 0.08104 47.0
1e+38 0.07993 45.0
1e+38 0.07824 43.0
1e+38 0.07706 41.0
1e+38 0.07583 39.0
1e+38 0.07435 37.0
1e+38 0.07253 35.0
1e+38 0.07144 33.0
1e+38 0.06954 31.0
1e+38 0.06772 29.0
1e+38 0.06631 27.0
1e+38 0.06487 25.0
1e+38 0.06338 23.0
1e+38 0.06122 21.0
1e+38 0.05989 19.0
1e+38 0.05805 17.0
1e+38 0.05648 15.0
1e+38 0.05445 13.0
1e+38 0.05257 11.0
1e+38 0.05043 9.0
1e+38 0.04844 7.0
1e+38 0.04619 5.0
1e+38 0.04319 3.0
1e+38 0.03939 1.0
1e+38 0.09114 63.0
1e+38 0.0904 61.0
1e+38 0.08905 59.0
1e+38 0.08769 57.0
1e+38 0.0864 55.0
1e+38 0.0854 53.0
1e+38 0.08393 51.0
1e+38 0.08281 49.0
1e+38 0.08099 47.0
1e+38 0.07967 45.0
1e+38 0.07833 43.0
1e+38 0.07691 41.0
1e+38 0.07534 39.0
