Vin[V] Vout[V] Clip_b
0.008585 0.023793 63.0
0.008816 0.023875 61.0
1e+38 0.024324 59.0
1e+38 0.023672 57.0
1e+38 0.023708 55.0
1e+38 0.024168 53.0
1e+38 0.02386 51.0
1e+38 0.02407 49.0
1e+38 0.023765 47.0
1e+38 0.023823 45.0
1e+38 0.024052 43.0
1e+38 0.023564 41.0
1e+38 0.024416 39.0
1e+38 0.023803 37.0
1e+38 0.023943 35.0
1e+38 0.02348 33.0
0.008259 0.023248 31.0
1e+38 0.023809 29.0
0.00851 0.0237 27.0
1e+38 0.023686 25.0
1e+38 0.024039 23.0
1e+38 0.023585 21.0
1e+38 0.02394 19.0
1e+38 0.023761 17.0
1e+38 0.023597 15.0
1e+38 0.023275 13.0
0.008786 0.023619 11.0
0.008509 0.023169 9.0
1e+38 0.022746 7.0
1e+38 0.022492 5.0
1e+38 0.02125 3.0
1e+38 0.015738 1.0
0.00947 0.048611 63.0
0.01045 0.048733 61.0
0.00855 0.048425 59.0
0.00966 0.048519 57.0
0.0101 0.048609 55.0
0.00894 0.048886 53.0
0.0094 0.04882 51.0
0.01141 0.048296 49.0
0.0092 0.048462 47.0
0.00933 0.048648 45.0
0.00904 0.048024 43.0
0.00919 0.047983 41.0
0.01002 0.048154 39.0
1e+38 0.047906 37.0
1e+38 0.048214 35.0
0.00927 0.048435 33.0
0.00939 0.048285 31.0
0.00981 0.048011 29.0
0.00956 0.047385 27.0
0.00924 0.047719 25.0
0.00916 0.047623 23.0
0.0095 0.047976 21.0
0.00982 0.047803 19.0
0.00998 0.047503 17.0
1e+38 0.047541 15.0
0.00937 0.047144 13.0
0.00916 0.046477 11.0
1e+38 0.04649 9.0
0.00932 0.045078 7.0
0.00973 0.042603 5.0
0.0104 0.037601 3.0
0.00961 0.027155 1.0
1e+38 0.0973 63.0
1e+38 0.09748 61.0
1e+38 0.09744 59.0
1e+38 0.09764 57.0
1e+38 0.09796 55.0
1e+38 0.09749 53.0
1e+38 0.09744 51.0
1e+38 0.09682 49.0
1e+38 0.09699 47.0
