Vin[V] Vout[V] Clip_b
0.008595 0.030611 63.0
0.008144 0.02998 61.0
1e+38 0.030522 59.0
1e+38 0.030492 57.0
1e+38 0.030666 55.0
1e+38 0.030487 53.0
1e+38 0.030311 51.0
1e+38 0.030765 49.0
1e+38 0.03099 47.0
1e+38 0.030495 45.0
1e+38 0.030322 43.0
1e+38 0.030679 41.0
0.008638 0.030828 39.0
0.008796 0.030954 37.0
1e+38 0.03042 35.0
1e+38 0.030698 33.0
0.009261 0.030214 31.0
1e+38 0.030312 29.0
0.008475 0.029898 27.0
0.00929 0.029618 25.0
1e+38 0.029685 23.0
1e+38 0.02946 21.0
1e+38 0.028841 19.0
1e+38 0.027826 17.0
1e+38 0.027028 15.0
1e+38 0.025974 13.0
1e+38 0.024599 11.0
1e+38 0.02257 9.0
1e+38 0.020746 7.0
1e+38 0.018704 5.0
1e+38 0.016742 3.0
1e+38 0.014125 1.0
0.0091 0.059205 63.0
0.00909 0.059228 61.0
1e+38 0.059024 59.0
0.00926 0.05831 57.0
0.00882 0.058166 55.0
0.0097 0.057828 53.0
0.00946 0.056949 51.0
0.00919 0.05653 49.0
0.01028 0.055868 47.0
0.00893 0.054545 45.0
1e+38 0.054074 43.0
0.00932 0.052979 41.0
0.00969 0.051588 39.0
0.00962 0.050549 37.0
0.0101 0.049498 35.0
1e+38 0.048185 33.0
0.00918 0.046689 31.0
1e+38 0.045442 29.0
0.01099 0.043838 27.0
0.00934 0.042649 25.0
0.01024 0.040996 23.0
0.00907 0.038981 21.0
0.00963 0.037736 19.0
0.01128 0.036095 17.0
0.00913 0.034329 15.0
0.00887 0.032475 13.0
0.00878 0.030595 11.0
0.00903 0.029477 9.0
0.00996 0.027142 7.0
1e+38 0.024979 5.0
0.00959 0.022787 3.0
0.00979 0.020682 1.0
1e+38 0.07642 63.0
1e+38 0.07522 61.0
1e+38 0.074 59.0
1e+38 0.07269 57.0
1e+38 0.07146 55.0
1e+38 0.06998 53.0
1e+38 0.06882 51.0
1e+38 0.06739 49.0
1e+38 0.06625 47.0
1e+38 0.06477 45.0
1e+38 0.06349 43.0
1e+38 0.06207 41.0
1e+38 0.06051 39.0
1e+38 0.05897 37.0
1e+38 0.05766 35.0
1e+38 0.05648 33.0
1e+38 0.05474 31.0
