Vin[V] Vout[V] Clip_b
1e+38 0.026576 63.0
1e+38 0.027454 61.0
1e+38 0.02682 59.0
1e+38 0.026426 57.0
1e+38 0.026851 55.0
0.008999 0.026763 53.0
1e+38 0.027414 51.0
1e+38 0.027074 49.0
0.008353 0.026783 47.0
1e+38 0.027223 45.0
0.009332 0.02683 43.0
1e+38 0.026477 41.0
1e+38 0.026918 39.0
0.007792 0.027226 37.0
1e+38 0.027207 35.0
1e+38 0.026352 33.0
1e+38 0.026796 31.0
0.008629 0.026406 29.0
1e+38 0.026745 27.0
0.008373 0.026894 25.0
0.009061 0.026783 23.0
0.0092 0.027036 21.0
1e+38 0.026937 19.0
1e+38 0.027361 17.0
0.009118 0.027191 15.0
1e+38 0.02724 13.0
1e+38 0.026833 11.0
1e+38 0.026488 9.0
1e+38 0.026603 7.0
1e+38 0.025891 5.0
1e+38 0.024532 3.0
0.009365 0.020789 1.0
0.00947 0.053362 63.0
0.00925 0.053671 61.0
0.01066 0.053929 59.0
0.00962 0.053711 57.0
0.00976 0.053985 55.0
0.00929 0.053502 53.0
0.00969 0.053671 51.0
0.00941 0.054213 49.0
0.00973 0.053576 47.0
0.01039 0.053162 45.0
0.00921 0.054178 43.0
0.00974 0.054148 41.0
0.00968 0.053291 39.0
0.00997 0.053745 37.0
0.00902 0.052973 35.0
0.00905 0.053511 33.0
0.00967 0.05315 31.0
1e+38 0.053246 29.0
0.00946 0.052548 27.0
0.00907 0.052097 25.0
0.00856 0.051034 23.0
0.00982 0.050642 21.0
0.00958 0.049278 19.0
1e+38 0.048318 17.0
0.00956 0.047215 15.0
0.00959 0.045337 13.0
0.00991 0.043724 11.0
0.00993 0.042022 9.0
0.00934 0.039958 7.0
0.00889 0.037651 5.0
1e+38 0.034675 3.0
0.01037 0.030458 1.0
1e+38 0.089928 63.0
1e+38 0.089153 61.0
1e+38 0.087928 59.0
1e+38 0.086949 57.0
1e+38 0.085786 55.0
1e+38 0.084259 53.0
1e+38 0.082984 51.0
1e+38 0.082068 49.0
1e+38 0.080277 47.0
1e+38 0.079235 45.0
1e+38 0.077961 43.0
1e+38 0.076552 41.0
1e+38 0.075186 39.0
1e+38 0.073418 37.0
1e+38 0.072173 35.0
1e+38 0.070574 33.0
1e+38 0.069119 31.0
1e+38 0.067705 29.0
1e+38 0.06583 27.0
1e+38 0.064495 25.0
1e+38 0.063052 23.0
1e+38 0.061471 21.0
1e+38 0.059686 19.0
1e+38 0.057727 17.0
1e+38 0.056077 15.0
1e+38 0.054421 13.0
1e+38 0.052267 11.0
1e+38 0.050349 9.0
1e+38 0.048283 7.0
1e+38 0.045999 5.0
1e+38 0.0436 3.0
1e+38 0.033688 1.0
1e+38 0.094137 63.0
1e+38 0.093168 61.0
1e+38 0.091831 59.0
1e+38 0.090704 57.0
1e+38 0.089515 55.0
1e+38 0.088075 53.0
1e+38 0.086522 51.0
1e+38 0.085206 49.0
1e+38 0.084014 47.0
1e+38 0.082622 45.0
1e+38 0.081466 43.0
1e+38 0.079839 41.0
1e+38 0.078442 39.0
1e+38 0.077067 37.0
1e+38 0.075715 35.0
1e+38 0.073825 33.0
1e+38 0.072014 31.0
1e+38 0.07063 29.0
1e+38 0.069192 27.0
1e+38 0.067451 25.0
1e+38 0.065873 23.0
1e+38 0.064098 21.0
1e+38 0.062478 19.0
1e+38 0.060763 17.0
1e+38 0.059037 15.0
1e+38 0.056859 13.0
1e+38 0.055132 11.0
1e+38 0.052893 9.0
1e+38 0.050754 7.0
1e+38 0.048208 5.0
1e+38 0.045653 3.0
1e+38 0.041753 1.0
1e+38 0.094391 63.0
1e+38 0.093248 61.0
1e+38 0.091926 59.0
1e+38 0.090869 57.0
1e+38 0.089579 55.0
1e+38 0.088367 53.0
1e+38 0.086836 51.0
1e+38 0.08544 49.0
1e+38 0.08426 47.0
1e+38 0.082606 45.0
1e+38 0.081135 43.0
1e+38 0.079573 41.0
1e+38 0.078442 39.0
1e+38 0.076628 37.0
1e+38 0.075607 35.0
1e+38 0.07365 33.0
1e+38 0.072391 31.0
1e+38 0.07074 29.0
1e+38 0.068836 27.0
1e+38 0.067646 25.0
1e+38 0.066003 23.0
1e+38 0.064099 21.0
1e+38 0.062523 19.0
1e+38 0.060652 17.0
1e+38 0.058872 15.0
1e+38 0.056919 13.0
1e+38 0.055082 11.0
1e+38 0.053036 9.0
1e+38 0.050655 7.0
1e+38 0.048031 5.0
1e+38 0.045167 3.0
1e+38 0.040673 1.0
1e+38 0.09571 63.0
1e+38 0.09419 61.0
1e+38 0.09312 59.0
1e+38 0.09164 57.0
1e+38 0.09033 55.0
1e+38 0.08944 53.0
1e+38 0.08766 51.0
1e+38 0.08654 49.0
1e+38 0.0852 47.0
1e+38 0.08367 45.0
1e+38 0.08213 43.0
1e+38 0.08046 41.0
1e+38 0.07922 39.0
1e+38 0.07766 37.0
1e+38 0.0764 35.0
1e+38 0.0749 33.0
1e+38 0.07312 31.0
1e+38 0.07142 29.0
1e+38 0.07 27.0
1e+38 0.06825 25.0
1e+38 0.06674 23.0
1e+38 0.06511 21.0
1e+38 0.06316 19.0
1e+38 0.06162 17.0
1e+38 0.0596 15.0
1e+38 0.05791 13.0
1e+38 0.05556 11.0
1e+38 0.05324 9.0
1e+38 0.05099 7.0
1e+38 0.04818 5.0
1e+38 0.04514 3.0
1e+38 0.04004 1.0
1e+38 1e+38 63.0
1e+38 1e+38 61.0
1e+38 1e+38 59.0
1e+38 0.09215 57.0
1e+38 0.09067 55.0
1e+38 0.08928 53.0
1e+38 0.08805 51.0
1e+38 0.08696 49.0
1e+38 0.08503 47.0
1e+38 0.08385 45.0
1e+38 0.08219 43.0
1e+38 0.08144 41.0
1e+38 0.07947 39.0
1e+38 0.0778 37.0
1e+38 0.07622 35.0
1e+38 0.07483 33.0
1e+38 0.07318 31.0
1e+38 0.07154 29.0
1e+38 0.07008 27.0
1e+38 0.06826 25.0
1e+38 0.06661 23.0
1e+38 0.06523 21.0
1e+38 0.06329 19.0
1e+38 0.06149 17.0
1e+38 0.05951 15.0
1e+38 0.05777 13.0
1e+38 0.05553 11.0
1e+38 0.0534 9.0
1e+38 0.0509 7.0
1e+38 0.04823 5.0
1e+38 0.04476 3.0
1e+38 0.0407 1.0
1e+38 1e+38 63.0
1e+38 1e+38 61.0
1e+38 1e+38 59.0
1e+38 1e+38 57.0
1e+38 0.09075 55.0
1e+38 0.08943 53.0
1e+38 0.0881 51.0
1e+38 0.08698 49.0
1e+38 0.08541 47.0
1e+38 0.08404 45.0
1e+38 0.08243 43.0
1e+38 0.08085 41.0
1e+38 0.07974 39.0
1e+38 0.07826 37.0
1e+38 0.07678 35.0
1e+38 0.07492 33.0
1e+38 0.07363 31.0
1e+38 0.07151 29.0
1e+38 0.07001 27.0
1e+38 0.06864 25.0
1e+38 0.06669 23.0
1e+38 0.06537 21.0
1e+38 0.06342 19.0
1e+38 0.0616 17.0
1e+38 0.05939 15.0
1e+38 0.05785 13.0
1e+38 0.05543 11.0
1e+38 0.05333 9.0
1e+38 0.05088 7.0
1e+38 0.04809 5.0
1e+38 0.04483 3.0
1e+38 0.04054 1.0
1e+38 1e+38 63.0
1e+38 1e+38 61.0
1e+38 1e+38 59.0
1e+38 1e+38 57.0
1e+38 0.09119 55.0
1e+38 0.08952 53.0
