Vin[V] Vout[V] Clip_b
1e+38 0.034886 63.0
1e+38 0.033941 61.0
1e+38 0.033993 59.0
1e+38 0.034032 57.0
1e+38 0.034371 55.0
1e+38 0.033596 53.0
0.008296 0.033692 51.0
0.008426 0.034616 49.0
1e+38 0.033591 47.0
1e+38 0.034115 45.0
1e+38 0.034096 43.0
1e+38 0.034987 41.0
1e+38 0.034093 39.0
1e+38 0.033861 37.0
1e+38 0.033499 35.0
1e+38 0.034001 33.0
0.00822 0.033795 31.0
1e+38 0.03387 29.0
1e+38 0.033575 27.0
1e+38 0.033816 25.0
0.008603 0.033765 23.0
0.00862 0.033588 21.0
1e+38 0.033547 19.0
1e+38 0.034129 17.0
1e+38 0.033273 15.0
1e+38 0.032966 13.0
1e+38 0.033263 11.0
1e+38 0.032792 9.0
1e+38 0.031602 7.0
0.008602 0.029871 5.0
0.00814 0.02455 3.0
1e+38 0.016161 1.0
0.00982 0.069421 63.0
0.00908 0.068908 61.0
0.00992 0.069171 59.0
0.00887 0.068496 57.0
0.00957 0.068741 55.0
0.00961 0.069247 53.0
0.01003 0.069208 51.0
0.00947 0.068805 49.0
1e+38 0.06928 47.0
0.00957 0.068774 45.0
0.01003 0.068749 43.0
0.00919 0.069088 41.0
0.00968 0.068857 39.0
0.01031 0.068703 37.0
0.00949 0.068761 35.0
0.01017 0.06808 33.0
0.0096 0.068119 31.0
0.00928 0.068371 29.0
0.00932 0.068571 27.0
0.00996 0.068122 25.0
0.0086 0.067465 23.0
0.00988 0.068051 21.0
1e+38 0.067906 19.0
0.00964 0.067244 17.0
0.00973 0.066413 15.0
0.00994 0.066072 13.0
0.0099 0.064518 11.0
0.00976 0.061588 9.0
0.00929 0.055903 7.0
0.00962 0.047786 5.0
0.00927 0.037705 3.0
0.00892 0.02672 1.0
1e+38 0.1376 63.0
1e+38 0.1381 61.0
1e+38 0.13718 59.0
1e+38 0.13727 57.0
1e+38 0.13713 55.0
1e+38 0.13724 53.0
1e+38 0.13675 51.0
1e+38 0.13708 49.0
1e+38 0.13764 47.0
1e+38 0.13654 45.0
1e+38 0.13611 43.0
1e+38 0.13642 41.0
1e+38 0.1365 39.0
1e+38 0.13591 37.0
1e+38 0.13562 35.0
1e+38 0.13627 33.0
1e+38 0.13552 31.0
1e+38 0.13456 29.0
1e+38 0.13456 27.0
1e+38 0.13355 25.0
1e+38 0.13182 23.0
1e+38 0.12934 21.0
1e+38 0.12598 19.0
1e+38 0.12074 17.0
1e+38 0.11412 15.0
1e+38 0.10595 13.0
1e+38 0.09711 11.0
1e+38 0.08771 9.0
1e+38 0.07635 7.0
1e+38 0.0661 5.0
1e+38 0.05408 3.0
1e+38 0.04333 1.0
1e+38 0.20552 63.0
1e+38 0.20568 61.0
1e+38 0.20546 59.0
1e+38 0.20531 57.0
1e+38 0.20537 55.0
1e+38 0.2039 53.0
1e+38 0.20468 51.0
1e+38 0.20495 49.0
1e+38 0.2032 47.0
1e+38 0.20338 45.0
1e+38 0.20287 43.0
1e+38 0.20221 41.0
1e+38 0.20151 39.0
1e+38 0.20043 37.0
1e+38 0.19933 35.0
1e+38 0.19668 33.0
1e+38 0.19337 31.0
1e+38 0.1898 29.0
1e+38 0.18401 27.0
1e+38 0.17718 25.0
1e+38 0.16855 23.0
1e+38 0.16032 21.0
1e+38 0.15061 19.0
1e+38 0.14156 17.0
1e+38 0.1334 15.0
1e+38 0.12325 13.0
1e+38 0.11199 11.0
1e+38 0.10244 9.0
1e+38 0.08979 7.0
1e+38 0.07964 5.0
1e+38 0.06767 3.0
1e+38 0.05632 1.0
1e+38 0.2701 63.0
1e+38 0.27032 61.0
1e+38 0.27015 59.0
1e+38 0.2695 57.0
1e+38 0.26883 55.0
1e+38 0.26932 53.0
1e+38 0.26753 51.0
1e+38 0.26597 49.0
1e+38 0.26487 47.0
1e+38 0.26323 45.0
1e+38 0.26047 43.0
1e+38 0.2574 41.0
1e+38 0.25147 39.0
1e+38 0.24471 37.0
1e+38 0.23802 35.0
1e+38 0.2304 33.0
1e+38 0.22183 31.0
1e+38 0.21374 29.0
1e+38 0.20497 27.0
1e+38 0.19611 25.0
1e+38 0.18547 23.0
1e+38 0.17635 21.0
1e+38 0.16565 19.0
1e+38 0.15582 17.0
1e+38 0.14631 15.0
1e+38 0.13573 13.0
1e+38 0.12632 11.0
1e+38 0.11465 9.0
1e+38 0.10159 7.0
1e+38 0.09113 5.0
1e+38 0.07941 3.0
1e+38 0.06945 1.0
1e+38 0.32907 63.0
1e+38 0.32772 61.0
1e+38 0.32568 59.0
1e+38 0.32428 57.0
1e+38 0.32149 55.0
1e+38 0.31923 53.0
1e+38 0.31538 51.0
1e+38 0.31015 49.0
1e+38 0.30351 47.0
1e+38 0.29647 45.0
1e+38 0.28854 43.0
1e+38 0.28146 41.0
1e+38 0.27163 39.0
1e+38 0.2636 37.0
1e+38 0.25448 35.0
1e+38 0.24631 33.0
1e+38 0.23712 31.0
1e+38 0.22779 29.0
1e+38 0.21878 27.0
1e+38 0.20917 25.0
1e+38 0.1985 23.0
1e+38 0.18838 21.0
1e+38 0.17813 19.0
1e+38 0.16844 17.0
1e+38 0.15829 15.0
1e+38 0.14818 13.0
1e+38 0.13691 11.0
1e+38 0.12484 9.0
1e+38 0.11161 7.0
1e+38 0.10174 5.0
1e+38 0.08938 3.0
1e+38 0.08072 1.0
1e+38 0.37505 63.0
1e+38 0.37049 61.0
1e+38 0.36543 59.0
1e+38 0.3583 57.0
1e+38 0.3511 55.0
1e+38 0.34302 53.0
1e+38 0.33574 51.0
1e+38 0.32747 49.0
1e+38 0.32092 47.0
1e+38 0.31307 45.0
1e+38 0.30447 43.0
1e+38 0.29545 41.0
1e+38 0.28618 39.0
1e+38 0.27775 37.0
1e+38 0.26858 35.0
1e+38 0.25918 33.0
1e+38 0.24977 31.0
1e+38 0.24012 29.0
1e+38 0.23013 27.0
1e+38 0.22035 25.0
1e+38 0.20854 23.0
1e+38 0.19823 21.0
1e+38 0.18831 19.0
1e+38 0.17734 17.0
1e+38 0.16815 15.0
1e+38 0.15728 13.0
1e+38 0.1459 11.0
1e+38 0.13399 9.0
1e+38 0.12154 7.0
1e+38 0.10992 5.0
1e+38 0.09774 3.0
1e+38 0.08921 1.0
1e+38 0.39388 63.0
1e+38 0.38526 61.0
1e+38 0.37676 59.0
1e+38 0.36925 57.0
1e+38 0.36003 55.0
1e+38 0.35167 53.0
1e+38 0.34531 51.0
1e+38 0.33555 49.0
1e+38 0.32912 47.0
1e+38 0.32026 45.0
1e+38 0.31148 43.0
1e+38 0.30276 41.0
1e+38 0.29207 39.0
1e+38 0.28341 37.0
1e+38 0.27539 35.0
1e+38 0.26599 33.0
1e+38 0.2551 31.0
1e+38 0.24636 29.0
1e+38 0.23179 27.0
1e+38 0.22673 25.0
1e+38 0.21591 23.0
1e+38 0.20572 21.0
1e+38 0.196 19.0
1e+38 0.1852 17.0
1e+38 0.17479 15.0
1e+38 0.16422 13.0
1e+38 0.15179 11.0
1e+38 0.14066 9.0
