Vin[V] Vout[V] Clip_b
1e+38 0.021261 63.0
0.008206 0.020907 61.0
1e+38 0.020892 59.0
1e+38 0.021516 57.0
1e+38 0.021476 55.0
0.008771 0.021445 53.0
0.008207 0.021041 51.0
1e+38 0.021522 49.0
1e+38 0.021564 47.0
1e+38 0.021269 45.0
0.00913 0.021194 43.0
1e+38 0.021496 41.0
1e+38 0.021941 39.0
1e+38 0.021353 37.0
0.008435 0.021711 35.0
1e+38 0.02131 33.0
1e+38 0.021439 31.0
0.00828 0.021459 29.0
1e+38 0.0213 27.0
1e+38 0.021317 25.0
1e+38 0.02179 23.0
1e+38 0.021546 21.0
1e+38 0.021313 19.0
1e+38 0.02127 17.0
1e+38 0.021127 15.0
0.009715 0.021394 13.0
1e+38 0.021525 11.0
1e+38 0.021563 9.0
0.008202 0.021069 7.0
0.009072 0.020562 5.0
1e+38 0.019315 3.0
1e+38 0.016361 1.0
0.01056 0.043046 63.0
0.01 0.042852 61.0
0.00929 0.04297 59.0
0.01048 0.042574 57.0
0.00913 0.043027 55.0
0.01002 0.042794 53.0
0.00877 0.04259 51.0
0.00997 0.042487 49.0
0.01012 0.043018 47.0
0.00874 0.042568 45.0
0.00939 0.043125 43.0
1e+38 0.043089 41.0
0.00911 0.042633 39.0
0.01012 0.042639 37.0
0.00984 0.042972 35.0
0.0094 0.0429 33.0
0.01034 0.042733 31.0
0.00947 0.042794 29.0
0.0099 0.042513 27.0
0.01028 0.04227 25.0
0.00882 0.041657 23.0
0.00909 0.041579 21.0
1e+38 0.040983 19.0
0.00991 0.040169 17.0
0.0104 0.039501 15.0
0.00998 0.038367 13.0
0.01091 0.036905 11.0
0.00899 0.035571 9.0
0.01028 0.033615 7.0
0.00949 0.031607 5.0
0.00882 0.028833 3.0
0.00928 0.024831 1.0
1e+38 0.079034 63.0
1e+38 0.078702 61.0
0.01505 0.077636 59.0
1e+38 0.076918 57.0
1e+38 0.075934 55.0
1e+38 0.075302 53.0
1e+38 0.07425 51.0
1e+38 0.073327 49.0
1e+38 0.072242 47.0
1e+38 0.070477 45.0
1e+38 0.069497 43.0
1e+38 0.068112 41.0
1e+38 0.066984 39.0
1e+38 0.065602 37.0
1e+38 0.06419 35.0
1e+38 0.062843 33.0
1e+38 0.061235 31.0
1e+38 0.05997 29.0
1e+38 0.058636 27.0
1e+38 0.0574 25.0
1e+38 0.055394 23.0
1e+38 0.05405 21.0
1e+38 0.052796 19.0
1e+38 0.050994 17.0
1e+38 0.049086 15.0
1e+38 0.047219 13.0
1e+38 0.045466 11.0
1e+38 0.043805 9.0
1e+38 0.041614 7.0
1e+38 0.039302 5.0
1e+38 0.03727 3.0
1e+38 0.033333 1.0
1e+38 0.088196 63.0
1e+38 0.086997 61.0
1e+38 0.085927 59.0
1e+38 0.084569 57.0
1e+38 0.083425 55.0
1e+38 0.081895 53.0
1e+38 0.080841 51.0
1e+38 0.079693 49.0
1e+38 0.078121 47.0
1e+38 0.077049 45.0
1e+38 0.07532 43.0
1e+38 0.073798 41.0
1e+38 0.072437 39.0
1e+38 0.071281 37.0
1e+38 0.06948 35.0
1e+38 0.06861 33.0
1e+38 0.066724 31.0
1e+38 0.065246 29.0
1e+38 0.063721 27.0
1e+38 0.062161 25.0
1e+38 0.060464 23.0
1e+38 0.058782 21.0
1e+38 0.05719 19.0
1e+38 0.055687 17.0
1e+38 0.053602 15.0
1e+38 0.051855 13.0
1e+38 0.050026 11.0
1e+38 0.048037 9.0
1e+38 0.045953 7.0
1e+38 0.043754 5.0
1e+38 0.041225 3.0
1e+38 0.038642 1.0
1e+38 0.09028 63.0
1e+38 0.08947 61.0
1e+38 0.08775 59.0
1e+38 0.08651 57.0
1e+38 0.08535 55.0
1e+38 0.08391 53.0
1e+38 0.08243 51.0
1e+38 0.08161 49.0
1e+38 0.07994 47.0
1e+38 0.07861 45.0
1e+38 0.07718 43.0
1e+38 0.07578 41.0
1e+38 0.07432 39.0
1e+38 0.07238 37.0
1e+38 0.07117 35.0
1e+38 0.07005 33.0
1e+38 0.06891 31.0
1e+38 0.0671 29.0
1e+38 0.06515 27.0
1e+38 0.06351 25.0
1e+38 0.06166 23.0
1e+38 0.06008 21.0
1e+38 0.05846 19.0
1e+38 0.05686 17.0
1e+38 0.05519 15.0
1e+38 0.05318 13.0
1e+38 0.05127 11.0
1e+38 0.04894 9.0
1e+38 0.047 7.0
1e+38 0.04481 5.0
1e+38 0.04202 3.0
1e+38 0.03856 1.0
1e+38 0.09013 63.0
1e+38 0.08928 61.0
1e+38 0.08816 59.0
1e+38 0.08669 57.0
1e+38 0.08537 55.0
1e+38 0.08414 53.0
1e+38 0.08295 51.0
1e+38 0.08146 49.0
1e+38 0.07979 47.0
1e+38 0.07837 45.0
1e+38 0.07702 43.0
1e+38 0.07575 41.0
1e+38 0.07417 39.0
1e+38 0.0729 37.0
1e+38 0.07147 35.0
1e+38 0.06973 33.0
1e+38 0.06816 31.0
1e+38 0.06682 29.0
1e+38 0.06522 27.0
1e+38 0.06374 25.0
1e+38 0.06178 23.0
1e+38 0.06031 21.0
1e+38 0.05842 19.0
1e+38 0.05668 17.0
1e+38 0.05511 15.0
1e+38 0.05309 13.0
1e+38 0.05105 11.0
1e+38 0.0492 9.0
1e+38 0.04713 7.0
1e+38 0.0448 5.0
1e+38 0.04194 3.0
1e+38 0.03803 1.0
1e+38 0.09024 63.0
1e+38 0.0891 61.0
1e+38 0.0877 59.0
1e+38 0.08669 57.0
1e+38 0.0855 55.0
1e+38 0.08386 53.0
1e+38 0.08272 51.0
1e+38 0.0813 49.0
1e+38 0.07968 47.0
1e+38 0.07837 45.0
1e+38 0.07707 43.0
1e+38 0.07564 41.0
1e+38 0.07414 39.0
1e+38 0.07316 37.0
1e+38 0.07116 35.0
1e+38 0.06947 33.0
1e+38 0.06828 31.0
1e+38 0.06663 29.0
1e+38 0.06494 27.0
1e+38 0.06349 25.0
1e+38 0.06183 23.0
1e+38 0.06029 21.0
1e+38 0.05832 19.0
1e+38 0.05676 17.0
1e+38 0.05469 15.0
1e+38 0.05292 13.0
1e+38 0.05101 11.0
1e+38 0.04912 9.0
1e+38 0.04661 7.0
1e+38 0.04422 5.0
1e+38 0.04117 3.0
1e+38 0.03738 1.0
1e+38 0.09063 63.0
1e+38 0.08915 61.0
1e+38 0.08838 59.0
1e+38 0.08666 57.0
1e+38 0.08543 55.0
1e+38 0.08408 53.0
1e+38 0.08312 51.0
1e+38 0.08146 49.0
1e+38 0.08013 47.0
1e+38 0.07876 45.0
1e+38 0.07766 43.0
1e+38 0.07584 41.0
1e+38 0.07421 39.0
1e+38 0.07289 37.0
1e+38 0.07157 35.0
1e+38 0.06983 33.0
1e+38 0.06839 31.0
1e+38 0.06661 29.0
1e+38 0.06529 27.0
1e+38 0.06376 25.0
1e+38 0.06189 23.0
1e+38 0.06048 21.0
1e+38 0.05866 19.0
1e+38 0.05684 17.0
1e+38 0.05485 15.0
1e+38 0.05303 13.0
1e+38 0.05108 11.0
1e+38 0.04944 9.0
1e+38 0.04687 7.0
1e+38 0.04424 5.0
1e+38 0.04095 3.0
1e+38 0.03723 1.0
1e+38 0.09039 63.0
1e+38 0.08905 61.0
1e+38 0.08804 59.0
1e+38 0.08744 57.0
1e+38 0.08541 55.0
1e+38 0.08387 53.0
1e+38 0.08287 51.0
1e+38 0.08136 49.0
1e+38 0.07998 47.0
1e+38 0.07887 45.0
1e+38 0.07709 43.0
1e+38 0.07599 41.0
1e+38 0.07436 39.0
1e+38 0.07283 37.0
1e+38 0.07133 35.0
1e+38 0.07013 33.0
1e+38 0.06829 31.0
1e+38 0.06709 29.0
1e+38 0.06526 27.0
1e+38 0.06367 25.0
1e+38 0.0617 23.0
1e+38 0.06026 21.0
1e+38 0.05846 19.0
1e+38 0.05683 17.0
1e+38 0.05484 15.0
1e+38 0.05317 13.0
1e+38 0.05113 11.0
1e+38 0.04915 9.0
1e+38 0.04655 7.0
1e+38 0.04391 5.0
1e+38 0.04096 3.0
1e+38 0.03836 1.0
1e+38 0.09081 63.0
1e+38 0.08975 61.0
1e+38 0.08867 59.0
1e+38 0.08723 57.0
1e+38 0.0859 55.0
1e+38 0.08483 53.0
1e+38 0.08309 51.0
1e+38 0.08182 49.0
1e+38 0.08054 47.0
1e+38 0.07893 45.0
1e+38 0.07751 43.0
1e+38 0.07606 41.0
1e+38 0.07464 39.0
1e+38 0.07342 37.0
1e+38 0.07166 35.0
1e+38 0.07093 33.0
1e+38 0.06878 31.0
1e+38 0.06702 29.0
1e+38 0.0657 27.0
1e+38 0.06383 25.0
1e+38 0.06208 23.0
1e+38 0.06045 21.0
1e+38 0.05882 19.0
1e+38 0.05715 17.0
1e+38 0.05524 15.0
1e+38 0.05297 13.0
1e+38 0.05104 11.0
1e+38 0.04915 9.0
1e+38 0.0464 7.0
1e+38 0.04395 5.0
1e+38 0.04058 3.0
1e+38 0.03702 1.0
