Vin[V] Vout[V] Clip_b
1e+38 0.020574 63.0
0.008445 0.020936 61.0
0.008619 0.020371 59.0
0.008502 0.020471 57.0
0.008302 0.020634 55.0
0.009231 0.020878 53.0
1e+38 0.02052 51.0
1e+38 0.020552 49.0
1e+38 0.020697 47.0
1e+38 0.020695 45.0
1e+38 0.020614 43.0
0.008107 0.020598 41.0
1e+38 0.020798 39.0
1e+38 0.020182 37.0
0.009055 0.020846 35.0
1e+38 0.020647 33.0
0.009084 0.020827 31.0
1e+38 0.020864 29.0
1e+38 0.020982 27.0
1e+38 0.020828 25.0
1e+38 0.020952 23.0
1e+38 0.020919 21.0
0.008296 0.020712 19.0
1e+38 0.020397 17.0
0.008725 0.020452 15.0
1e+38 0.020544 13.0
1e+38 0.020815 11.0
1e+38 0.020534 9.0
1e+38 0.019831 7.0
1e+38 0.019596 5.0
0.00944 0.018458 3.0
0.00869 0.014894 1.0
0.0094 0.042118 63.0
0.01119 0.042009 61.0
0.01094 0.042079 59.0
0.01156 0.041722 57.0
0.01043 0.042062 55.0
0.01167 0.041469 53.0
0.01047 0.042147 51.0
0.00911 0.041565 49.0
0.01 0.041582 47.0
0.00988 0.041662 45.0
0.01123 0.042088 43.0
0.00965 0.041846 41.0
0.00955 0.041751 39.0
0.01016 0.042455 37.0
0.01063 0.042223 35.0
0.01009 0.042263 33.0
0.01147 0.041801 31.0
0.01028 0.041802 29.0
0.00896 0.041759 27.0
0.00912 0.041881 25.0
0.01065 0.041688 23.0
0.0093 0.041026 21.0
0.01 0.041494 19.0
0.01056 0.041237 17.0
0.01078 0.04065 15.0
0.01047 0.039674 13.0
0.01011 0.039299 11.0
0.00962 0.037862 9.0
0.00945 0.035596 7.0
0.01056 0.032711 5.0
0.00978 0.02964 3.0
0.00974 0.024112 1.0
1e+38 0.082545 63.0
0.01617 0.083068 61.0
0.01664 0.083021 59.0
0.01652 0.082984 57.0
1e+38 0.082719 55.0
0.01607 0.082709 53.0
0.01679 0.082828 51.0
0.01609 0.082299 49.0
0.01465 0.082534 47.0
0.01837 0.082203 45.0
0.01563 0.081933 43.0
0.01662 0.081651 41.0
0.01594 0.08141 39.0
0.01643 0.080594 37.0
0.01567 0.079513 35.0
1e+38 0.078599 33.0
0.01674 0.077573 31.0
0.01601 0.076043 29.0
0.01681 0.074149 27.0
0.01607 0.072308 25.0
0.01701 0.069884 23.0
0.01689 0.067687 21.0
1e+38 0.065341 19.0
0.01733 0.062878 17.0
1e+38 0.059952 15.0
0.01577 0.057305 13.0
0.01627 0.054245 11.0
0.0153 0.05106 9.0
0.01652 0.04737 7.0
1e+38 0.043689 5.0
0.01651 0.039254 3.0
1e+38 0.035013 1.0
0.02486 0.1202 63.0
0.02121 0.11963 61.0
0.02206 0.1186 59.0
1e+38 0.11767 57.0
0.02226 0.11613 55.0
0.02247 0.11504 53.0
1e+38 0.11307 51.0
0.02211 0.11155 49.0
0.02155 0.10987 47.0
1e+38 0.10767 45.0
0.02197 0.10542 43.0
1e+38 0.10387 41.0
1e+38 0.10099 39.0
0.02293 0.09858 37.0
0.02185 0.09621 35.0
0.02314 0.09367 33.0
1e+38 0.09127 31.0
0.02238 0.08893 29.0
0.02176 0.08583 27.0
0.02169 0.08349 25.0
0.02324 0.07996 23.0
0.02279 0.07747 21.0
0.02229 0.07432 19.0
0.02284 0.07176 17.0
0.02298 0.06911 15.0
1e+38 0.06585 13.0
0.0229 0.06239 11.0
0.02242 0.05892 9.0
0.0213 0.05529 7.0
1e+38 0.05168 5.0
1e+38 0.04784 3.0
0.02253 0.04373 1.0
0.02769 0.13507 63.0
1e+38 0.13314 61.0
0.02911 0.13179 59.0
0.02857 0.12896 57.0
0.0286 0.12705 55.0
0.02851 0.12464 53.0
0.02859 0.12194 51.0
1e+38 0.12008 49.0
0.02831 0.11756 47.0
0.02936 0.11486 45.0
0.02797 0.11234 43.0
