Vin[V] Vout[V] Clip_b
1e+38 0.033161 63.0
1e+38 0.033333 61.0
1e+38 0.032898 59.0
1e+38 0.033028 57.0
1e+38 0.032926 55.0
0.008365 0.0334 53.0
1e+38 0.033513 51.0
1e+38 0.03363 49.0
1e+38 0.032357 47.0
1e+38 0.032979 45.0
1e+38 0.032548 43.0
1e+38 0.032891 41.0
1e+38 0.033443 39.0
1e+38 0.033528 37.0
1e+38 0.032476 35.0
1e+38 0.033029 33.0
0.00862 0.033445 31.0
1e+38 0.033019 29.0
1e+38 0.033157 27.0
1e+38 0.032863 25.0
0.00889 0.03278 23.0
1e+38 0.033013 21.0
1e+38 0.032959 19.0
1e+38 0.032533 17.0
1e+38 0.032893 15.0
1e+38 0.03271 13.0
1e+38 0.03209 11.0
0.008717 0.032659 9.0
0.008218 0.030596 7.0
1e+38 0.029549 5.0
1e+38 0.026796 3.0
1e+38 0.022131 1.0
0.00834 0.066776 63.0
0.00872 0.066514 61.0
0.00876 0.067163 59.0
0.00914 0.066815 57.0
0.01093 0.065845 55.0
0.00969 0.066575 53.0
0.00978 0.066726 51.0
0.00939 0.066584 49.0
0.00916 0.066344 47.0
0.01018 0.066291 45.0
0.00964 0.066822 43.0
0.01014 0.066268 41.0
0.01019 0.066696 39.0
0.00918 0.066484 37.0
0.00991 0.066853 35.0
0.00928 0.066201 33.0
0.00901 0.065336 31.0
0.00965 0.065777 29.0
0.00918 0.064887 27.0
1e+38 0.06461 25.0
0.00973 0.063186 23.0
0.00969 0.062441 21.0
0.01014 0.060975 19.0
1e+38 0.059175 17.0
0.00961 0.056931 15.0
1e+38 0.055026 13.0
0.00888 0.052247 11.0
0.01048 0.049469 9.0
0.00965 0.045816 7.0
0.00993 0.042494 5.0
0.00964 0.038264 3.0
0.00971 0.032848 1.0
1e+38 0.12613 63.0
1e+38 0.12532 61.0
1e+38 0.12384 59.0
1e+38 0.12301 57.0
1e+38 0.1212 55.0
1e+38 0.12001 53.0
1e+38 0.1175 51.0
1e+38 0.11559 49.0
1e+38 0.11331 47.0
1e+38 0.11125 45.0
1e+38 0.1092 43.0
1e+38 0.1069 41.0
1e+38 0.10448 39.0
1e+38 0.10141 37.0
1e+38 0.09973 35.0
1e+38 0.09638 33.0
1e+38 0.09445 31.0
1e+38 0.09225 29.0
1e+38 0.08924 27.0
1e+38 0.08655 25.0
1e+38 0.08366 23.0
1e+38 0.08079 21.0
1e+38 0.07803 19.0
1e+38 0.07508 17.0
1e+38 0.07222 15.0
1e+38 0.06905 13.0
1e+38 0.06716 11.0
1e+38 0.0632 9.0
1e+38 0.05921 7.0
1e+38 0.05578 5.0
1e+38 0.05282 3.0
1e+38 0.04793 1.0
1e+38 0.1413 63.0
1e+38 0.13887 61.0
1e+38 0.13617 59.0
1e+38 0.13456 57.0
1e+38 0.13172 55.0
1e+38 0.12915 53.0
1e+38 0.12606 51.0
1e+38 0.12417 49.0
1e+38 0.12162 47.0
1e+38 0.1191 45.0
1e+38 0.11628 43.0
1e+38 0.11439 41.0
1e+38 0.11107 39.0
1e+38 0.10874 37.0
1e+38 0.10602 35.0
1e+38 0.10297 33.0
1e+38 0.10038 31.0
1e+38 0.09773 29.0
1e+38 0.0949 27.0
1e+38 0.092 25.0
1e+38 0.08892 23.0
1e+38 0.0855 21.0
1e+38 0.08249 19.0
1e+38 0.07946 17.0
1e+38 0.07655 15.0
1e+38 0.07371 13.0
1e+38 0.07011 11.0
1e+38 0.06657 9.0
1e+38 0.06267 7.0
1e+38 0.05876 5.0
1e+38 0.05638 3.0
1e+38 0.05345 1.0
1e+38 0.14108 63.0
1e+38 0.13975 61.0
1e+38 0.13685 59.0
1e+38 0.13462 57.0
1e+38 0.13213 55.0
1e+38 0.12921 53.0
1e+38 0.12664 51.0
1e+38 0.12403 49.0
1e+38 0.12165 47.0
1e+38 0.11898 45.0
1e+38 0.11621 43.0
1e+38 0.11362 41.0
1e+38 0.11069 39.0
1e+38 0.10779 37.0
1e+38 0.10565 35.0
1e+38 0.10304 33.0
1e+38 0.10043 31.0
1e+38 0.09767 29.0
1e+38 0.0949 27.0
1e+38 0.09214 25.0
1e+38 0.08849 23.0
1e+38 0.08524 21.0
1e+38 0.08203 19.0
1e+38 0.07932 17.0
1e+38 0.07648 15.0
1e+38 0.07353 13.0
1e+38 0.06953 11.0
1e+38 0.06634 9.0
1e+38 0.06225 7.0
1e+38 0.05786 5.0
1e+38 0.05319 3.0
1e+38 0.05396 1.0
1e+38 0.14192 63.0
1e+38 0.13975 61.0
1e+38 0.13745 59.0
1e+38 0.13503 57.0
1e+38 0.13187 55.0
1e+38 0.13005 53.0
1e+38 0.12747 51.0
1e+38 0.12464 49.0
1e+38 0.12174 47.0
1e+38 0.11981 45.0
1e+38 0.1173 43.0
1e+38 0.1146 41.0
1e+38 0.11138 39.0
1e+38 0.10876 37.0
1e+38 0.1061 35.0
1e+38 0.10353 33.0
1e+38 0.1005 31.0
1e+38 0.09773 29.0
1e+38 0.0949 27.0
1e+38 0.09206 25.0
1e+38 0.08896 23.0
1e+38 0.08573 21.0
1e+38 0.08283 19.0
1e+38 0.07938 17.0
1e+38 0.07696 15.0
1e+38 0.07365 13.0
1e+38 0.06985 11.0
1e+38 0.06608 9.0
1e+38 0.06183 7.0
1e+38 0.05746 5.0
1e+38 0.05347 3.0
1e+38 0.05414 1.0
1e+38 0.14281 63.0
1e+38 0.14053 61.0
1e+38 0.13771 59.0
1e+38 0.13516 57.0
1e+38 0.13256 55.0
1e+38 0.13051 53.0
1e+38 0.1276 51.0
1e+38 0.12464 49.0
1e+38 0.12273 47.0
1e+38 0.11938 45.0
1e+38 0.1173 43.0
1e+38 0.11497 41.0
1e+38 0.11183 39.0
1e+38 0.10906 37.0
1e+38 0.10623 35.0
1e+38 0.10348 33.0
1e+38 0.10063 31.0
1e+38 0.09766 29.0
1e+38 0.09496 27.0
1e+38 0.092 25.0
1e+38 0.08923 23.0
1e+38 0.08646 21.0
1e+38 0.08301 19.0
1e+38 0.07945 17.0
1e+38 0.07661 15.0
1e+38 0.07358 13.0
1e+38 0.06967 11.0
1e+38 0.06644 9.0
1e+38 0.06232 7.0
1e+38 0.05753 5.0
1e+38 0.05298 3.0
1e+38 0.05414 1.0
1e+38 0.14241 63.0
1e+38 0.14034 61.0
1e+38 0.13824 59.0
1e+38 0.13542 57.0
1e+38 0.13253 55.0
1e+38 0.12974 53.0
1e+38 0.12735 51.0
1e+38 0.12505 49.0
1e+38 0.12252 47.0
1e+38 0.11945 45.0
1e+38 0.11692 43.0
1e+38 0.11405 41.0
1e+38 0.11072 39.0
1e+38 0.10785 37.0
1e+38 0.10604 35.0
1e+38 0.1032 33.0
1e+38 0.10056 31.0
1e+38 0.0978 29.0
1e+38 0.09496 27.0
1e+38 0.09213 25.0
1e+38 0.08809 23.0
1e+38 0.08595 21.0
1e+38 0.08252 19.0
1e+38 0.07932 17.0
1e+38 0.07648 15.0
1e+38 0.07266 13.0
1e+38 0.06947 11.0
1e+38 0.06549 9.0
1e+38 0.06097 7.0
1e+38 0.05666 5.0
1e+38 0.05127 3.0
1e+38 0.05258 1.0
1e+38 0.14336 63.0
1e+38 0.14029 61.0
1e+38 0.13807 59.0
1e+38 0.13546 57.0
1e+38 0.13307 55.0
1e+38 0.13046 53.0
1e+38 0.1271 51.0
1e+38 0.12471 49.0
1e+38 0.12218 47.0
1e+38 0.12015 45.0
1e+38 0.11638 43.0
1e+38 0.11479 41.0
1e+38 0.11137 39.0
1e+38 0.10812 37.0
1e+38 0.10569 35.0
1e+38 0.10333 33.0
1e+38 0.10099 31.0
1e+38 0.09766 29.0
1e+38 0.09447 27.0
1e+38 0.09213 25.0
1e+38 0.08885 23.0
1e+38 0.08576 21.0
1e+38 0.08241 19.0
1e+38 0.08003 17.0
1e+38 0.07736 15.0
1e+38 0.07334 13.0
1e+38 0.0694 11.0
1e+38 0.06563 9.0
1e+38 0.06155 7.0
1e+38 0.05694 5.0
1e+38 0.05142 3.0
1e+38 0.05323 1.0
1e+38 0.14312 63.0
1e+38 0.14069 61.0
1e+38 0.1381 59.0
1e+38 0.13494 57.0
1e+38 0.13256 55.0
1e+38 0.12957 53.0
1e+38 0.12729 51.0
1e+38 0.12552 49.0
1e+38 0.12235 47.0
1e+38 0.1191 45.0
1e+38 0.11635 43.0
1e+38 0.11459 41.0
1e+38 0.11144 39.0
1e+38 0.1092 37.0
1e+38 0.10629 35.0
1e+38 0.10313 33.0
1e+38 0.10056 31.0
1e+38 0.09804 29.0
1e+38 0.09483 27.0
1e+38 0.09206 25.0
1e+38 0.08885 23.0
1e+38 0.08633 21.0
1e+38 0.08314 19.0
1e+38 0.08003 17.0
1e+38 0.07687 15.0
1e+38 0.07353 13.0
1e+38 0.06965 11.0
1e+38 0.0661 9.0
1e+38 0.06097 7.0
1e+38 0.05678 5.0
1e+38 0.05146 3.0
1e+38 0.04967 1.0
