Vin[V] Vout[V] Clip_b
1e+38 0.023929 63.0
1e+38 0.023356 61.0
1e+38 0.023858 59.0
1e+38 0.024158 57.0
1e+38 0.023917 55.0
1e+38 0.023954 53.0
0.008888 0.02407 51.0
1e+38 0.023596 49.0
0.008541 0.023718 47.0
1e+38 0.023959 45.0
1e+38 0.024189 43.0
0.008782 0.023953 41.0
1e+38 0.023498 39.0
1e+38 0.023661 37.0
1e+38 0.023984 35.0
1e+38 0.024318 33.0
1e+38 0.023962 31.0
1e+38 0.023948 29.0
1e+38 0.023865 27.0
1e+38 0.023815 25.0
0.008444 0.024029 23.0
0.009199 0.0247 21.0
1e+38 0.023652 19.0
0.008177 0.023609 17.0
0.008565 0.024017 15.0
1e+38 0.023611 13.0
1e+38 0.024226 11.0
0.009041 0.023598 9.0
1e+38 0.023413 7.0
1e+38 0.023003 5.0
1e+38 0.022639 3.0
1e+38 0.018952 1.0
0.00939 0.048418 63.0
0.00905 0.048075 61.0
0.01005 0.047795 59.0
0.01057 0.04822 57.0
0.00952 0.048083 55.0
0.00909 0.047871 53.0
0.00955 0.048113 51.0
0.01036 0.047679 49.0
0.00976 0.048307 47.0
0.00973 0.047898 45.0
0.00927 0.047587 43.0
0.00921 0.04809 41.0
0.00965 0.048442 39.0
0.00944 0.048105 37.0
0.01008 0.048329 35.0
0.0093 0.047337 33.0
0.00936 0.04758 31.0
0.00851 0.048247 29.0
0.00981 0.047079 27.0
0.00922 0.047406 25.0
0.01018 0.047213 23.0
0.00948 0.046495 21.0
0.01126 0.04584 19.0
0.00915 0.044963 17.0
0.01037 0.044207 15.0
0.00957 0.0432 13.0
0.00919 0.040886 11.0
0.0099 0.039676 9.0
0.0094 0.037712 7.0
0.01037 0.035577 5.0
0.01046 0.033024 3.0
0.00992 0.028185 1.0
1e+38 0.08595 63.0
1e+38 0.085105 61.0
1e+38 0.084448 59.0
1e+38 0.083438 57.0
1e+38 0.082402 55.0
1e+38 0.081096 53.0
1e+38 0.079933 51.0
1e+38 0.078701 49.0
1e+38 0.077602 47.0
1e+38 0.076244 45.0
1e+38 0.074922 43.0
1e+38 0.073794 41.0
1e+38 0.072394 39.0
1e+38 0.071072 37.0
1e+38 0.069546 35.0
1e+38 0.068213 33.0
1e+38 0.066444 31.0
1e+38 0.065365 29.0
1e+38 0.063709 27.0
1e+38 0.062069 25.0
1e+38 0.060546 23.0
1e+38 0.059035 21.0
1e+38 0.057418 19.0
1e+38 0.055594 17.0
1e+38 0.053738 15.0
1e+38 0.052074 13.0
1e+38 0.050093 11.0
1e+38 0.048095 9.0
1e+38 0.045953 7.0
1e+38 0.0439 5.0
1e+38 0.040949 3.0
0.01432 0.036517 1.0
1e+38 0.092553 63.0
1e+38 0.09141 61.0
1e+38 0.090329 59.0
1e+38 0.089367 57.0
1e+38 0.088125 55.0
1e+38 0.086506 53.0
1e+38 0.085077 51.0
1e+38 0.083944 49.0
1e+38 0.082622 47.0
1e+38 0.081196 45.0
1e+38 0.079598 43.0
1e+38 0.078056 41.0
1e+38 0.077154 39.0
1e+38 0.075525 37.0
1e+38 0.073831 35.0
1e+38 0.072481 33.0
1e+38 0.070725 31.0
1e+38 0.069448 29.0
1e+38 0.067703 27.0
1e+38 0.065948 25.0
1e+38 0.064793 23.0
1e+38 0.062856 21.0
1e+38 0.061091 19.0
1e+38 0.059082 17.0
1e+38 0.057475 15.0
1e+38 0.055522 13.0
1e+38 0.053769 11.0
1e+38 0.051622 9.0
1e+38 0.049589 7.0
1e+38 0.04729 5.0
1e+38 0.044726 3.0
1e+38 0.038597 1.0
1e+38 0.092852 63.0
1e+38 0.092041 61.0
1e+38 0.090571 59.0
1e+38 0.089397 57.0
1e+38 0.088275 55.0
1e+38 0.08704 53.0
1e+38 0.085518 51.0
1e+38 0.084079 49.0
1e+38 0.083052 47.0
1e+38 0.081395 45.0
1e+38 0.080114 43.0
1e+38 0.078786 41.0
1e+38 0.077259 39.0
1e+38 0.076141 37.0
1e+38 0.0746 35.0
1e+38 0.072786 33.0
