Vin[V] Vout[V] Clip_b
0.04754 0.021567 63.0
0.046009 0.021209 61.0
0.046908 0.021611 59.0
0.045868 0.021044 57.0
0.047155 0.021295 55.0
0.047233 0.021152 53.0
0.046126 0.021411 51.0
0.045412 0.021055 49.0
0.046013 0.021311 47.0
0.045061 0.021312 45.0
0.046581 0.020956 43.0
0.04721 0.021519 41.0
0.047337 0.021191 39.0
0.047567 0.021094 37.0
0.045535 0.020829 35.0
0.045772 0.020753 33.0
0.046997 0.021532 31.0
0.047142 0.021417 29.0
0.045399 0.021136 27.0
0.047167 0.020817 25.0
0.047725 0.021245 23.0
0.046392 0.020731 21.0
0.047085 0.020789 19.0
0.045681 0.020923 17.0
0.046848 0.021084 15.0
0.047271 0.020897 13.0
0.045653 0.020438 11.0
0.04756 0.021058 9.0
0.046969 0.020332 7.0
0.047912 0.019662 5.0
0.047034 0.01832 3.0
0.046318 0.013769 1.0
0.09459 0.043319 63.0
0.09274 0.042884 61.0
0.09375 0.043155 59.0
0.09238 0.043677 57.0
0.09263 0.042852 55.0
0.0925 0.042847 53.0
0.09103 0.042557 51.0
0.09223 0.042483 49.0
0.09167 0.042922 47.0
0.09278 0.042618 45.0
0.09123 0.042382 43.0
0.09201 0.042361 41.0
0.09314 0.042768 39.0
0.09266 0.041977 37.0
0.09397 0.042657 35.0
0.09345 0.042714 33.0
0.09219 0.042303 31.0
0.09118 0.042659 29.0
0.092 0.04221 27.0
0.09271 0.041891 25.0
0.09155 0.042385 23.0
0.09168 0.041965 21.0
0.09277 0.041871 19.0
0.09283 0.041882 17.0
0.09282 0.041976 15.0
0.09368 0.041707 13.0
0.09096 0.0413 11.0
0.09202 0.04087 9.0
0.09065 0.039947 7.0
0.09007 0.037695 5.0
0.09283 0.033397 3.0
0.09257 0.023253 1.0
0.18191 0.085416 63.0
0.18308 0.085565 61.0
0.18268 0.085242 59.0
0.18304 0.084665 57.0
0.18168 0.08508 55.0
0.18239 0.084817 53.0
0.18152 0.084898 51.0
0.18317 0.085141 49.0
0.18123 0.084563 47.0
0.1822 0.084647 45.0
0.18187 0.084656 43.0
0.18429 0.084181 41.0
0.18152 0.084312 39.0
0.18174 0.083995 37.0
0.18226 0.084334 35.0
0.18244 0.084258 33.0
0.18146 0.084215 31.0
0.18357 0.084086 29.0
0.1829 0.083994 27.0
0.18375 0.083633 25.0
0.18293 0.083882 23.0
0.18477 0.083697 21.0
0.1824 0.082669 19.0
0.18317 0.082675 17.0
0.18302 0.082135 15.0
0.18561 0.080185 13.0
0.18391 0.078503 11.0
0.18246 0.074389 9.0
0.18234 0.068038 7.0
0.18329 0.059698 5.0
0.18284 0.049309 3.0
0.18201 0.036417 1.0
0.2758 1e+38 63.0
0.27428 1e+38 61.0
0.27651 1e+38 59.0
0.2753 1e+38 57.0
0.27579 1e+38 55.0
0.27579 1e+38 53.0
0.27707 1e+38 51.0
0.27722 1e+38 49.0
0.27683 1e+38 47.0
0.27701 0.12789 45.0
0.27348 1e+38 43.0
0.27522 1e+38 41.0
0.27628 0.12747 39.0
0.27547 1e+38 37.0
0.27689 1e+38 35.0
0.27497 1e+38 33.0
0.27468 0.12672 31.0
0.27575 1e+38 29.0
0.27494 1e+38 27.0
0.27562 0.12613 25.0
0.27799 0.12498 23.0
0.27675 0.12408 21.0
0.27639 0.12202 19.0
0.2771 0.11896 17.0
0.27653 1e+38 15.0
0.27635 0.10908 13.0
0.27654 0.10159 11.0
0.27615 0.09309 9.0
0.27595 0.0829 7.0
0.27727 0.07174 5.0
0.27747 0.06079 3.0
0.27412 0.04797 1.0
0.37039 0.17172 63.0
0.36749 0.17109 61.0
0.36962 0.17177 59.0
0.36926 0.17039 57.0
0.37054 0.17059 55.0
0.36974 0.17088 53.0
0.3697 0.17012 51.0
0.3702 0.17097 49.0
0.3695 0.17087 47.0
0.37027 0.17018 45.0
0.36973 0.16986 43.0
0.36909 0.1687 41.0
0.37011 0.1689 39.0
0.36959 0.16969 37.0
0.37108 0.16832 35.0
0.37051 0.16763 33.0
0.3695 0.16733 31.0
0.37057 0.16568 29.0
0.36918 0.16412 27.0
0.37085 0.16296 25.0
0.36926 0.1587 23.0
0.36946 0.15368 21.0
0.37128 0.14823 19.0
0.37011 0.14096 17.0
0.3717 0.13179 15.0
0.36969 0.12279 13.0
0.36876 0.11466 11.0
0.37087 0.10487 9.0
0.37072 0.09309 7.0
0.36937 0.08232 5.0
0.36928 0.07041 3.0
0.36756 0.05797 1.0
0.45778 0.2134 63.0
0.45949 0.21207 61.0
0.45925 0.21256 59.0
0.46068 0.21234 57.0
0.46144 0.21287 55.0
0.46037 0.21201 53.0
0.45993 0.21116 51.0
0.4601 0.2114 49.0
0.45868 0.21126 47.0
0.45698 0.21012 45.0
0.45891 0.20999 43.0
0.4601 0.20934 41.0
0.4581 0.20864 39.0
0.45993 0.2078 37.0
0.45941 0.20629 35.0
0.45889 0.20432 33.0
0.46059 0.20127 31.0
0.46004 0.1977 29.0
0.45871 0.19276 27.0
0.4587 0.18608 25.0
0.45888 0.17797 23.0
0.45994 0.1699 21.0
0.45931 0.16147 19.0
0.46027 0.15225 17.0
0.46024 0.14368 15.0
0.46001 0.1331 13.0
0.45972 0.12304 11.0
0.45916 0.11308 9.0
0.45838 0.10174 7.0
0.45929 0.09085 5.0
0.46081 0.07846 3.0
0.45859 0.06651 1.0
0.5512 0.25491 63.0
0.5502 0.25534 61.0
0.5523 0.25502 59.0
0.5529 0.25382 57.0
0.5505 0.25354 55.0
0.5507 0.2531 53.0
0.5514 0.25273 51.0
0.5503 0.25211 49.0
0.5508 0.25099 47.0
0.5511 0.25003 45.0
0.5506 0.24921 43.0
0.5507 0.24667 41.0
0.5513 0.2442 39.0
0.5494 0.24143 37.0
0.5518 0.23647 35.0
0.5509 0.23087 33.0
0.552 0.22457 31.0
0.5494 0.21651 29.0
0.5493 0.20854 27.0
0.5516 0.20045 25.0
0.5519 0.19139 23.0
0.5516 0.18123 21.0
0.5501 0.17261 19.0
0.5499 0.1627 17.0
0.5518 0.15323 15.0
0.5509 0.14283 13.0
0.5507 0.13264 11.0
0.551 0.12189 9.0
0.5524 0.11071 7.0
0.5509 0.09891 5.0
0.5525 0.087 3.0
0.5534 0.07535 1.0
0.6442 0.29724 63.0
0.644 0.29732 61.0
0.6429 0.29579 59.0
0.642 0.29538 57.0
0.6437 0.29428 55.0
0.6434 0.2933 53.0
0.6438 0.29292 51.0
0.6443 0.29063 49.0
0.645 0.28906 47.0
0.6431 0.28561 45.0
0.643 0.28137 43.0
0.6425 0.27614 41.0
0.6419 0.26989 39.0
0.6437 0.26264 37.0
0.6426 0.25511 35.0
0.645 0.24774 33.0
0.6437 0.23944 31.0
0.6441 0.23032 29.0
0.6441 0.22232 27.0
0.6446 0.21247 25.0
0.6431 0.20267 23.0
0.6444 0.19283 21.0
0.6432 0.1837 19.0
0.6434 0.17386 17.0
0.6416 0.16334 15.0
0.642 0.15309 13.0
0.6421 0.14244 11.0
0.6449 0.13161 9.0
0.642 0.11898 7.0
0.644 0.10752 5.0
0.6421 0.09647 3.0
0.6438 0.08436 1.0
0.7279 0.33971 63.0
0.7254 0.3379 61.0
0.7271 0.33685 59.0
0.7277 0.3352 57.0
0.7285 0.33348 55.0
0.7303 0.3298 53.0
0.7261 0.32593 51.0
0.7284 0.32156 49.0
0.7286 0.31668 47.0
0.7289 0.30961 45.0
0.7259 0.30252 43.0
0.7288 0.29457 41.0
0.7256 0.28673 39.0
0.7271 0.27817 37.0
0.7285 0.27016 35.0
0.7289 0.26082 33.0
0.7276 0.25246 31.0
0.7272 0.24358 29.0
0.7279 0.23333 27.0
0.7282 0.22402 25.0
0.7294 0.21362 23.0
0.7267 0.2035 21.0
0.7257 0.19409 19.0
0.73 0.18278 17.0
0.7289 0.17316 15.0
0.7271 0.16194 13.0
0.7289 0.15142 11.0
0.7285 0.1394 9.0
0.7259 0.1274 7.0
0.7273 0.1157 5.0
0.7246 0.10456 3.0
0.7295 0.09349 1.0
0.9042 0.40844 63.0
0.9026 0.40246 61.0
0.9038 0.39659 59.0
0.9027 0.3895 57.0
0.9024 0.38156 55.0
0.901 0.37299 53.0
0.9024 0.36531 51.0
0.9044 0.35755 49.0
0.904 0.34897 47.0
0.9038 0.34015 45.0
0.9035 0.33186 43.0
0.9014 0.32261 41.0
0.9017 0.31321 39.0
0.9052 0.30377 37.0
0.9026 0.29388 35.0
0.9033 0.28473 33.0
0.9019 0.27478 31.0
0.9039 0.26517 29.0
0.9021 0.25405 27.0
