Vin[V] Vout[V] Clip_b
1e+38 0.030091 63.0
1e+38 0.030439 61.0
1e+38 0.030431 59.0
1e+38 0.030173 57.0
1e+38 0.030361 55.0
1e+38 0.030261 53.0
1e+38 0.03041 51.0
1e+38 0.030542 49.0
0.008246 0.029979 47.0
1e+38 0.030497 45.0
0.008197 0.030401 43.0
1e+38 0.03033 41.0
1e+38 0.030835 39.0
1e+38 0.029831 37.0
0.008328 0.030221 35.0
1e+38 0.030071 33.0
1e+38 0.029984 31.0
1e+38 0.030472 29.0
1e+38 0.030316 27.0
1e+38 0.030441 25.0
1e+38 0.030876 23.0
0.008251 0.030429 21.0
1e+38 0.030488 19.0
1e+38 0.030448 17.0
0.0087 0.030278 15.0
1e+38 0.030557 13.0
1e+38 0.030432 11.0
0.00822 0.029721 9.0
1e+38 0.030086 7.0
1e+38 0.029339 5.0
1e+38 0.02925 3.0
1e+38 0.023224 1.0
0.00978 0.060811 63.0
0.00902 0.061396 61.0
0.00999 0.06112 59.0
0.00943 0.06096 57.0
0.00938 0.061077 55.0
0.00922 0.060967 53.0
0.00956 0.061535 51.0
0.01011 0.061427 49.0
0.01019 0.06149 47.0
0.00911 0.060955 45.0
0.00854 0.061169 43.0
0.00942 0.061097 41.0
0.00974 0.0606 39.0
0.00937 0.061066 37.0
0.00982 0.060878 35.0
1e+38 0.06104 33.0
0.00898 0.061489 31.0
0.0104 0.061118 29.0
0.00939 0.061379 27.0
0.00943 0.060611 25.0
0.00967 0.061354 23.0
0.00908 0.060593 21.0
0.00946 0.060412 19.0
0.00973 0.060053 17.0
0.00966 0.060236 15.0
0.00882 0.059083 13.0
1e+38 0.058311 11.0
0.00882 0.056219 9.0
0.01031 0.054358 7.0
0.01054 0.052018 5.0
0.00984 0.047838 3.0
0.00988 0.039821 1.0
1e+38 0.12044 63.0
1e+38 0.12089 61.0
1e+38 0.12064 59.0
1e+38 0.12046 57.0
1e+38 0.11989 55.0
1e+38 0.12011 53.0
1e+38 0.11937 51.0
1e+38 0.11869 49.0
1e+38 0.11772 47.0
1e+38 0.11649 45.0
1e+38 0.11561 43.0
1e+38 0.11399 41.0
1e+38 0.11187 39.0
1e+38 0.11052 37.0
1e+38 0.10857 35.0
1e+38 0.10618 33.0
1e+38 0.10412 31.0
1e+38 0.10166 29.0
1e+38 0.09937 27.0
1e+38 0.09711 25.0
1e+38 0.09417 23.0
1e+38 0.09183 21.0
1e+38 0.08921 19.0
1e+38 0.08638 17.0
1e+38 0.08345 15.0
1e+38 0.08035 13.0
1e+38 0.07716 11.0
1e+38 0.07407 9.0
1e+38 0.07019 7.0
1e+38 0.06645 5.0
1e+38 0.06268 3.0
1e+38 0.05461 1.0
1e+38 0.15284 63.0
1e+38 0.15099 61.0
1e+38 0.14866 59.0
1e+38 0.14738 57.0
1e+38 0.1444 55.0
1e+38 0.14191 53.0
1e+38 0.13999 51.0
1e+38 0.13752 49.0
1e+38 0.13443 47.0
1e+38 0.13236 45.0
1e+38 0.13037 43.0
1e+38 0.12726 41.0
1e+38 0.12489 39.0
1e+38 0.12199 37.0
1e+38 0.11985 35.0
1e+38 0.11704 33.0
1e+38 0.11418 31.0
1e+38 0.11162 29.0
1e+38 0.10899 27.0
1e+38 0.10623 25.0
1e+38 0.10288 23.0
1e+38 0.10029 21.0
1e+38 0.09745 19.0
1e+38 0.09348 17.0
1e+38 0.09083 15.0
1e+38 0.08776 13.0
1e+38 0.08465 11.0
1e+38 0.08086 9.0
1e+38 0.07769 7.0
1e+38 0.07373 5.0
1e+38 0.07084 3.0
1e+38 0.06568 1.0
1e+38 0.15696 63.0
1e+38 0.15453 61.0
1e+38 0.15278 59.0
1e+38 0.15034 57.0
1e+38 0.14756 55.0
1e+38 0.14467 53.0
1e+38 0.14278 51.0
1e+38 0.14008 49.0
1e+38 0.13746 47.0
1e+38 0.13456 45.0
1e+38 0.13294 43.0
1e+38 0.12963 41.0
1e+38 0.12702 39.0
1e+38 0.1244 37.0
1e+38 0.12168 35.0
1e+38 0.11898 33.0
1e+38 0.11614 31.0
1e+38 0.11331 29.0
1e+38 0.11048 27.0
1e+38 0.10758 25.0
1e+38 0.10474 23.0
1e+38 0.10186 21.0
1e+38 0.09844 19.0
1e+38 0.09553 17.0
1e+38 0.09206 15.0
1e+38 0.0893 13.0
1e+38 0.08633 11.0
1e+38 0.08241 9.0
1e+38 0.07842 7.0
1e+38 0.07487 5.0
1e+38 0.07192 3.0
1e+38 0.06818 1.0
1e+38 0.15771 63.0
1e+38 0.15574 61.0
1e+38 0.15317 59.0
1e+38 0.15088 57.0
1e+38 0.14804 55.0
1e+38 0.14582 53.0
1e+38 0.14291 51.0
1e+38 0.14028 49.0
1e+38 0.13797 47.0
1e+38 0.13565 45.0
1e+38 0.13307 43.0
1e+38 0.13031 41.0
1e+38 0.12741 39.0
1e+38 0.12464 37.0
1e+38 0.12188 35.0
1e+38 0.11898 33.0
1e+38 0.11627 31.0
1e+38 0.11345 29.0
1e+38 0.11079 27.0
1e+38 0.10783 25.0
1e+38 0.10496 23.0
1e+38 0.10198 21.0
1e+38 0.09908 19.0
1e+38 0.09601 17.0
1e+38 0.09287 15.0
1e+38 0.08931 13.0
1e+38 0.08591 11.0
1e+38 0.08221 9.0
1e+38 0.07797 7.0
1e+38 0.07359 5.0
1e+38 0.06896 3.0
1e+38 0.06612 1.0
1e+38 0.1578 63.0
1e+38 0.15549 61.0
1e+38 0.15361 59.0
1e+38 0.15106 57.0
1e+38 0.1482 55.0
1e+38 0.14589 53.0
1e+38 0.14325 51.0
1e+38 0.14125 49.0
1e+38 0.13784 47.0
1e+38 0.13585 45.0
1e+38 0.13269 43.0
1e+38 0.13044 41.0
1e+38 0.12727 39.0
1e+38 0.12503 37.0
1e+38 0.12226 35.0
1e+38 0.11937 33.0
1e+38 0.11685 31.0
1e+38 0.11434 29.0
1e+38 0.11146 27.0
1e+38 0.10835 25.0
1e+38 0.10517 23.0
1e+38 0.10134 21.0
1e+38 0.09884 19.0
1e+38 0.09558 17.0
1e+38 0.09274 15.0
1e+38 0.08837 13.0
1e+38 0.08569 11.0
1e+38 0.08137 9.0
1e+38 0.07771 7.0
1e+38 0.0728 5.0
1e+38 0.06786 3.0
1e+38 0.06776 1.0
1e+38 0.1581 63.0
1e+38 0.15587 61.0
1e+38 0.15368 59.0
1e+38 0.15131 57.0
1e+38 0.14852 55.0
1e+38 0.14613 53.0
1e+38 0.14338 51.0
1e+38 0.14049 49.0
1e+38 0.13881 47.0
1e+38 0.13546 45.0
1e+38 0.13294 43.0
1e+38 0.13044 41.0
1e+38 0.12747 39.0
1e+38 0.12484 37.0
1e+38 0.12187 35.0
1e+38 0.11922 33.0
1e+38 0.11621 31.0
1e+38 0.11423 29.0
1e+38 0.11082 27.0
1e+38 0.10771 25.0
1e+38 0.10481 23.0
1e+38 0.10198 21.0
1e+38 0.09915 19.0
1e+38 0.09587 17.0
1e+38 0.09219 15.0
1e+38 0.0893 13.0
1e+38 0.08498 11.0
1e+38 0.08181 9.0
1e+38 0.07751 7.0
1e+38 0.07285 5.0
1e+38 0.0677 3.0
1e+38 0.06596 1.0
1e+38 0.15838 63.0
1e+38 0.15598 61.0
1e+38 0.15368 59.0
1e+38 0.15143 57.0
1e+38 0.14919 55.0
1e+38 0.14634 53.0
1e+38 0.14351 51.0
1e+38 0.14106 49.0
1e+38 0.13881 47.0
1e+38 0.1359 45.0
1e+38 0.1332 43.0
1e+38 0.13017 41.0
