Vin[V] Vout[V] Clip_b
1e+38 0.02688 63.0
1e+38 0.027144 61.0
1e+38 0.026903 59.0
1e+38 0.02702 57.0
1e+38 0.027224 55.0
0.008627 0.026606 53.0
1e+38 0.027058 51.0
1e+38 0.027407 49.0
1e+38 0.027248 47.0
1e+38 0.027398 45.0
1e+38 0.026682 43.0
0.008576 0.027576 41.0
1e+38 0.027451 39.0
1e+38 0.027226 37.0
1e+38 0.027285 35.0
1e+38 0.026894 33.0
0.009667 0.027321 31.0
1e+38 0.02677 29.0
1e+38 0.026831 27.0
1e+38 0.027154 25.0
0.008262 0.027392 23.0
0.00882 0.027046 21.0
1e+38 0.027165 19.0
1e+38 0.027511 17.0
1e+38 0.027286 15.0
1e+38 0.026729 13.0
1e+38 0.026656 11.0
1e+38 0.026906 9.0
1e+38 0.0273 7.0
0.008668 0.026367 5.0
0.008784 0.025573 3.0
0.008914 0.021552 1.0
0.00995 0.054266 63.0
0.00979 0.054531 61.0
0.01003 0.053903 59.0
0.00872 0.054472 57.0
0.00942 0.054417 55.0
1e+38 0.054701 53.0
0.01015 0.054818 51.0
0.00885 0.055087 49.0
0.01012 0.054549 47.0
0.00973 0.054406 45.0
0.00891 0.054536 43.0
1e+38 0.054892 41.0
0.0099 0.05532 39.0
0.00989 0.054592 37.0
0.00929 0.054277 35.0
0.00928 0.05478 33.0
0.0099 0.054959 31.0
0.00919 0.055126 29.0
0.00961 0.054377 27.0
0.00943 0.054332 25.0
0.01039 0.054273 23.0
0.00978 0.054044 21.0
0.01002 0.054283 19.0
0.00971 0.053485 17.0
0.00875 0.053019 15.0
0.00893 0.052504 13.0
0.00828 0.051542 11.0
0.00947 0.049656 9.0
0.00962 0.047795 7.0
0.00944 0.045033 5.0
0.00837 0.041298 3.0
0.00953 0.034647 1.0
1e+38 0.10801 63.0
1e+38 0.10843 61.0
1e+38 0.10834 59.0
1e+38 0.10805 57.0
1e+38 0.1082 55.0
1e+38 0.10768 53.0
1e+38 0.10757 51.0
1e+38 0.10704 49.0
1e+38 0.10645 47.0
1e+38 0.10601 45.0
1e+38 0.10478 43.0
1e+38 0.10394 41.0
1e+38 0.10261 39.0
1e+38 0.10145 37.0
1e+38 0.0996 35.0
1e+38 0.098 33.0
1e+38 0.09549 31.0
1e+38 0.09381 29.0
1e+38 0.09117 27.0
1e+38 0.08909 25.0
1e+38 0.08661 23.0
1e+38 0.08387 21.0
1e+38 0.08075 19.0
1e+38 0.0784 17.0
1e+38 0.07524 15.0
0.01547 0.07232 13.0
1e+38 0.06897 11.0
1e+38 0.06578 9.0
1e+38 0.06221 7.0
1e+38 0.05874 5.0
1e+38 0.05458 3.0
1e+38 0.04894 1.0
