Vin[V] Vout[V] Clip_b
1e+38 0.024375 63.0
1e+38 0.024659 61.0
0.008539 0.024465 59.0
0.009094 0.024058 57.0
0.009011 0.02417 55.0
1e+38 0.024288 53.0
0.009395 0.023828 51.0
0.008906 0.02464 49.0
1e+38 0.023968 47.0
1e+38 0.024457 45.0
0.009364 0.024615 43.0
1e+38 0.024014 41.0
1e+38 0.024376 39.0
0.008436 0.024075 37.0
0.00866 0.024026 35.0
1e+38 0.023733 33.0
1e+38 0.023864 31.0
1e+38 0.024276 29.0
0.008788 0.023619 27.0
1e+38 0.023974 25.0
1e+38 0.024304 23.0
0.009198 0.023907 21.0
0.009089 0.023565 19.0
1e+38 0.023676 17.0
1e+38 0.023932 15.0
0.008491 0.023814 13.0
0.008744 0.02361 11.0
1e+38 0.02347 9.0
1e+38 0.023341 7.0
1e+38 0.022838 5.0
1e+38 0.020912 3.0
1e+38 0.015178 1.0
0.00931 0.049554 63.0
0.00921 0.049269 61.0
0.01049 0.049747 59.0
0.01012 0.049011 57.0
0.00965 0.048843 55.0
0.00884 0.048585 53.0
0.00974 0.04878 51.0
0.00969 0.048756 49.0
0.00893 0.048354 47.0
0.01027 0.049291 45.0
0.00936 0.04903 43.0
0.00909 0.048693 41.0
0.00992 0.04902 39.0
0.00942 0.049053 37.0
0.01053 0.048924 35.0
0.00988 0.048643 33.0
1e+38 0.048424 31.0
0.00977 0.049049 29.0
0.00954 0.048866 27.0
0.00897 0.048723 25.0
0.0097 0.048408 23.0
0.00935 0.048651 21.0
0.00931 0.048176 19.0
0.01016 0.047703 17.0
0.00923 0.048238 15.0
0.01044 0.04802 13.0
0.01088 0.047397 11.0
0.0102 0.04657 9.0
0.00892 0.04527 7.0
0.00936 0.042855 5.0
0.00967 0.03644 3.0
0.00916 0.025865 1.0
1e+38 0.09884 63.0
1e+38 0.09851 61.0
1e+38 0.09851 59.0
1e+38 0.09902 57.0
1e+38 0.09857 55.0
1e+38 0.09851 53.0
1e+38 0.09828 51.0
1e+38 0.09847 49.0
1e+38 0.09778 47.0
1e+38 0.09775 45.0
1e+38 0.09817 43.0
1e+38 0.09784 41.0
1e+38 0.09763 39.0
1e+38 0.09765 37.0
1e+38 0.09752 35.0
1e+38 0.09792 33.0
1e+38 0.09699 31.0
1e+38 0.09718 29.0
1e+38 0.09711 27.0
1e+38 0.09676 25.0
1e+38 0.09685 23.0
1e+38 0.09608 21.0
1e+38 0.09611 19.0
1e+38 0.095 17.0
1e+38 0.0934 15.0
1e+38 0.09157 13.0
1e+38 0.08779 11.0
1e+38 0.0824 9.0
1e+38 0.07378 7.0
1e+38 0.06431 5.0
1e+38 0.05283 3.0
1e+38 0.0401 1.0
1e+38 0.14829 63.0
1e+38 0.14799 61.0
1e+38 0.14727 59.0
1e+38 0.14744 57.0
1e+38 0.14731 55.0
1e+38 0.1474 53.0
1e+38 0.14687 51.0
1e+38 0.14733 49.0
1e+38 0.14641 47.0
1e+38 0.14671 45.0
1e+38 0.14657 43.0
1e+38 0.1459 41.0
1e+38 0.1463 39.0
1e+38 0.14645 37.0
1e+38 0.14575 35.0
1e+38 0.14528 33.0
1e+38 0.14524 31.0
1e+38 0.14525 29.0
1e+38 0.14407 27.0
1e+38 0.14293 25.0
1e+38 0.14156 23.0
1e+38 0.1392 21.0
1e+38 0.13618 19.0
1e+38 0.1314 17.0
1e+38 0.12457 15.0
1e+38 0.11668 13.0
1e+38 0.108 11.0
1e+38 0.09892 9.0
1e+38 0.08755 7.0
1e+38 0.07701 5.0
1e+38 0.06482 3.0
1e+38 0.05277 1.0
1e+38 0.19584 63.0
1e+38 0.19516 61.0
1e+38 0.19637 59.0
1e+38 0.19496 57.0
1e+38 0.19443 55.0
1e+38 0.19491 53.0
1e+38 0.19477 51.0
1e+38 0.1944 49.0
1e+38 0.19389 47.0
1e+38 0.19357 45.0
1e+38 0.19296 43.0
1e+38 0.1938 41.0
1e+38 0.19219 39.0
1e+38 0.19232 37.0
1e+38 0.19148 35.0
1e+38 0.19017 33.0
1e+38 0.18922 31.0
1e+38 0.18622 29.0
1e+38 0.18312 27.0
1e+38 0.17816 25.0
1e+38 0.17227 23.0
1e+38 0.1645 21.0
1e+38 0.15677 19.0
1e+38 0.14791 17.0
1e+38 0.13905 15.0
1e+38 0.1299 13.0
1e+38 0.12027 11.0
1e+38 0.10983 9.0
1e+38 0.09794 7.0
1e+38 0.08701 5.0
1e+38 0.07443 3.0
1e+38 0.06198 1.0
1e+38 0.24146 63.0
1e+38 0.2415 61.0
1e+38 0.24112 59.0
1e+38 0.24111 57.0
1e+38 0.24137 55.0
1e+38 0.2399 53.0
1e+38 0.24066 51.0
1e+38 0.23985 49.0
1e+38 0.23938 47.0
1e+38 0.2389 45.0
1e+38 0.23768 43.0
1e+38 0.23693 41.0
1e+38 0.23491 39.0
1e+38 0.23237 37.0
1e+38 0.22906 35.0
1e+38 0.22456 33.0
1e+38 0.219 31.0
1e+38 0.21227 29.0
1e+38 0.20402 27.0
1e+38 0.196 25.0
1e+38 0.18696 23.0
1e+38 0.17776 21.0
1e+38 0.16863 19.0
1e+38 0.15868 17.0
1e+38 0.15032 15.0
1e+38 0.13958 13.0
1e+38 0.12975 11.0
1e+38 0.1196 9.0
1e+38 0.10676 7.0
1e+38 0.09528 5.0
1e+38 0.08255 3.0
1e+38 0.07178 1.0
1e+38 0.28791 63.0
1e+38 0.28718 61.0
1e+38 0.28652 59.0
1e+38 0.28579 57.0
1e+38 0.28576 55.0
1e+38 0.28479 53.0
1e+38 0.28357 51.0
1e+38 0.28226 49.0
1e+38 0.28088 47.0
1e+38 0.27848 45.0
1e+38 0.27491 43.0
1e+38 0.27123 41.0
1e+38 0.26487 39.0
1e+38 0.25766 37.0
1e+38 0.25122 35.0
1e+38 0.2431 33.0
1e+38 0.23468 31.0
1e+38 0.22632 29.0
1e+38 0.21706 27.0
1e+38 0.20942 25.0
1e+38 0.19836 23.0
1e+38 0.189 21.0
1e+38 0.17907 19.0
1e+38 0.16947 17.0
1e+38 0.15977 15.0
1e+38 0.15 13.0
1e+38 0.1388 11.0
1e+38 0.12838 9.0
1e+38 0.11577 7.0
1e+38 0.10387 5.0
1e+38 0.0924 3.0
1e+38 0.08091 1.0
1e+38 0.32863 63.0
1e+38 0.32735 61.0
