Vin[V] Vout[V] Clip_b
0.00902 0.024759 63.0
1e+38 0.024608 61.0
1e+38 0.02435 59.0
1e+38 0.024518 57.0
1e+38 0.024714 55.0
1e+38 0.024321 53.0
0.008258 0.02445 51.0
1e+38 0.025256 49.0
0.008749 0.024603 47.0
1e+38 0.024146 45.0
1e+38 0.02401 43.0
1e+38 0.024717 41.0
0.008803 0.024371 39.0
1e+38 0.024626 37.0
1e+38 0.024133 35.0
1e+38 0.024205 33.0
1e+38 0.024263 31.0
1e+38 0.024643 29.0
1e+38 0.02458 27.0
1e+38 0.02448 25.0
1e+38 0.024187 23.0
1e+38 0.024448 21.0
0.008567 0.024313 19.0
1e+38 0.023982 17.0
1e+38 0.024195 15.0
1e+38 0.023974 13.0
1e+38 0.023894 11.0
1e+38 0.023609 9.0
0.008456 0.023706 7.0
1e+38 0.023246 5.0
1e+38 0.02259 3.0
1e+38 0.017686 1.0
0.01094 0.049851 63.0
0.01074 0.049557 61.0
0.01023 0.04971 59.0
0.01074 0.04982 57.0
0.0093 0.049901 55.0
0.00879 0.049608 53.0
0.00985 0.049971 51.0
0.00891 0.049023 49.0
0.00873 0.049366 47.0
0.00936 0.04972 45.0
0.009 0.049761 43.0
0.01017 0.049211 41.0
0.00939 0.049625 39.0
0.009 0.0494 37.0
1e+38 0.049082 35.0
0.00979 0.049078 33.0
0.0107 0.049015 31.0
0.01046 0.049398 29.0
0.00901 0.049239 27.0
1e+38 0.048949 25.0
0.0087 0.0493 23.0
0.00993 0.048933 21.0
0.01012 0.049047 19.0
0.00901 0.048841 17.0
0.00935 0.048823 15.0
1e+38 0.048251 13.0
0.00953 0.048256 11.0
0.01056 0.047864 9.0
0.00934 0.047301 7.0
0.01055 0.045922 5.0
1e+38 0.042449 3.0
0.00979 0.032565 1.0
1e+38 0.09998 63.0
1e+38 0.10005 61.0
1e+38 0.09938 59.0
1e+38 0.09979 57.0
1e+38 0.10027 55.0
1e+38 0.09937 53.0
1e+38 0.09972 51.0
1e+38 0.09918 49.0
1e+38 0.09934 47.0
1e+38 0.09904 45.0
1e+38 0.09941 43.0
1e+38 0.09905 41.0
1e+38 0.09858 39.0
1e+38 0.09863 37.0
1e+38 0.0987 35.0
1e+38 0.09836 33.0
1e+38 0.09855 31.0
1e+38 0.09823 29.0
1e+38 0.09856 27.0
1e+38 0.0983 25.0
1e+38 0.09835 23.0
1e+38 0.09728 21.0
1e+38 0.09657 19.0
1e+38 0.09711 17.0
1e+38 0.09636 15.0
1e+38 0.09475 13.0
1e+38 0.09299 11.0
1e+38 0.08991 9.0
1e+38 0.08395 7.0
1e+38 0.07566 5.0
1e+38 0.06542 3.0
1e+38 0.05019 1.0
1e+38 0.1493 63.0
1e+38 0.14909 61.0
1e+38 0.14964 59.0
1e+38 0.14933 57.0
1e+38 0.1493 55.0
1e+38 0.14915 53.0
1e+38 0.14886 51.0
1e+38 0.14886 49.0
1e+38 0.14872 47.0
1e+38 0.14865 45.0
1e+38 0.14866 43.0
1e+38 0.14743 41.0
1e+38 0.14856 39.0
1e+38 0.14819 37.0
1e+38 0.14787 35.0
1e+38 0.14763 33.0
1e+38 0.14724 31.0
1e+38 0.14712 29.0
1e+38 0.14663 27.0
1e+38 0.14528 25.0
1e+38 0.14575 23.0
1e+38 0.14305 21.0
1e+38 0.14215 19.0
1e+38 0.13905 17.0
1e+38 0.13458 15.0
