Vin[V] Vout[V] Clip_b
0.046362 0.030447 63.0
0.047413 0.030569 61.0
0.047265 0.030027 59.0
0.046999 0.030278 57.0
0.046806 0.030493 55.0
0.04733 0.030387 53.0
0.046252 0.030533 51.0
0.047187 0.030239 49.0
1e+38 0.030132 47.0
0.046321 0.030151 45.0
0.045886 0.03075 43.0
0.047046 0.030307 41.0
0.045971 0.030464 39.0
0.047454 0.031021 37.0
0.047101 0.030243 35.0
0.046267 0.030307 33.0
0.046198 0.030291 31.0
0.047349 0.030331 29.0
0.04475 0.030471 27.0
0.047967 0.030468 25.0
0.046702 0.03059 23.0
0.047641 0.030378 21.0
0.046019 0.030206 19.0
0.046894 0.029849 17.0
0.047091 0.03028 15.0
0.044647 0.0305 13.0
0.048047 0.03082 11.0
0.047333 0.029908 9.0
0.046129 0.030102 7.0
0.047209 0.029672 5.0
0.047006 0.028835 3.0
0.0476 0.021385 1.0
0.09191 0.061505 63.0
0.09262 0.06099 61.0
0.09134 0.061357 59.0
0.09318 0.061492 57.0
0.09253 0.060743 55.0
0.09331 0.061449 53.0
0.09158 0.062154 51.0
0.09155 0.06187 49.0
0.09321 0.061394 47.0
0.09137 0.06152 45.0
0.09158 0.061915 43.0
0.09173 0.061394 41.0
0.09221 0.060892 39.0
0.09374 0.061068 37.0
0.09326 0.061611 35.0
0.09246 0.061288 33.0
0.09199 0.061717 31.0
0.09157 0.061332 29.0
0.09346 0.061336 27.0
0.09097 0.06156 25.0
0.09099 0.06152 23.0
0.092 0.060923 21.0
0.09218 0.061622 19.0
0.09249 0.06083 17.0
0.09195 0.060963 15.0
0.09367 0.060916 13.0
0.09342 0.059854 11.0
0.09317 0.058818 9.0
0.09209 0.056998 7.0
0.0915 0.054326 5.0
0.09477 0.050628 3.0
0.09284 0.040849 1.0
0.18156 0.12182 63.0
0.18313 0.12162 61.0
0.18249 0.12197 59.0
0.18317 0.12156 57.0
0.18361 0.12196 55.0
0.1829 0.12122 53.0
0.18199 0.12064 51.0
0.18429 0.12055 49.0
0.18294 0.11932 47.0
0.18347 0.11905 45.0
0.18227 0.11821 43.0
0.18271 0.11722 41.0
0.18199 0.11591 39.0
0.18207 0.11409 37.0
0.18416 0.1126 35.0
0.18248 0.11043 33.0
0.18227 0.10854 31.0
0.18224 0.1063 29.0
0.1827 0.10432 27.0
0.1812 0.10182 25.0
0.18159 0.09902 23.0
0.18182 0.09672 21.0
0.18384 0.09428 19.0
0.18206 0.09074 17.0
0.18082 0.08817 15.0
0.18401 0.08528 13.0
0.18343 0.08202 11.0
0.18271 0.07877 9.0
0.18209 0.07525 7.0
0.18068 0.0713 5.0
0.18251 0.06705 3.0
0.18327 0.05896 1.0
0.27853 0.15797 63.0
0.27803 0.1566 61.0
0.27647 0.15459 59.0
0.27558 0.15254 57.0
0.27629 0.15074 55.0
0.27636 0.14852 53.0
0.2779 0.14558 51.0
0.27482 0.14324 49.0
0.27762 0.14133 47.0
0.27567 0.13881 45.0
0.27751 0.13604 43.0
0.27585 0.13359 41.0
0.27574 0.13094 39.0
0.27532 0.12797 37.0
0.27645 0.12557 35.0
0.2744 0.12304 33.0
0.27633 0.12008 31.0
0.27723 0.11756 29.0
0.27676 0.11434 27.0
0.27621 0.11183 25.0
0.27783 0.10906 23.0
