Vin[V] Vout[V] Clip_b
1e+38 0.016991 63.0
0.008703 0.016809 61.0
0.008888 0.017151 59.0
1e+38 0.017033 57.0
1e+38 0.017058 55.0
1e+38 0.016954 53.0
1e+38 0.016828 51.0
1e+38 0.016874 49.0
1e+38 0.016851 47.0
0.008159 0.017006 45.0
1e+38 0.017018 43.0
1e+38 0.016658 41.0
1e+38 0.016864 39.0
1e+38 0.01688 37.0
1e+38 0.017082 35.0
1e+38 0.017193 33.0
1e+38 0.017105 31.0
1e+38 0.01694 29.0
1e+38 0.016728 27.0
0.007533 0.016777 25.0
0.008692 0.01679 23.0
0.008536 0.017178 21.0
1e+38 0.016865 19.0
1e+38 0.016777 17.0
1e+38 0.016984 15.0
1e+38 0.016964 13.0
1e+38 0.01701 11.0
0.008527 0.016984 9.0
0.008617 0.016847 7.0
0.009998 0.016565 5.0
0.009673 0.016292 3.0
1e+38 0.013536 1.0
0.01028 0.033571 63.0
0.01015 0.034094 61.0
0.00874 0.033998 59.0
1e+38 0.033703 57.0
0.00939 0.033883 55.0
0.01017 0.033646 53.0
0.00992 0.034036 51.0
0.00858 0.034223 49.0
0.00893 0.034042 47.0
0.01044 0.033886 45.0
0.01061 0.03413 43.0
0.00957 0.034155 41.0
0.00967 0.033892 39.0
1e+38 0.034041 37.0
0.0098 0.033929 35.0
0.00922 0.03382 33.0
1e+38 0.033878 31.0
0.00917 0.034083 29.0
0.01024 0.034099 27.0
0.00891 0.034178 25.0
0.00879 0.033858 23.0
0.00969 0.034203 21.0
0.00935 0.033848 19.0
0.00939 0.034052 17.0
0.00963 0.033943 15.0
0.00981 0.033634 13.0
0.00945 0.033047 11.0
0.01044 0.03272 9.0
0.00886 0.032257 7.0
0.00971 0.030605 5.0
0.01026 0.028692 3.0
0.00966 0.02381 1.0
1e+38 0.068161 63.0
1e+38 0.068432 61.0
1e+38 0.067972 59.0
1e+38 0.068172 57.0
1e+38 0.068139 55.0
1e+38 0.068118 53.0
1e+38 0.068019 51.0
1e+38 0.067858 49.0
1e+38 0.067904 47.0
1e+38 0.06801 45.0
1e+38 0.067998 43.0
1e+38 0.067997 41.0
1e+38 0.067694 39.0
1e+38 0.067941 37.0
1e+38 0.068 35.0
1e+38 0.067666 33.0
1e+38 0.067593 31.0
1e+38 0.06674 29.0
1e+38 0.066349 27.0
1e+38 0.065889 25.0
1e+38 0.065057 23.0
1e+38 0.063863 21.0
1e+38 0.062659 19.0
