Vin[V] Vout[V] Clip_b
0.048087 0.022599 63.0
0.045182 0.022806 61.0
0.044425 0.022395 59.0
0.046827 0.022747 57.0
0.047906 0.022708 55.0
1e+38 0.022927 53.0
0.046015 0.022253 51.0
0.046834 0.022434 49.0
0.046858 0.022696 47.0
0.046218 0.022798 45.0
0.047724 0.022304 43.0
0.047539 0.022864 41.0
0.04625 0.02277 39.0
0.047819 0.022991 37.0
0.046352 0.022821 35.0
0.047433 0.022783 33.0
0.046333 0.022611 31.0
0.044896 0.022483 29.0
0.046132 0.022631 27.0
0.046955 0.022295 25.0
0.046246 0.022372 23.0
0.046263 0.022873 21.0
0.046918 0.022685 19.0
0.044247 0.022569 17.0
0.045188 0.022176 15.0
0.046419 0.022293 13.0
0.047823 0.022494 11.0
0.044502 0.022213 9.0
0.046698 0.02185 7.0
0.048281 0.020634 5.0
0.046978 0.018704 3.0
0.048731 0.015044 1.0
0.09213 0.045574 63.0
0.09116 0.045414 61.0
0.09171 0.04615 59.0
0.09193 0.045861 57.0
0.09226 0.045599 55.0
0.09189 0.045463 53.0
0.09333 0.046168 51.0
0.09339 0.04618 49.0
0.09213 0.045869 47.0
0.09037 0.045558 45.0
0.09233 0.045844 43.0
0.0928 0.045832 41.0
0.09281 0.046231 39.0
0.09327 0.046211 37.0
0.09322 0.045824 35.0
0.09342 0.045559 33.0
0.09244 0.045838 31.0
0.09173 0.045874 29.0
0.0915 0.045396 27.0
0.09228 0.04539 25.0
0.09216 0.044701 23.0
0.09227 0.04477 21.0
0.09238 0.044175 19.0
0.09208 0.04403 17.0
0.09341 0.042955 15.0
0.09302 0.041878 13.0
0.09201 0.040207 11.0
0.09455 0.038187 9.0
0.09412 0.035137 7.0
0.09171 0.031915 5.0
0.09093 0.028413 3.0
0.09165 0.023364 1.0
0.18225 0.090368 63.0
0.18233 0.089911 61.0
0.18278 0.089953 59.0
0.182 0.090145 57.0
0.18334 0.089991 55.0
0.18271 0.089579 53.0
0.18334 0.08941 51.0
0.18215 0.089104 49.0
0.18345 0.088824 47.0
0.18473 0.087942 45.0
0.18186 0.087315 43.0
0.18079 0.086838 41.0
0.18353 0.085238 39.0
0.18243 0.084194 37.0
0.18307 0.082283 35.0
0.18303 0.080771 33.0
0.18367 0.078972 31.0
0.1822 0.076453 29.0
0.18427 0.074515 27.0
0.18295 0.072056 25.0
0.18345 0.06963 23.0
0.18374 0.066874 21.0
0.18357 0.06415 19.0
0.18344 0.06155 17.0
0.18425 0.05867 15.0
0.18103 0.055741 13.0
0.18488 0.052401 11.0
0.18292 0.049499 9.0
0.1827 0.045781 7.0
0.18238 0.042187 5.0
0.18257 0.03824 3.0
0.18171 0.033954 1.0
0.27621 0.12453 63.0
0.27831 0.12313 61.0
0.27516 0.12189 59.0
0.27651 0.11998 57.0
0.27636 0.11815 55.0
0.27618 0.11614 53.0
0.27738 0.11393 51.0
0.27656 0.11167 49.0
0.27734 0.10938 47.0
0.27701 0.10748 45.0
0.27641 0.10524 43.0
0.27571 0.10235 41.0
0.27598 0.09966 39.0
0.27603 0.0974 37.0
0.27732 0.09514 35.0
0.27633 0.09229 33.0
0.27544 0.08975 31.0
0.27795 0.08741 29.0
0.27763 0.08422 27.0
0.2776 0.08186 25.0
0.27577 0.07887 23.0
0.27489 0.07567 21.0
0.27604 0.07228 19.0
0.27544 0.06972 17.0
0.27589 0.06693 15.0
0.27596 0.06378 13.0
0.27731 0.06019 11.0
0.27527 0.05715 9.0
0.27562 0.05349 7.0
0.276 0.04937 5.0
0.27619 0.04594 3.0
0.27699 0.04223 1.0
0.3708 0.13301 63.0
0.37015 0.13145 61.0
0.36875 0.12877 59.0
