Vin[V] Vout[V] Clip_b
1e+38 0.036527 63.0
0.008578 0.035829 61.0
0.008613 0.036833 59.0
1e+38 0.036272 57.0
1e+38 0.035542 55.0
1e+38 0.036064 53.0
0.00868 0.036413 51.0
1e+38 0.036327 49.0
0.008011 0.036866 47.0
1e+38 0.035781 45.0
1e+38 0.03672 43.0
1e+38 0.036786 41.0
1e+38 0.036171 39.0
1e+38 0.036745 37.0
1e+38 0.036697 35.0
0.008236 0.036327 33.0
1e+38 0.036536 31.0
1e+38 0.036159 29.0
1e+38 0.036296 27.0
0.008204 0.036027 25.0
1e+38 0.035656 23.0
1e+38 0.035325 21.0
1e+38 0.034942 19.0
0.008685 0.034099 17.0
1e+38 0.032759 15.0
1e+38 0.031286 13.0
0.009 0.02936 11.0
1e+38 0.027068 9.0
0.009114 0.024199 7.0
0.008164 0.020868 5.0
0.008391 0.017244 3.0
1e+38 0.01386 1.0
1e+38 0.073088 63.0
0.00992 0.073799 61.0
0.00926 0.073248 59.0
1e+38 0.072789 57.0
0.01019 0.072828 55.0
0.01012 0.072857 53.0
0.0103 0.072472 51.0
0.00912 0.072648 49.0
0.00854 0.072053 47.0
0.00918 0.071894 45.0
0.00954 0.071353 43.0
0.01057 0.070915 41.0
1e+38 0.069865 39.0
0.00926 0.06804 37.0
0.00902 0.06696 35.0
0.00981 0.06604 33.0
0.00972 0.063966 31.0
1e+38 0.062003 29.0
1e+38 0.06007 27.0
0.00928 0.057911 25.0
0.00985 0.05507 23.0
0.00873 0.052663 21.0
0.00946 0.050046 19.0
0.00903 0.04726 17.0
0.00903 0.044537 15.0
0.00885 0.041371 13.0
1e+38 0.038671 11.0
0.0103 0.035136 9.0
0.00943 0.031786 7.0
0.00971 0.028294 5.0
0.00969 0.0252 3.0
0.00982 0.022797 1.0
1e+38 0.11763 63.0
1e+38 0.11601 61.0
1e+38 0.11319 59.0
1e+38 0.11082 57.0
1e+38 0.10888 55.0
1e+38 0.10649 53.0
1e+38 0.10377 51.0
1e+38 0.10171 49.0
1e+38 0.09936 47.0
1e+38 0.09728 45.0
1e+38 0.0947 43.0
1e+38 0.09186 41.0
1e+38 0.08886 39.0
1e+38 0.08642 37.0
1e+38 0.0837 35.0
1e+38 0.08096 33.0
1e+38 0.07873 31.0
0.01537 0.07625 29.0
1e+38 0.07236 27.0
1e+38 0.07057 25.0
0.01509 0.06707 23.0
1e+38 0.0648 21.0
1e+38 0.06126 19.0
1e+38 0.0587 17.0
1e+38 0.05548 15.0
1e+38 0.05241 13.0
1e+38 0.04941 11.0
1e+38 0.04607 9.0
1e+38 0.04277 7.0
1e+38 0.04 5.0
1e+38 0.03694 3.0
1e+38 0.03515 1.0
1e+38 0.12161 63.0
1e+38 0.11984 61.0
1e+38 0.11696 59.0
1e+38 0.11486 57.0
1e+38 0.11247 55.0
1e+38 0.10965 53.0
1e+38 0.10697 51.0
1e+38 0.10423 49.0
1e+38 0.10192 47.0
1e+38 0.09886 45.0
1e+38 0.09651 43.0
1e+38 0.09355 41.0
1e+38 0.09164 39.0
1e+38 0.08916 37.0
1e+38 0.08593 35.0
1e+38 0.08357 33.0
1e+38 0.08073 31.0
1e+38 0.07739 29.0
1e+38 0.07507 27.0
1e+38 0.07224 25.0
1e+38 0.06934 23.0
1e+38 0.06623 21.0
1e+38 0.06293 19.0
1e+38 0.05971 17.0
1e+38 0.05685 15.0
1e+38 0.05382 13.0
1e+38 0.0506 11.0
1e+38 0.0468 9.0
1e+38 0.04279 7.0
1e+38 0.0412 5.0
1e+38 0.03898 3.0
