Vin[V] Vout[V] Clip_b
1e+38 0.036267 63.0
1e+38 0.035771 61.0
1e+38 0.0363 59.0
1e+38 0.03569 57.0
1e+38 0.03528 55.0
1e+38 0.035845 53.0
0.00882 0.036441 51.0
1e+38 0.035399 49.0
0.008862 0.034794 47.0
1e+38 0.035 45.0
1e+38 0.034777 43.0
1e+38 0.034848 41.0
1e+38 0.033414 39.0
1e+38 0.033302 37.0
1e+38 0.032778 35.0
0.008377 0.031701 33.0
0.007785 0.030681 31.0
1e+38 0.029429 29.0
1e+38 0.028571 27.0
0.008042 0.027026 25.0
0.008548 0.025868 23.0
0.008715 0.024066 21.0
1e+38 0.022497 19.0
1e+38 0.02091 17.0
1e+38 0.019815 15.0
1e+38 0.018233 13.0
1e+38 0.01634 11.0
1e+38 0.014424 9.0
1e+38 0.012799 7.0
0.008313 0.011322 5.0
1e+38 0.010135 3.0
1e+38 0.009368 1.0
0.00886 0.058842 63.0
1e+38 0.057662 61.0
0.00988 0.056861 59.0
0.0094 0.055627 57.0
0.00966 0.054275 55.0
0.00931 0.053177 53.0
0.00949 0.052113 51.0
0.0101 0.050297 49.0
0.01011 0.049496 47.0
0.0102 0.047876 45.0
0.00957 0.046678 43.0
0.00879 0.045382 41.0
0.00907 0.043861 39.0
0.00913 0.042618 37.0
0.00917 0.040981 35.0
0.01025 0.039029 33.0
0.0094 0.037766 31.0
0.0092 0.036654 29.0
0.01055 0.034867 27.0
0.00926 0.033505 25.0
0.00925 0.031757 23.0
0.00916 0.029975 21.0
0.00938 0.028156 19.0
0.00951 0.026719 17.0
0.00983 0.025274 15.0
0.01018 0.023896 13.0
0.01004 0.021698 11.0
0.00971 0.020211 9.0
0.01036 0.018815 7.0
0.00966 0.016611 5.0
0.0096 0.015045 3.0
0.00999 0.015647 1.0
1e+38 0.06399 63.0
1e+38 0.063 61.0
1e+38 0.06219 59.0
1e+38 0.06095 57.0
1e+38 0.05897 55.0
1e+38 0.05768 53.0
1e+38 0.05687 51.0
1e+38 0.05535 49.0
1e+38 0.05389 47.0
1e+38 0.05243 45.0
1e+38 0.05146 43.0
1e+38 0.04977 41.0
1e+38 0.04822 39.0
1e+38 0.0469 37.0
1e+38 0.04518 35.0
1e+38 0.04357 33.0
1e+38 0.04206 31.0
1e+38 0.04015 29.0
1e+38 0.03897 27.0
1e+38 0.03699 25.0
1e+38 0.03545 23.0
1e+38 0.03323 21.0
1e+38 0.03236 19.0
1e+38 0.03045 17.0
1e+38 0.02941 15.0
1e+38 0.02809 13.0
1e+38 0.02526 11.0
1e+38 0.02303 9.0
1e+38 0.02127 7.0
1e+38 0.01979 5.0
1e+38 0.01805 3.0
1e+38 0.01919 1.0
1e+38 0.06419 63.0
1e+38 0.06309 61.0
1e+38 0.06165 59.0
1e+38 0.06068 57.0
1e+38 0.05949 55.0
