Vin[V] Vout[V] Clip_b
1e+38 0.029286 63.0
1e+38 0.02942 61.0
1e+38 0.028946 59.0
1e+38 0.02943 57.0
1e+38 0.029188 55.0
1e+38 0.029018 53.0
1e+38 0.029018 51.0
1e+38 0.029725 49.0
1e+38 0.02939 47.0
1e+38 0.029217 45.0
1e+38 0.028915 43.0
1e+38 0.029504 41.0
1e+38 0.02894 39.0
1e+38 0.029962 37.0
0.008985 0.029326 35.0
0.008641 0.02923 33.0
1e+38 0.029196 31.0
1e+38 0.029959 29.0
0.008463 0.029909 27.0
1e+38 0.02948 25.0
1e+38 0.029713 23.0
1e+38 0.028652 21.0
1e+38 0.029102 19.0
1e+38 0.028839 17.0
1e+38 0.028888 15.0
0.007819 0.028026 13.0
0.008835 0.027254 11.0
1e+38 0.026739 9.0
0.007935 0.025229 7.0
0.008723 0.023685 5.0
0.008536 0.021375 3.0
1e+38 0.017721 1.0
0.00934 0.058379 63.0
1e+38 0.058354 61.0
0.00994 0.058395 59.0
0.01019 0.058061 57.0
0.01008 0.057933 55.0
1e+38 0.05819 53.0
0.01006 0.057867 51.0
0.00977 0.057836 49.0
0.00898 0.057803 47.0
0.00844 0.056953 45.0
0.00934 0.057154 43.0
0.00946 0.056288 41.0
1e+38 0.055567 39.0
0.01066 0.055316 37.0
0.00904 0.054601 35.0
0.01022 0.05313 33.0
0.00948 0.052597 31.0
0.01003 0.051048 29.0
0.01017 0.050264 27.0
0.01072 0.048784 25.0
0.00895 0.046914 23.0
0.00979 0.045492 21.0
0.0093 0.04364 19.0
0.01002 0.042539 17.0
0.00875 0.040509 15.0
0.0094 0.038882 13.0
0.01032 0.037095 11.0
0.01045 0.035229 9.0
0.00936 0.032703 7.0
0.00892 0.030876 5.0
0.00914 0.027766 3.0
0.00883 0.0252 1.0
1e+38 0.08411 63.0
1e+38 0.08262 61.0
1e+38 0.08159 59.0
1e+38 0.08046 57.0
1e+38 0.07905 55.0
1e+38 0.07788 53.0
1e+38 0.07641 51.0
1e+38 0.07514 49.0
1e+38 0.07387 47.0
1e+38 0.07241 45.0
1e+38 0.07084 43.0
1e+38 0.06922 41.0
1e+38 0.06788 39.0
