Vin[V] Vout[V] Clip_b
1e+38 0.029458 63.0
1e+38 0.029377 61.0
0.008422 0.029423 59.0
1e+38 0.029777 57.0
0.008799 0.029444 55.0
1e+38 0.029815 53.0
0.009094 0.029819 51.0
0.0087 0.029336 49.0
1e+38 0.029507 47.0
0.008071 0.029601 45.0
0.008472 0.029412 43.0
1e+38 0.029455 41.0
1e+38 0.029645 39.0
1e+38 0.030091 37.0
0.0084 0.029401 35.0
0.008804 0.029486 33.0
0.008916 0.029858 31.0
0.008537 0.029818 29.0
1e+38 0.030091 27.0
1e+38 0.029533 25.0
1e+38 0.030399 23.0
1e+38 0.02886 21.0
0.008677 0.02927 19.0
1e+38 0.029414 17.0
0.008626 0.030085 15.0
0.008809 0.029113 13.0
1e+38 0.029254 11.0
1e+38 0.028958 9.0
0.008522 0.028078 7.0
1e+38 0.027004 5.0
1e+38 0.02548 3.0
1e+38 0.020839 1.0
0.0098 0.060339 63.0
0.01011 0.059494 61.0
0.01004 0.060032 59.0
0.00963 0.059605 57.0
0.00959 0.059959 55.0
0.00934 0.060016 53.0
0.01049 0.059275 51.0
0.00997 0.059765 49.0
0.00973 0.059301 47.0
0.00936 0.05934 45.0
0.01087 0.058937 43.0
0.0107 0.05982 41.0
0.00905 0.060447 39.0
0.00949 0.059347 37.0
0.01012 0.059574 35.0
0.00983 0.059484 33.0
0.00978 0.059398 31.0
0.00846 0.058915 29.0
0.00947 0.059095 27.0
0.0096 0.058948 25.0
1e+38 0.05837 23.0
0.00968 0.05727 21.0
0.00999 0.056904 19.0
0.0111 0.055605 17.0
0.01014 0.053855 15.0
0.01065 0.05195 13.0
0.00904 0.050114 11.0
0.00845 0.047177 9.0
0.00938 0.044034 7.0
0.0101 0.040351 5.0
0.00869 0.036059 3.0
0.00899 0.031143 1.0
1e+38 0.11669 63.0
1e+38 0.11624 61.0
1e+38 0.11569 59.0
1e+38 0.11506 57.0
1e+38 0.11421 55.0
1e+38 0.11312 53.0
1e+38 0.11158 51.0
1e+38 0.1104 49.0
1e+38 0.10903 47.0
1e+38 0.10704 45.0
1e+38 0.10506 43.0
1e+38 0.10305 41.0
1e+38 0.10084 39.0
1e+38 0.0987 37.0
1e+38 0.09651 35.0
1e+38 0.09421 33.0
1e+38 0.0919 31.0
1e+38 0.08925 29.0
1e+38 0.08675 27.0
1e+38 0.08419 25.0
1e+38 0.08109 23.0
1e+38 0.07812 21.0
1e+38 0.07552 19.0
1e+38 0.07269 17.0
1e+38 0.06947 15.0
1e+38 0.06665 13.0
1e+38 0.06361 11.0
1e+38 0.06028 9.0
1e+38 0.05646 7.0
1e+38 0.05282 5.0
1e+38 0.04876 3.0
1e+38 0.04435 1.0
1e+38 0.13847 63.0
1e+38 0.13732 61.0
1e+38 0.13456 59.0
1e+38 0.13262 57.0
1e+38 0.13024 55.0
1e+38 0.12747 53.0
1e+38 0.12451 51.0
1e+38 0.12282 49.0
1e+38 0.12039 47.0
1e+38 0.11763 45.0
1e+38 0.11487 43.0
1e+38 0.11257 41.0
1e+38 0.10906 39.0
1e+38 0.10722 37.0
1e+38 0.10474 35.0
1e+38 0.10198 33.0
1e+38 0.09874 31.0
1e+38 0.09619 29.0
1e+38 0.09341 27.0
1e+38 0.09058 25.0
1e+38 0.08766 23.0
1e+38 0.08498 21.0
1e+38 0.08157 19.0
1e+38 0.0787 17.0
1e+38 0.07623 15.0
1e+38 0.07267 13.0
1e+38 0.06934 11.0
1e+38 0.06604 9.0
1e+38 0.06232 7.0
1e+38 0.05875 5.0
1e+38 0.05476 3.0
1e+38 0.05257 1.0
1e+38 0.1409 63.0
1e+38 0.13895 61.0
1e+38 0.13604 59.0
1e+38 0.13429 57.0
1e+38 0.13172 55.0
1e+38 0.12908 53.0
1e+38 0.12612 51.0
1e+38 0.12393 49.0
1e+38 0.12145 47.0
1e+38 0.11925 45.0
1e+38 0.11627 43.0
1e+38 0.11388 41.0
1e+38 0.1106 39.0
1e+38 0.10803 37.0
1e+38 0.10531 35.0
1e+38 0.10333 33.0
1e+38 0.10005 31.0
1e+38 0.0976 29.0
1e+38 0.09454 27.0
1e+38 0.09186 25.0
1e+38 0.08878 23.0
1e+38 0.08498 21.0
1e+38 0.08221 19.0
1e+38 0.07932 17.0
1e+38 0.07648 15.0
1e+38 0.07328 13.0
1e+38 0.0694 11.0
1e+38 0.06657 9.0
1e+38 0.0619 7.0
1e+38 0.05867 5.0
1e+38 0.05513 3.0
1e+38 0.05353 1.0
1e+38 0.14232 63.0
1e+38 0.13948 61.0
1e+38 0.13739 59.0
1e+38 0.13545 57.0
1e+38 0.13172 55.0
1e+38 0.1296 53.0
1e+38 0.12739 51.0
1e+38 0.12471 49.0
1e+38 0.12207 47.0
1e+38 0.11904 45.0
1e+38 0.11778 43.0
1e+38 0.11423 41.0
1e+38 0.11106 39.0
1e+38 0.10899 37.0
1e+38 0.10604 35.0
1e+38 0.1034 33.0
1e+38 0.10056 31.0
1e+38 0.09773 29.0
1e+38 0.0949 27.0
1e+38 0.09206 25.0
1e+38 0.08905 23.0
1e+38 0.08595 21.0
1e+38 0.08286 19.0
1e+38 0.07957 17.0
1e+38 0.07662 15.0
1e+38 0.07352 13.0
1e+38 0.07033 11.0
1e+38 0.06644 9.0
1e+38 0.06252 7.0
1e+38 0.0578 5.0
1e+38 0.05275 3.0
1e+38 0.05066 1.0
1e+38 0.14195 63.0
1e+38 0.14004 61.0
1e+38 0.13766 59.0
1e+38 0.13597 57.0
1e+38 0.13284 55.0
1e+38 0.13004 53.0
1e+38 0.12689 51.0
1e+38 0.12513 49.0
1e+38 0.12242 47.0
1e+38 0.12015 45.0
1e+38 0.11695 43.0
1e+38 0.11413 41.0
1e+38 0.11122 39.0
1e+38 0.10869 37.0
1e+38 0.10578 35.0
1e+38 0.10363 33.0
1e+38 0.0997 31.0
1e+38 0.09747 29.0
1e+38 0.09445 27.0
1e+38 0.09185 25.0
1e+38 0.08838 23.0
1e+38 0.08569 21.0
1e+38 0.08342 19.0
1e+38 0.08041 17.0
1e+38 0.07702 15.0
1e+38 0.07307 13.0
1e+38 0.0696 11.0
1e+38 0.0658 9.0
1e+38 0.06226 7.0
1e+38 0.05733 5.0
1e+38 0.0518 3.0
1e+38 0.0544 1.0
1e+38 0.14171 63.0
1e+38 0.14087 61.0
1e+38 0.13739 59.0
1e+38 0.13526 57.0
1e+38 0.13215 55.0
1e+38 0.12941 53.0
1e+38 0.12754 51.0
1e+38 0.12507 49.0
1e+38 0.12213 47.0
1e+38 0.11974 45.0
1e+38 0.11682 43.0
1e+38 0.11439 41.0
1e+38 0.11176 39.0
1e+38 0.10891 37.0
1e+38 0.10623 35.0
1e+38 0.1034 33.0
1e+38 0.10056 31.0
1e+38 0.09773 29.0
1e+38 0.09496 27.0
1e+38 0.09206 25.0
1e+38 0.0893 23.0
1e+38 0.0859 21.0
1e+38 0.08269 19.0
1e+38 0.07925 17.0
1e+38 0.07655 15.0
1e+38 0.07352 13.0
1e+38 0.06962 11.0
1e+38 0.06631 9.0
1e+38 0.06175 7.0
1e+38 0.05756 5.0
1e+38 0.05256 3.0
1e+38 0.05273 1.0
1e+38 0.14281 63.0
1e+38 0.14056 61.0
1e+38 0.1381 59.0
1e+38 0.13624 57.0
1e+38 0.13271 55.0
1e+38 0.13049 53.0
1e+38 0.1272 51.0
1e+38 0.12491 49.0
1e+38 0.122 47.0
1e+38 0.12002 45.0
1e+38 0.11737 43.0
1e+38 0.11473 41.0
1e+38 0.11189 39.0
1e+38 0.10927 37.0
1e+38 0.10651 35.0
1e+38 0.10395 33.0
1e+38 0.10086 31.0
1e+38 0.09767 29.0
1e+38 0.09482 27.0
1e+38 0.09213 25.0
1e+38 0.08891 23.0
1e+38 0.08634 21.0
1e+38 0.08323 19.0
1e+38 0.07945 17.0
1e+38 0.07648 15.0
1e+38 0.07365 13.0
1e+38 0.06987 11.0
1e+38 0.06657 9.0
1e+38 0.06198 7.0
1e+38 0.05736 5.0
1e+38 0.05269 3.0
1e+38 0.04965 1.0
1e+38 0.14286 63.0
1e+38 0.14041 61.0
1e+38 0.13825 59.0
1e+38 0.13476 57.0
1e+38 0.13209 55.0
1e+38 0.12997 53.0
1e+38 0.12741 51.0
1e+38 0.1249 49.0
1e+38 0.12226 47.0
1e+38 0.11954 45.0
