Vin[V] Vout[V] Clip_b
1e+38 0.024501 63.0
1e+38 0.024728 61.0
0.008347 0.024789 59.0
1e+38 0.025201 57.0
1e+38 0.024855 55.0
1e+38 0.025192 53.0
1e+38 0.02475 51.0
0.008963 0.025511 49.0
1e+38 0.025107 47.0
1e+38 0.025174 45.0
1e+38 0.025071 43.0
0.008553 0.024527 41.0
1e+38 0.025322 39.0
1e+38 0.024897 37.0
1e+38 0.025245 35.0
1e+38 0.025707 33.0
0.008658 0.025469 31.0
1e+38 0.024781 29.0
1e+38 0.024865 27.0
1e+38 0.024911 25.0
1e+38 0.025161 23.0
1e+38 0.024998 21.0
1e+38 0.025177 19.0
0.008474 0.024861 17.0
1e+38 0.025299 15.0
1e+38 0.024753 13.0
0.008174 0.024688 11.0
0.00849 0.024043 9.0
1e+38 0.023739 7.0
0.008408 0.022656 5.0
1e+38 0.021119 3.0
1e+38 0.017236 1.0
0.00945 0.050148 63.0
0.00919 0.050425 61.0
0.00918 0.05024 59.0
0.00871 0.050008 57.0
0.00878 0.05015 55.0
1e+38 0.0503 53.0
0.00885 0.050699 51.0
0.00943 0.050365 49.0
0.00964 0.050203 47.0
0.00968 0.050319 45.0
0.00965 0.050253 43.0
0.00971 0.0503 41.0
0.00845 0.050482 39.0
0.00893 0.050032 37.0
0.00999 0.050082 35.0
0.00974 0.050272 33.0
0.00912 0.050422 31.0
0.01033 0.049681 29.0
0.00981 0.049655 27.0
0.00943 0.049872 25.0
0.00929 0.049554 23.0
0.00936 0.049064 21.0
1e+38 0.048384 19.0
0.01001 0.047952 17.0
0.00868 0.046483 15.0
0.00994 0.045409 13.0
0.00947 0.043084 11.0
0.00865 0.041268 9.0
0.0102 0.038476 7.0
0.00954 0.035111 5.0
0.00951 0.031129 3.0
0.01002 0.026423 1.0
1e+38 0.09956 63.0
1e+38 0.09958 61.0
1e+38 0.09944 59.0
1e+38 0.09901 57.0
1e+38 0.09879 55.0
1e+38 0.09844 53.0
0.01573 0.09792 51.0
1e+38 0.09719 49.0
1e+38 0.09636 47.0
1e+38 0.09595 45.0
1e+38 0.09404 43.0
1e+38 0.09295 41.0
1e+38 0.09146 39.0
1e+38 0.08938 37.0
1e+38 0.08744 35.0
1e+38 0.08564 33.0
1e+38 0.08332 31.0
1e+38 0.08131 29.0
1e+38 0.07877 27.0
1e+38 0.07639 25.0
1e+38 0.07373 23.0
1e+38 0.07093 21.0
1e+38 0.0682 19.0
1e+38 0.06558 17.0
1e+38 0.06252 15.0
1e+38 0.05983 13.0
1e+38 0.05662 11.0
1e+38 0.05357 9.0
1e+38 0.05004 7.0
1e+38 0.04633 5.0
1e+38 0.04275 3.0
1e+38 0.03862 1.0
1e+38 0.12955 63.0
1e+38 0.12785 61.0
1e+38 0.12601 59.0
1e+38 0.12415 57.0
1e+38 0.12194 55.0
1e+38 0.11954 53.0
1e+38 0.11768 51.0
1e+38 0.11536 49.0
1e+38 0.11279 47.0
1e+38 0.1107 45.0
1e+38 0.10843 43.0
1e+38 0.10601 41.0
1e+38 0.10317 39.0
1e+38 0.10065 37.0
1e+38 0.09807 35.0
1e+38 0.09582 33.0
1e+38 0.09275 31.0
1e+38 0.09056 29.0
1e+38 0.08732 27.0
1e+38 0.08472 25.0
1e+38 0.08174 23.0
1e+38 0.07901 21.0
1e+38 0.07599 19.0
1e+38 0.07325 17.0
1e+38 0.07028 15.0
1e+38 0.06702 13.0
1e+38 0.06389 11.0
1e+38 0.0605 9.0
1e+38 0.05706 7.0
1e+38 0.05409 5.0
1e+38 0.04998 3.0
1e+38 0.04661 1.0
1e+38 0.13483 63.0
1e+38 0.13287 61.0
1e+38 0.13051 59.0
1e+38 0.12896 57.0
1e+38 0.12599 55.0
1e+38 0.12323 53.0
1e+38 0.12101 51.0
1e+38 0.11872 49.0
1e+38 0.11621 47.0
1e+38 0.11378 45.0
1e+38 0.11103 43.0
1e+38 0.10822 41.0
1e+38 0.10596 39.0
1e+38 0.10299 37.0
1e+38 0.10101 35.0
1e+38 0.09779 33.0
1e+38 0.0947 31.0
1e+38 0.09243 29.0
1e+38 0.09029 27.0
1e+38 0.08653 25.0
1e+38 0.08406 23.0
1e+38 0.08141 21.0
1e+38 0.07802 19.0
1e+38 0.07515 17.0
1e+38 0.07178 15.0
1e+38 0.06828 13.0
1e+38 0.0653 11.0
1e+38 0.06273 9.0
1e+38 0.05833 7.0
1e+38 0.05477 5.0
1e+38 0.05121 3.0
1e+38 0.04896 1.0
1e+38 0.13591 63.0
1e+38 0.13435 61.0
1e+38 0.13215 59.0
1e+38 0.12941 57.0
1e+38 0.12693 55.0
1e+38 0.12438 53.0
1e+38 0.12224 51.0
1e+38 0.1191 49.0
1e+38 0.11695 47.0
1e+38 0.11453 45.0
1e+38 0.11183 43.0
1e+38 0.10933 41.0
1e+38 0.10608 39.0
1e+38 0.10395 37.0
1e+38 0.10089 35.0
1e+38 0.09891 33.0
1e+38 0.09604 31.0
1e+38 0.09327 29.0
1e+38 0.0902 27.0
1e+38 0.08775 25.0
1e+38 0.0848 23.0
1e+38 0.08151 21.0
1e+38 0.07885 19.0
1e+38 0.07507 17.0
1e+38 0.07216 15.0
1e+38 0.06921 13.0
1e+38 0.06556 11.0
1e+38 0.06232 9.0
1e+38 0.05775 7.0
1e+38 0.05438 5.0
1e+38 0.0498 3.0
1e+38 0.05105 1.0
1e+38 0.13655 63.0
1e+38 0.13488 61.0
1e+38 0.1322 59.0
1e+38 0.12934 57.0
1e+38 0.12648 55.0
1e+38 0.12483 53.0
1e+38 0.12207 51.0
1e+38 0.11936 49.0
