Vin[V] Vout[V] Clip_b
1e+38 0.037093 63.0
0.008925 0.037313 61.0
1e+38 0.036686 59.0
1e+38 0.036908 57.0
0.008313 0.036502 55.0
0.008807 0.037517 53.0
1e+38 0.037511 51.0
0.008421 0.037293 49.0
0.008588 0.037113 47.0
0.008643 0.038074 45.0
1e+38 0.037014 43.0
0.008371 0.036884 41.0
1e+38 0.037125 39.0
1e+38 0.036915 37.0
0.008624 0.037658 35.0
1e+38 0.036822 33.0
0.009112 0.037376 31.0
1e+38 0.036612 29.0
1e+38 0.037561 27.0
1e+38 0.036764 25.0
1e+38 0.036866 23.0
0.008942 0.036688 21.0
0.009593 0.036666 19.0
1e+38 0.03649 17.0
1e+38 0.035544 15.0
0.007883 0.035424 13.0
0.00874 0.03369 11.0
0.008882 0.032384 9.0
1e+38 0.029511 7.0
1e+38 0.027061 5.0
1e+38 0.023454 3.0
1e+38 0.018716 1.0
0.01157 0.074691 63.0
0.01134 0.07486 61.0
0.01036 0.074638 59.0
0.00978 0.074306 57.0
0.01154 0.074689 55.0
0.01041 0.074664 53.0
0.01114 0.07441 51.0
0.00974 0.074484 49.0
0.01101 0.073794 47.0
0.01087 0.074325 45.0
0.01037 0.073907 43.0
0.00954 0.0737 41.0
0.01122 0.073257 39.0
0.01027 0.072537 37.0
0.01007 0.071875 35.0
0.01136 0.070878 33.0
0.00998 0.069913 31.0
0.01004 0.068116 29.0
0.0107 0.067003 27.0
0.01048 0.065016 25.0
0.01045 0.06281 23.0
0.01007 0.06048 21.0
0.01126 0.057766 19.0
0.01064 0.055539 17.0
0.01217 0.053192 15.0
0.01128 0.05002 13.0
0.01098 0.047065 11.0
0.01063 0.04403 9.0
0.01052 0.040178 7.0
0.01037 0.036851 5.0
0.01071 0.032575 3.0
0.01174 0.028387 1.0
0.01563 0.12606 63.0
1e+38 0.12464 61.0
1e+38 0.12323 59.0
0.01568 0.12052 57.0
0.0167 0.11836 55.0
0.01655 0.11628 53.0
1e+38 0.11353 51.0
0.01726 0.11168 49.0
0.01599 0.10947 47.0
0.0151 0.10697 45.0
0.01583 0.1046 43.0
0.0155 0.10172 41.0
