Vin[V] Vout[V] Clip_b
0.008626 0.038272 63.0
1e+38 0.038125 61.0
0.00792 0.036995 59.0
1e+38 0.03808 57.0
0.007832 0.03802 55.0
1e+38 0.038166 53.0
0.008926 0.038538 51.0
1e+38 0.038002 49.0
1e+38 0.038113 47.0
1e+38 0.038012 45.0
1e+38 0.038067 43.0
1e+38 0.038253 41.0
1e+38 0.037934 39.0
1e+38 0.037884 37.0
1e+38 0.037989 35.0
1e+38 0.037457 33.0
0.00871 0.037978 31.0
1e+38 0.037194 29.0
0.008457 0.037516 27.0
1e+38 0.037113 25.0
1e+38 0.036744 23.0
0.008665 0.036324 21.0
1e+38 0.036121 19.0
1e+38 0.034398 17.0
1e+38 0.033376 15.0
1e+38 0.031751 13.0
0.008522 0.029523 11.0
1e+38 0.027009 9.0
1e+38 0.023638 7.0
0.008573 0.020113 5.0
1e+38 0.017151 3.0
1e+38 0.013717 1.0
0.0108 0.076591 63.0
0.00986 0.076255 61.0
0.00889 0.076335 59.0
0.0086 0.076271 57.0
1e+38 0.076049 55.0
0.01018 0.074877 53.0
0.00935 0.075397 51.0
0.01192 0.075265 49.0
0.01006 0.074123 47.0
1e+38 0.074116 45.0
0.01005 0.073188 43.0
0.00941 0.072018 41.0
0.01025 0.071048 39.0
0.00969 0.070084 37.0
0.00953 0.067882 35.0
0.01024 0.066672 33.0
0.00983 0.06437 31.0
0.00932 0.062628 29.0
0.01077 0.060432 27.0
0.01004 0.05771 25.0
0.00945 0.055113 23.0
0.00886 0.052642 21.0
0.01028 0.050099 19.0
0.00938 0.047213 17.0
1e+38 0.044679 15.0
0.0094 0.041718 13.0
0.0102 0.03837 11.0
0.00872 0.035517 9.0
0.00946 0.032022 7.0
0.01028 0.028372 5.0
0.00989 0.025055 3.0
0.01035 0.023149 1.0
1e+38 0.1173 63.0
1e+38 0.11591 61.0
1e+38 0.1135 59.0
1e+38 0.1113 57.0
1e+38 0.10906 55.0
1e+38 0.10616 53.0
1e+38 0.10448 51.0
1e+38 0.10146 49.0
1e+38 0.0993 47.0
0.01484 0.09706 45.0
1e+38 0.09387 43.0
1e+38 0.09178 41.0
1e+38 0.08923 39.0
1e+38 0.08593 37.0
1e+38 0.0838 35.0
1e+38 0.08086 33.0
1e+38 0.07822 31.0
1e+38 0.07545 29.0
1e+38 0.07275 27.0
1e+38 0.0703 25.0
1e+38 0.06697 23.0
1e+38 0.06389 21.0
1e+38 0.06084 19.0
1e+38 0.05792 17.0
1e+38 0.05517 15.0
1e+38 0.05215 13.0
1e+38 0.0487 11.0
1e+38 0.046 9.0
1e+38 0.04234 7.0
1e+38 0.04023 5.0
1e+38 0.03663 3.0
1e+38 0.03513 1.0
1e+38 0.11996 63.0
1e+38 0.11797 61.0
1e+38 0.1151 59.0
1e+38 0.11324 57.0
1e+38 0.11075 55.0
1e+38 0.10825 53.0
1e+38 0.10488 51.0
1e+38 0.10287 49.0
1e+38 0.1007 47.0
1e+38 0.09787 45.0
1e+38 0.09502 43.0
1e+38 0.09251 41.0
1e+38 0.08949 39.0
1e+38 0.0866 37.0
1e+38 0.08449 35.0
1e+38 0.08196 33.0
1e+38 0.07932 31.0
1e+38 0.07648 29.0
1e+38 0.07358 27.0
1e+38 0.07069 25.0
1e+38 0.06792 23.0
1e+38 0.06437 21.0
1e+38 0.06134 19.0
1e+38 0.05814 17.0
1e+38 0.05524 15.0
1e+38 0.05241 13.0
1e+38 0.0486 11.0
1e+38 0.04553 9.0
1e+38 0.04127 7.0
1e+38 0.03871 5.0
1e+38 0.03792 3.0
1e+38 0.03724 1.0
1e+38 0.12174 63.0
1e+38 0.11891 61.0
1e+38 0.11689 59.0
1e+38 0.11405 57.0
1e+38 0.11072 55.0
1e+38 0.10859 53.0
1e+38 0.10578 51.0
1e+38 0.10333 49.0
1e+38 0.10075 47.0
1e+38 0.09844 45.0
1e+38 0.09613 43.0
1e+38 0.09342 41.0
1e+38 0.09053 39.0
1e+38 0.08766 37.0
1e+38 0.0848 35.0
1e+38 0.08215 33.0
1e+38 0.07939 31.0
1e+38 0.07631 29.0
1e+38 0.07371 27.0
1e+38 0.07075 25.0
1e+38 0.06819 23.0
1e+38 0.06551 21.0
1e+38 0.06269 19.0
1e+38 0.06013 17.0
1e+38 0.05588 15.0
1e+38 0.05255 13.0
1e+38 0.04951 11.0
1e+38 0.04532 9.0
1e+38 0.04165 7.0
1e+38 0.03773 5.0
1e+38 0.03407 3.0
1e+38 0.03836 1.0
1e+38 0.12144 63.0
1e+38 0.11891 61.0
1e+38 0.11526 59.0
1e+38 0.11303 57.0
1e+38 0.1122 55.0
1e+38 0.10872 53.0
1e+38 0.10549 51.0
1e+38 0.10414 49.0
1e+38 0.1011 47.0
1e+38 0.09867 45.0
1e+38 0.09539 43.0
1e+38 0.0926 41.0
1e+38 0.08984 39.0
1e+38 0.0868 37.0
1e+38 0.08382 35.0
1e+38 0.0814 33.0
1e+38 0.07918 31.0
1e+38 0.07627 29.0
1e+38 0.07451 27.0
1e+38 0.07316 25.0
1e+38 0.07011 23.0
1e+38 0.06792 21.0
1e+38 0.06433 19.0
1e+38 0.06053 17.0
1e+38 0.05625 15.0
1e+38 0.05212 13.0
1e+38 0.04816 11.0
1e+38 0.04568 9.0
1e+38 0.0417 7.0
1e+38 0.03732 5.0
1e+38 0.03481 3.0
1e+38 0.03542 1.0
1e+38 0.12175 63.0
1e+38 0.11965 61.0
1e+38 0.11704 59.0
1e+38 0.11441 57.0
1e+38 0.1108 55.0
1e+38 0.10842 53.0
1e+38 0.10654 51.0
1e+38 0.10321 49.0
1e+38 0.10049 47.0
1e+38 0.09872 45.0
1e+38 0.09561 43.0
1e+38 0.09267 41.0
1e+38 0.08962 39.0
1e+38 0.08702 37.0
1e+38 0.08417 35.0
1e+38 0.08175 33.0
1e+38 0.07887 31.0
1e+38 0.07627 29.0
1e+38 0.07359 27.0
1e+38 0.07216 25.0
1e+38 0.06826 23.0
1e+38 0.06522 21.0
1e+38 0.06226 19.0
1e+38 0.05807 17.0
1e+38 0.05595 15.0
1e+38 0.05247 13.0
1e+38 0.04854 11.0
1e+38 0.04515 9.0
1e+38 0.04069 7.0
1e+38 0.03689 5.0
1e+38 0.03338 3.0
1e+38 0.03878 1.0
1e+38 0.12232 63.0
1e+38 0.11916 61.0
1e+38 0.11736 59.0
1e+38 0.11408 57.0
1e+38 0.11154 55.0
1e+38 0.1081 53.0
1e+38 0.10708 51.0
1e+38 0.10391 49.0
1e+38 0.10114 47.0
1e+38 0.09881 45.0
1e+38 0.0955 43.0
1e+38 0.09342 41.0
1e+38 0.09016 39.0
1e+38 0.08767 37.0
1e+38 0.08449 35.0
1e+38 0.08258 33.0
1e+38 0.07962 31.0
1e+38 0.07684 29.0
1e+38 0.07365 27.0
1e+38 0.07082 25.0
1e+38 0.06758 23.0
1e+38 0.06509 21.0
1e+38 0.06225 19.0
1e+38 0.05854 17.0
1e+38 0.05537 15.0
1e+38 0.05235 13.0
1e+38 0.04822 11.0
1e+38 0.04532 9.0
1e+38 0.04108 7.0
1e+38 0.03683 5.0
1e+38 0.03245 3.0
1e+38 0.03827 1.0
1e+38 0.12248 63.0
1e+38 0.11871 61.0
1e+38 0.11689 59.0
1e+38 0.11486 57.0
1e+38 0.11189 55.0
1e+38 0.10912 53.0
1e+38 0.10636 51.0
1e+38 0.10487 49.0
1e+38 0.10183 47.0
1e+38 0.09841 45.0
1e+38 0.09616 43.0
1e+38 0.09335 41.0
1e+38 0.08981 39.0
1e+38 0.08836 37.0
1e+38 0.08461 35.0
1e+38 0.08267 33.0
1e+38 0.07954 31.0
1e+38 0.07661 29.0
1e+38 0.0739 27.0
1e+38 0.07109 25.0
1e+38 0.06786 23.0
1e+38 0.06497 21.0
1e+38 0.06111 19.0
1e+38 0.0589 17.0
1e+38 0.05564 15.0
1e+38 0.05241 13.0
1e+38 0.0487 11.0
1e+38 0.04526 9.0
1e+38 0.04106 7.0
1e+38 0.03625 5.0
1e+38 0.03151 3.0
1e+38 0.03832 1.0
1e+38 0.12207 63.0
1e+38 0.12151 61.0
1e+38 0.11713 59.0
1e+38 0.1152 57.0
1e+38 0.11239 55.0
1e+38 0.10849 53.0
1e+38 0.10713 51.0
1e+38 0.10432 49.0
1e+38 0.10211 47.0
1e+38 0.0984 45.0
1e+38 0.09593 43.0
1e+38 0.09231 41.0
1e+38 0.09038 39.0
1e+38 0.08659 37.0
1e+38 0.08456 35.0
1e+38 0.0819 33.0
1e+38 0.07926 31.0
1e+38 0.07712 29.0
1e+38 0.07345 27.0
1e+38 0.07052 25.0
1e+38 0.06711 23.0
1e+38 0.06439 21.0
1e+38 0.06114 19.0
1e+38 0.05893 17.0
1e+38 0.05588 15.0
1e+38 0.05265 13.0
1e+38 0.04881 11.0
1e+38 0.04518 9.0
1e+38 0.04015 7.0
1e+38 0.03635 5.0
1e+38 0.0318 3.0
1e+38 0.03032 1.0
