Vin[V] Vout[V] Clip_b
1e+38 0.033505 63.0
1e+38 0.033122 61.0
1e+38 0.032917 59.0
1e+38 0.033305 57.0
0.008836 0.032501 55.0
1e+38 0.032822 53.0
1e+38 0.033278 51.0
0.008115 0.032111 49.0
1e+38 0.033039 47.0
1e+38 0.033396 45.0
1e+38 0.033019 43.0
1e+38 0.032987 41.0
1e+38 0.032681 39.0
1e+38 0.032631 37.0
1e+38 0.033016 35.0
0.008605 0.032714 33.0
0.008216 0.033309 31.0
0.008331 0.032799 29.0
1e+38 0.032205 27.0
1e+38 0.032915 25.0
1e+38 0.032162 23.0
1e+38 0.032564 21.0
1e+38 0.032628 19.0
1e+38 0.032662 17.0
1e+38 0.032673 15.0
1e+38 0.03248 13.0
1e+38 0.031519 11.0
1e+38 0.032607 9.0
1e+38 0.031791 7.0
1e+38 0.031207 5.0
1e+38 0.029523 3.0
1e+38 0.022919 1.0
0.00909 0.066882 63.0
0.00978 0.066895 61.0
0.00985 0.066826 59.0
0.00976 0.066536 57.0
0.00954 0.066661 55.0
0.01098 0.066136 53.0
0.01064 0.066641 51.0
0.00998 0.06683 49.0
0.0093 0.066409 47.0
0.00983 0.066068 45.0
0.00984 0.066311 43.0
0.00928 0.066403 41.0
0.00971 0.066383 39.0
0.00883 0.06595 37.0
0.00885 0.066302 35.0
0.01118 0.066186 33.0
0.00982 0.066015 31.0
0.01066 0.065869 29.0
0.01019 0.06615 27.0
1e+38 0.065962 25.0
0.00909 0.065732 23.0
0.01086 0.065601 21.0
0.01037 0.065266 19.0
1e+38 0.065659 17.0
0.00989 0.065228 15.0
1e+38 0.065562 13.0
1e+38 0.06456 11.0
0.01041 0.063518 9.0
0.00896 0.062961 7.0
0.00959 0.060377 5.0
0.01095 0.054949 3.0
0.00964 0.041398 1.0
1e+38 1e+38 63.0
1e+38 1e+38 61.0
1e+38 1e+38 59.0
1e+38 1e+38 57.0
1e+38 1e+38 55.0
1e+38 1e+38 53.0
1e+38 1e+38 51.0
1e+38 1e+38 49.0
1e+38 1e+38 47.0
1e+38 1e+38 45.0
1e+38 1e+38 43.0
1e+38 1e+38 41.0
1e+38 1e+38 39.0
1e+38 1e+38 37.0
1e+38 1e+38 35.0
1e+38 1e+38 33.0
1e+38 1e+38 31.0
0.01483 1e+38 29.0
1e+38 1e+38 27.0
1e+38 1e+38 25.0
1e+38 1e+38 23.0
1e+38 1e+38 21.0
1e+38 1e+38 19.0
1e+38 1e+38 17.0
1e+38 1e+38 15.0
1e+38 1e+38 13.0
1e+38 1e+38 11.0
1e+38 1e+38 9.0
1e+38 0.10015 7.0
1e+38 0.09024 5.0
1e+38 0.07859 3.0
1e+38 0.06205 1.0
1e+38 0.19886 63.0
1e+38 0.19971 61.0
1e+38 0.19882 59.0
1e+38 0.1987 57.0
1e+38 0.19868 55.0
1e+38 0.19805 53.0
1e+38 0.19736 51.0
1e+38 0.19784 49.0
1e+38 0.19724 47.0
1e+38 0.19715 45.0
1e+38 0.19766 43.0
1e+38 0.19676 41.0
1e+38 0.19622 39.0
1e+38 0.19611 37.0
1e+38 0.19534 35.0
1e+38 0.19406 33.0
1e+38 0.19413 31.0
1e+38 0.19301 29.0
1e+38 0.19053 27.0
1e+38 0.18808 25.0
1e+38 0.18383 23.0
1e+38 0.17867 21.0
1e+38 0.17138 19.0
1e+38 0.16391 17.0
1e+38 0.15561 15.0
1e+38 0.14624 13.0
1e+38 0.13784 11.0
1e+38 0.12714 9.0
1e+38 0.11636 7.0
1e+38 0.10537 5.0
1e+38 0.094 3.0
1e+38 0.07921 1.0
1e+38 0.2631 63.0
1e+38 0.26244 61.0
1e+38 0.2621 59.0
1e+38 0.2608 57.0
1e+38 0.26157 55.0
1e+38 0.26034 53.0
1e+38 0.26084 51.0
1e+38 0.26005 49.0
1e+38 0.25934 47.0
1e+38 0.25866 45.0
1e+38 0.25799 43.0
1e+38 0.25659 41.0
1e+38 0.25506 39.0
1e+38 0.2531 37.0
1e+38 0.249 35.0
1e+38 0.24491 33.0
1e+38 0.23923 31.0
1e+38 0.23202 29.0
1e+38 0.22501 27.0
1e+38 0.21722 25.0
1e+38 0.20834 23.0
1e+38 0.19897 21.0
1e+38 0.1902 19.0
1e+38 0.1813 17.0
1e+38 0.17138 15.0
1e+38 0.16189 13.0
1e+38 0.15168 11.0
1e+38 0.14128 9.0
1e+38 0.13051 7.0
1e+38 0.11912 5.0
1e+38 0.10682 3.0
1e+38 0.09276 1.0
1e+38 0.32178 63.0
1e+38 0.32161 61.0
1e+38 0.32032 59.0
1e+38 0.31996 57.0
1e+38 0.31813 55.0
1e+38 0.3167 53.0
1e+38 0.31601 51.0
1e+38 0.3136 49.0
1e+38 0.31119 47.0
1e+38 0.30727 45.0
1e+38 0.30208 43.0
1e+38 0.29727 41.0
1e+38 0.29032 39.0
1e+38 0.28237 37.0
1e+38 0.27478 35.0
1e+38 0.26716 33.0
1e+38 0.25847 31.0
1e+38 0.24979 29.0
1e+38 0.24219 27.0
1e+38 0.23229 25.0
1e+38 0.22342 23.0
1e+38 0.21327 21.0
1e+38 0.20472 19.0
1e+38 0.19477 17.0
1e+38 0.18443 15.0
1e+38 0.17389 13.0
1e+38 0.164 11.0
1e+38 0.15295 9.0
1e+38 0.1417 7.0
1e+38 0.13045 5.0
1e+38 0.11839 3.0
1e+38 0.1036 1.0
1e+38 0.37566 63.0
1e+38 0.37259 61.0
1e+38 0.3711 59.0
1e+38 0.3674 57.0
1e+38 0.36294 55.0
1e+38 0.35792 53.0
1e+38 0.3524 51.0
1e+38 0.34602 49.0
1e+38 0.33924 47.0
1e+38 0.33166 45.0
1e+38 0.32423 43.0
1e+38 0.31645 41.0
1e+38 0.30765 39.0
1e+38 0.29927 37.0
1e+38 0.2916 35.0
1e+38 0.28222 33.0
1e+38 0.27363 31.0
1e+38 0.26459 29.0
1e+38 0.25544 27.0
1e+38 0.24611 25.0
1e+38 0.23638 23.0
1e+38 0.22678 21.0
1e+38 0.21749 19.0
1e+38 0.20628 17.0
1e+38 0.19695 15.0
1e+38 0.1862 13.0
1e+38 0.17607 11.0
1e+38 0.16484 9.0
1e+38 0.153 7.0
1e+38 0.14138 5.0
1e+38 0.12904 3.0
1e+38 0.11622 1.0
1e+38 0.40513 63.0
1e+38 0.39957 61.0
1e+38 0.39375 59.0
1e+38 0.3859 57.0
1e+38 0.3792 55.0
1e+38 0.37123 53.0
1e+38 0.3652 51.0
1e+38 0.35693 49.0
1e+38 0.34857 47.0
1e+38 0.34227 45.0
1e+38 0.33402 43.0
1e+38 0.32466 41.0
1e+38 0.31744 39.0
1e+38 0.30908 37.0
1e+38 0.29921 35.0
1e+38 0.29082 33.0
1e+38 0.28045 31.0
1e+38 0.27307 29.0
1e+38 0.26287 27.0
1e+38 0.25347 25.0
1e+38 0.24419 23.0
1e+38 0.23318 21.0
1e+38 0.22394 19.0
1e+38 0.21426 17.0
1e+38 0.20505 15.0
1e+38 0.19405 13.0
1e+38 0.18261 11.0
1e+38 0.17118 9.0
1e+38 0.15866 7.0
1e+38 0.14955 5.0
1e+38 0.13772 3.0
1e+38 0.12496 1.0
1e+38 0.42427 63.0
1e+38 0.41642 61.0
1e+38 0.40841 59.0
1e+38 0.40058 57.0
1e+38 0.39341 55.0
1e+38 0.38464 53.0
1e+38 0.37663 51.0
1e+38 0.36826 49.0
1e+38 0.35976 47.0
1e+38 0.35139 45.0
1e+38 0.34357 43.0
1e+38 0.33607 41.0
1e+38 0.32592 39.0
1e+38 0.31724 37.0
1e+38 0.30893 35.0
1e+38 0.29802 33.0
1e+38 0.28944 31.0
1e+38 0.2807 29.0
1e+38 0.26943 27.0
1e+38 0.26034 25.0
1e+38 0.24659 23.0
1e+38 0.2409 21.0
1e+38 0.23029 19.0
1e+38 0.22053 17.0
1e+38 0.21007 15.0
1e+38 0.19958 13.0
1e+38 0.18736 11.0
1e+38 0.17754 9.0
1e+38 0.16527 7.0
1e+38 0.15413 5.0
1e+38 0.1431 3.0
1e+38 0.12881 1.0
1e+38 0.44072 63.0
1e+38 0.43267 61.0
1e+38 0.42247 59.0
1e+38 0.41372 57.0
1e+38 0.40509 55.0
1e+38 0.3962 53.0
1e+38 0.38783 51.0
1e+38 0.37779 49.0
1e+38 0.3692 47.0
1e+38 0.35962 45.0
1e+38 0.35055 43.0
1e+38 0.34101 41.0
1e+38 0.3313 39.0
1e+38 0.32244 37.0
1e+38 0.31315 35.0
1e+38 0.30389 33.0
1e+38 0.29375 31.0
1e+38 0.28359 29.0
1e+38 0.27349 27.0
1e+38 0.26348 25.0
1e+38 0.25284 23.0
1e+38 0.24397 21.0
1e+38 0.2328 19.0
1e+38 0.22213 17.0
1e+38 0.21275 15.0
1e+38 0.20231 13.0
1e+38 0.1909 11.0
1e+38 0.17976 9.0
1e+38 0.16752 7.0
1e+38 0.15667 5.0
1e+38 0.14609 3.0
1e+38 0.13302 1.0
