Vin[V] Vout[V] Clip_b
1e+38 0.026526 63.0
1e+38 0.02662 61.0
1e+38 0.026183 59.0
0.008511 0.026182 57.0
1e+38 0.02627 55.0
1e+38 0.026401 53.0
1e+38 0.026192 51.0
1e+38 0.02624 49.0
1e+38 0.026382 47.0
1e+38 0.02658 45.0
1e+38 0.026263 43.0
1e+38 0.026155 41.0
1e+38 0.026005 39.0
0.009056 0.026501 37.0
1e+38 0.026159 35.0
1e+38 0.026865 33.0
1e+38 0.026289 31.0
1e+38 0.026469 29.0
0.008524 0.026794 27.0
1e+38 0.02641 25.0
1e+38 0.026515 23.0
1e+38 0.025857 21.0
1e+38 0.026231 19.0
1e+38 0.02624 17.0
1e+38 0.026149 15.0
0.008363 0.026568 13.0
1e+38 0.025801 11.0
1e+38 0.025556 9.0
1e+38 0.024923 7.0
1e+38 0.024118 5.0
0.008974 0.021925 3.0
0.007681 0.017679 1.0
0.0103 0.05308 63.0
0.0096 0.053123 61.0
0.01035 0.053037 59.0
0.0098 0.052891 57.0
0.00889 0.052752 55.0
0.00922 0.0529 53.0
0.00949 0.05327 51.0
0.00871 0.052936 49.0
0.00957 0.053384 47.0
0.01018 0.053015 45.0
0.00954 0.052341 43.0
0.01053 0.052926 41.0
0.00858 0.053282 39.0
0.01027 0.052781 37.0
0.0091 0.052839 35.0
1e+38 0.052959 33.0
0.00911 0.05289 31.0
0.00888 0.053059 29.0
0.00914 0.053011 27.0
0.01047 0.052485 25.0
1e+38 0.051902 23.0
0.01027 0.051627 21.0
0.00971 0.050655 19.0
0.00914 0.049777 17.0
0.00987 0.048702 15.0
0.01017 0.047003 13.0
0.00922 0.045062 11.0
0.01065 0.042161 9.0
0.00977 0.039328 7.0
0.0094 0.035801 5.0
0.00859 0.032067 3.0
0.00951 0.027087 1.0
1e+38 0.10497 63.0
1e+38 0.10412 61.0
1e+38 0.10459 59.0
1e+38 0.10362 57.0
1e+38 0.10299 55.0
1e+38 0.10265 53.0
1e+38 0.10155 51.0
1e+38 0.10058 49.0
1e+38 0.09985 47.0
1e+38 0.09863 45.0
1e+38 0.09728 43.0
1e+38 0.09526 41.0
1e+38 0.0933 39.0
1e+38 0.09126 37.0
1e+38 0.08909 35.0
1e+38 0.08729 33.0
1e+38 0.08472 31.0
1e+38 0.08235 29.0
1e+38 0.0801 27.0
1e+38 0.07795 25.0
1e+38 0.0747 23.0
1e+38 0.07211 21.0
1e+38 0.06914 19.0
1e+38 0.06675 17.0
1e+38 0.06382 15.0
1e+38 0.06078 13.0
1e+38 0.05756 11.0
1e+38 0.05439 9.0
0.01468 0.05059 7.0
1e+38 0.0472 5.0
1e+38 0.04324 3.0
1e+38 0.03944 1.0
1e+38 1e+38 63.0
1e+38 0.12945 61.0
1e+38 0.12773 59.0
1e+38 0.12559 57.0
1e+38 0.12316 55.0
1e+38 0.1211 53.0
1e+38 0.11873 51.0
1e+38 0.11635 49.0
1e+38 0.11383 47.0
1e+38 0.1115 45.0
1e+38 0.10935 43.0
1e+38 0.10659 41.0
1e+38 0.10397 39.0
1e+38 0.10121 37.0
1e+38 0.09894 35.0
1e+38 0.09629 33.0
1e+38 0.09359 31.0
1e+38 0.09101 29.0
1e+38 0.08818 27.0
1e+38 0.0858 25.0
1e+38 0.0825 23.0
1e+38 0.0797 21.0
1e+38 0.07691 19.0
1e+38 0.0738 17.0
1e+38 0.07069 15.0
1e+38 0.06784 13.0
1e+38 0.06442 11.0
1e+38 0.06129 9.0
1e+38 0.0578 7.0
1e+38 0.05426 5.0
1e+38 0.05061 3.0
1e+38 0.04717 1.0
1e+38 0.13578 63.0
1e+38 0.13388 61.0
1e+38 0.13114 59.0
1e+38 0.12967 57.0
1e+38 0.126 55.0
1e+38 0.12445 53.0
1e+38 0.12153 51.0
1e+38 0.11919 49.0
1e+38 0.11672 47.0
1e+38 0.11425 45.0
1e+38 0.11115 43.0
1e+38 0.10925 41.0
1e+38 0.1063 39.0
1e+38 0.10333 37.0
1e+38 0.10085 35.0
1e+38 0.09884 33.0
1e+38 0.09504 31.0
1e+38 0.09323 29.0
1e+38 0.09 27.0
1e+38 0.08759 25.0
1e+38 0.08422 23.0
1e+38 0.08157 21.0
1e+38 0.07837 19.0
1e+38 0.07513 17.0
1e+38 0.07224 15.0
1e+38 0.0694 13.0
1e+38 0.06657 11.0
1e+38 0.06219 9.0
1e+38 0.05837 7.0
1e+38 0.055 5.0
1e+38 0.05303 3.0
1e+38 0.05038 1.0
1e+38 0.1352 63.0
1e+38 0.13314 61.0
1e+38 0.13069 59.0
1e+38 0.12832 57.0
1e+38 0.12599 55.0
1e+38 0.1235 53.0
1e+38 0.12071 51.0
1e+38 0.11823 49.0
1e+38 0.11621 47.0
1e+38 0.11331 45.0
1e+38 0.11137 43.0
1e+38 0.10832 41.0
1e+38 0.10549 39.0
1e+38 0.10333 37.0
1e+38 0.10031 35.0
1e+38 0.09773 33.0
1e+38 0.09503 31.0
1e+38 0.09206 29.0
1e+38 0.08923 27.0
1e+38 0.08634 25.0
1e+38 0.08357 23.0
1e+38 0.08073 21.0
1e+38 0.07784 19.0
1e+38 0.07493 17.0
1e+38 0.07122 15.0
1e+38 0.06799 13.0
1e+38 0.06515 11.0
1e+38 0.06097 9.0
1e+38 0.05686 7.0
1e+38 0.05376 5.0
1e+38 0.04965 3.0
1e+38 0.04969 1.0
1e+38 0.13562 63.0
1e+38 0.13363 61.0
1e+38 0.13172 59.0
1e+38 0.12916 57.0
1e+38 0.12625 55.0
1e+38 0.12446 53.0
1e+38 0.12223 51.0
1e+38 0.11904 49.0
1e+38 0.11634 47.0
1e+38 0.11384 45.0
1e+38 0.11177 43.0
1e+38 0.10906 41.0
1e+38 0.1063 39.0
1e+38 0.10346 37.0
1e+38 0.10104 35.0
1e+38 0.0982 33.0
1e+38 0.09561 31.0
1e+38 0.09233 29.0
1e+38 0.08959 27.0
1e+38 0.08756 25.0
1e+38 0.0839 23.0
1e+38 0.08086 21.0
1e+38 0.07797 19.0
1e+38 0.0752 17.0
1e+38 0.07224 15.0
1e+38 0.06857 13.0
1e+38 0.06515 11.0
1e+38 0.06213 9.0
1e+38 0.05775 7.0
1e+38 0.05376 5.0
1e+38 0.04898 3.0
1e+38 0.05001 1.0
1e+38 0.13727 63.0
1e+38 0.13443 61.0
1e+38 0.13198 59.0
1e+38 0.12928 57.0
1e+38 0.1266 55.0
1e+38 0.12478 53.0
1e+38 0.1222 51.0
1e+38 0.11904 49.0
1e+38 0.11679 47.0
1e+38 0.1146 45.0
1e+38 0.11156 43.0
1e+38 0.10914 41.0
1e+38 0.10623 39.0
1e+38 0.10367 37.0
1e+38 0.10083 35.0
1e+38 0.09882 33.0
1e+38 0.09539 31.0
1e+38 0.09329 29.0
1e+38 0.09039 27.0
1e+38 0.08728 25.0
1e+38 0.08415 23.0
1e+38 0.0813 21.0
1e+38 0.0779 19.0
1e+38 0.0752 17.0
1e+38 0.07217 15.0
1e+38 0.06818 13.0
1e+38 0.06515 11.0
1e+38 0.062 9.0
1e+38 0.05776 7.0
1e+38 0.0535 5.0
1e+38 0.04946 3.0
1e+38 0.04914 1.0
1e+38 0.13597 63.0
1e+38 0.13427 61.0
1e+38 0.13095 59.0
1e+38 0.13001 57.0
1e+38 0.1262 55.0
1e+38 0.1238 53.0
1e+38 0.1211 51.0
1e+38 0.11898 49.0
1e+38 0.11629 47.0
1e+38 0.11408 45.0
1e+38 0.11162 43.0
1e+38 0.10825 41.0
1e+38 0.1051 39.0
1e+38 0.1034 37.0
1e+38 0.10076 35.0
1e+38 0.09792 33.0
1e+38 0.09532 31.0
1e+38 0.09239 29.0
1e+38 0.0897 27.0
1e+38 0.08653 25.0
1e+38 0.08363 23.0
1e+38 0.08131 21.0
1e+38 0.07827 19.0
1e+38 0.07468 17.0
1e+38 0.07133 15.0
1e+38 0.06806 13.0
1e+38 0.06425 11.0
1e+38 0.06117 9.0
1e+38 0.05666 7.0
1e+38 0.05241 5.0
1e+38 0.04867 3.0
1e+38 0.05094 1.0
1e+38 0.13759 63.0
1e+38 0.13468 61.0
1e+38 0.13187 59.0
1e+38 0.1297 57.0
1e+38 0.12655 55.0
1e+38 0.12426 53.0
1e+38 0.122 51.0
1e+38 0.11923 49.0
1e+38 0.1162 47.0
1e+38 0.11389 45.0
1e+38 0.11149 43.0
1e+38 0.10893 41.0
1e+38 0.10661 39.0
1e+38 0.1034 37.0
1e+38 0.10101 35.0
1e+38 0.09827 33.0
1e+38 0.09521 31.0
1e+38 0.09219 29.0
1e+38 0.08966 27.0
1e+38 0.08702 25.0
1e+38 0.08357 23.0
1e+38 0.08081 21.0
1e+38 0.0779 19.0
1e+38 0.07495 17.0
1e+38 0.07156 15.0
1e+38 0.06848 13.0
1e+38 0.06515 11.0
1e+38 0.06117 9.0
1e+38 0.05666 7.0
1e+38 0.05271 5.0
1e+38 0.04816 3.0
1e+38 0.04594 1.0
