Vin[V] Vout[V] Clip_b
1e+38 0.02923 63.0
0.009865 0.028653 61.0
1e+38 0.028931 59.0
1e+38 0.028971 57.0
1e+38 0.028852 55.0
1e+38 0.029037 53.0
1e+38 0.028867 51.0
1e+38 0.02836 49.0
1e+38 0.028547 47.0
1e+38 0.028564 45.0
0.008562 0.028847 43.0
0.008673 0.028635 41.0
0.007963 0.028588 39.0
1e+38 0.028679 37.0
1e+38 0.028332 35.0
0.009149 0.029142 33.0
1e+38 0.028672 31.0
1e+38 0.028718 29.0
1e+38 0.028475 27.0
0.009623 0.028467 25.0
0.008603 0.028723 23.0
0.008554 0.028524 21.0
0.008654 0.028676 19.0
1e+38 0.028482 17.0
0.009026 0.028427 15.0
0.008443 0.02833 13.0
0.009288 0.028116 11.0
1e+38 0.028104 9.0
0.008543 0.02756 7.0
0.009419 0.027269 5.0
1e+38 0.025351 3.0
1e+38 0.018656 1.0
0.00953 0.059174 63.0
0.00999 0.059097 61.0
0.00995 0.05881 59.0
0.01088 0.058674 57.0
0.00966 0.058385 55.0
0.01126 0.058484 53.0
0.01022 0.058952 51.0
0.01021 0.058254 49.0
0.01003 0.058718 47.0
0.01039 0.058421 45.0
0.0103 0.05854 43.0
0.01094 0.058311 41.0
0.01012 0.058026 39.0
0.01049 0.058129 37.0
0.01003 0.05817 35.0
0.01028 0.058631 33.0
0.01114 0.057995 31.0
0.01027 0.058062 29.0
0.01134 0.058154 27.0
0.01055 0.058024 25.0
0.0098 0.057398 23.0
0.0106 0.057665 21.0
0.01025 0.05747 19.0
0.01091 0.057588 17.0
0.01113 0.056985 15.0
0.01034 0.057325 13.0
0.01086 0.0567 11.0
0.00923 0.055874 9.0
0.00997 0.05378 7.0
0.01192 0.050032 5.0
0.01008 0.043084 3.0
0.00991 0.030936 1.0
1e+38 0.11737 63.0
0.01683 0.11741 61.0
0.01698 0.11767 59.0
0.01569 0.11747 57.0
0.01636 0.11729 55.0
0.01671 0.1173 53.0
0.01706 0.11703 51.0
0.01631 0.11679 49.0
0.01574 0.11682 47.0
0.01607 0.11712 45.0
1e+38 0.11718 43.0
0.01554 0.11631 41.0
0.01655 0.11676 39.0
1e+38 0.11642 37.0
0.01714 0.11646 35.0
0.01607 0.11579 33.0
0.01708 0.11619 31.0
1e+38 0.11571 29.0
0.01753 0.11585 27.0
0.01685 0.11531 25.0
1e+38 0.11435 23.0
0.01615 0.11412 21.0
0.01792 0.11373 19.0
0.01631 0.11181 17.0
0.01567 0.10965 15.0
0.01756 0.10645 13.0
0.01662 0.10045 11.0
0.01617 0.09306 9.0
1e+38 0.08341 7.0
0.01635 0.07254 5.0
0.01679 0.06046 3.0
0.01743 0.04672 1.0
0.02311 0.17622 63.0
0.02327 0.17641 61.0
0.02196 0.17534 59.0
1e+38 0.17586 57.0
1e+38 0.17533 55.0
1e+38 0.17436 53.0
1e+38 0.1741 51.0
0.02262 0.17424 49.0
1e+38 0.17483 47.0
0.02223 0.17397 45.0
0.02322 0.17483 43.0
1e+38 0.17309 41.0
0.02286 0.17337 39.0
0.02276 0.17301 37.0
0.02372 0.17268 35.0
0.02288 0.17254 33.0
0.02236 0.17153 31.0
0.0231 0.17105 29.0
0.02202 0.16946 27.0
0.02203 0.16727 25.0
0.02178 0.16379 23.0
0.0228 0.16019 21.0
1e+38 0.15383 19.0
1e+38 0.1462 17.0
0.02236 0.13808 15.0
0.02157 0.12896 13.0
1e+38 0.11992 11.0
0.0225 0.10888 9.0
0.02165 0.09751 7.0
0.02182 0.08617 5.0
0.02231 0.07336 3.0
0.02256 0.06073 1.0
1e+38 0.23244 63.0
1e+38 0.23137 61.0
1e+38 0.23121 59.0
0.02901 0.23119 57.0
0.02941 0.23028 55.0
0.02743 0.23088 53.0
0.02756 0.23126 51.0
1e+38 0.22999 49.0
0.02763 0.23015 47.0
0.02853 0.22924 45.0
0.0295 0.22904 43.0
0.02833 0.22754 41.0
0.02776 0.22662 39.0
0.02902 0.22516 37.0
0.02907 0.22315 35.0
1e+38 0.22083 33.0
0.02822 0.21671 31.0
