Vin[V] Vout[V] Clip_b
0.008707 0.031252 63.0
1e+38 0.031072 61.0
1e+38 0.030624 59.0
1e+38 0.031028 57.0
1e+38 0.030847 55.0
1e+38 0.030742 53.0
0.008376 0.030872 51.0
1e+38 0.031029 49.0
0.008303 0.031046 47.0
1e+38 0.031004 45.0
0.008878 0.031135 43.0
1e+38 0.030997 41.0
1e+38 0.030699 39.0
0.008826 0.030917 37.0
1e+38 0.031116 35.0
0.009153 0.031298 33.0
1e+38 0.031246 31.0
1e+38 0.031047 29.0
1e+38 0.031208 27.0
0.00879 0.031429 25.0
0.009132 0.031096 23.0
1e+38 0.030925 21.0
1e+38 0.031058 19.0
0.008602 0.030713 17.0
1e+38 0.03093 15.0
0.00794 0.030806 13.0
0.008779 0.031055 11.0
1e+38 0.030681 9.0
1e+38 0.030696 7.0
1e+38 0.02976 5.0
1e+38 0.028221 3.0
1e+38 0.019418 1.0
0.00955 0.062236 63.0
0.00985 0.061885 61.0
1e+38 0.061552 59.0
0.00951 0.061638 57.0
0.00917 0.061752 55.0
0.01079 0.061765 53.0
0.00952 0.061539 51.0
0.00892 0.062189 49.0
0.00881 0.06226 47.0
0.00925 0.061774 45.0
1e+38 0.062107 43.0
0.00893 0.061615 41.0
0.00915 0.061381 39.0
0.00966 0.061272 37.0
0.00886 0.061778 35.0
0.0093 0.061615 33.0
0.01003 0.060784 31.0
0.00977 0.061171 29.0
1e+38 0.060737 27.0
0.00876 0.060076 25.0
0.00934 0.059383 23.0
0.01021 0.058452 21.0
0.00956 0.057143 19.0
0.00966 0.056398 17.0
0.00972 0.055091 15.0
0.0091 0.05375 13.0
0.00884 0.051771 11.0
0.01037 0.050053 9.0
0.01022 0.047433 7.0
0.01011 0.045075 5.0
0.00915 0.041893 3.0
0.00963 0.033078 1.0
1e+38 0.10054 63.0
1e+38 0.09953 61.0
1e+38 0.09816 59.0
1e+38 0.09715 57.0
1e+38 0.09561 55.0
1e+38 0.09436 53.0
1e+38 0.09306 51.0
1e+38 0.09175 49.0
1e+38 0.09052 47.0
1e+38 0.08919 45.0
1e+38 0.08801 43.0
1e+38 0.08632 41.0
1e+38 0.0851 39.0
1e+38 0.08344 37.0
1e+38 0.08176 35.0
1e+38 0.08038 33.0
1e+38 0.07932 31.0
1e+38 0.0776 29.0
1e+38 0.07575 27.0
1e+38 0.07421 25.0
1e+38 0.07255 23.0
1e+38 0.07088 21.0
1e+38 0.06945 19.0
1e+38 0.06754 17.0
1e+38 0.06582 15.0
1e+38 0.06369 13.0
1e+38 0.06193 11.0
1e+38 0.05996 9.0
1e+38 0.0574 7.0
1e+38 0.05517 5.0
0.01475 0.05213 3.0
1e+38 0.03978 1.0
1e+38 0.10337 63.0
1e+38 0.10252 61.0
1e+38 0.10104 59.0
1e+38 0.09987 57.0
1e+38 0.09849 55.0
1e+38 0.09716 53.0
1e+38 0.09589 51.0
1e+38 0.09454 49.0
1e+38 0.0929 47.0
1e+38 0.09162 45.0
1e+38 0.0904 43.0
1e+38 0.08862 41.0
1e+38 0.08734 39.0
1e+38 0.08579 37.0
1e+38 0.08424 35.0
1e+38 0.08303 33.0
1e+38 0.0813 31.0
1e+38 0.07973 29.0
1e+38 0.07788 27.0
1e+38 0.07662 25.0
1e+38 0.07474 23.0
1e+38 0.07343 21.0
1e+38 0.07142 19.0
1e+38 0.06947 17.0
1e+38 0.0678 15.0
1e+38 0.06592 13.0
1e+38 0.06395 11.0
1e+38 0.06161 9.0
1e+38 0.05899 7.0
1e+38 0.05618 5.0
1e+38 0.05198 3.0
1e+38 0.0452 1.0
1e+38 0.10398 63.0
1e+38 0.10254 61.0
1e+38 0.10118 59.0
1e+38 0.10009 57.0
1e+38 0.09875 55.0
1e+38 0.09742 53.0
1e+38 0.0959 51.0
1e+38 0.09456 49.0
1e+38 0.09321 47.0
1e+38 0.09191 45.0
1e+38 0.09039 43.0
1e+38 0.08886 41.0
1e+38 0.08772 39.0
1e+38 0.08636 37.0
1e+38 0.08436 35.0
1e+38 0.083 33.0
1e+38 0.08145 31.0
1e+38 0.07972 29.0
1e+38 0.07819 27.0
1e+38 0.07644 25.0
1e+38 0.0749 23.0
1e+38 0.07327 21.0
1e+38 0.07148 19.0
1e+38 0.06955 17.0
1e+38 0.06778 15.0
1e+38 0.06599 13.0
1e+38 0.06399 11.0
1e+38 0.06151 9.0
1e+38 0.05873 7.0
1e+38 0.05559 5.0
1e+38 0.05115 3.0
1e+38 0.04441 1.0
1e+38 0.10408 63.0
1e+38 0.10269 61.0
1e+38 0.10164 59.0
1e+38 0.1003 57.0
1e+38 0.09887 55.0
1e+38 0.09769 53.0
1e+38 0.09638 51.0
1e+38 0.09482 49.0
1e+38 0.0935 47.0
1e+38 0.092 45.0
1e+38 0.09058 43.0
1e+38 0.08919 41.0
1e+38 0.08768 39.0
1e+38 0.08606 37.0
1e+38 0.08487 35.0
1e+38 0.08318 33.0
1e+38 0.08155 31.0
1e+38 0.07963 29.0
1e+38 0.07853 27.0
1e+38 0.07679 25.0
1e+38 0.07475 23.0
1e+38 0.07313 21.0
1e+38 0.07147 19.0
1e+38 0.06976 17.0
