Vin[V] Vout[V] Clip_b
0.009001 0.020788 63.0
0.008972 0.02089 61.0
1e+38 0.02098 59.0
1e+38 0.020662 57.0
1e+38 0.020463 55.0
0.00836 0.02062 53.0
0.008772 0.020914 51.0
1e+38 0.020718 49.0
0.008806 0.020706 47.0
1e+38 0.020601 45.0
1e+38 0.020811 43.0
0.009178 0.020334 41.0
0.009068 0.020811 39.0
0.008605 0.020708 37.0
1e+38 0.020968 35.0
1e+38 0.021338 33.0
1e+38 0.021064 31.0
1e+38 0.020764 29.0
1e+38 0.020791 27.0
1e+38 0.020813 25.0
1e+38 0.020654 23.0
0.007737 0.02077 21.0
1e+38 0.021004 19.0
1e+38 0.020728 17.0
1e+38 0.020456 15.0
1e+38 0.020223 13.0
1e+38 0.021075 11.0
1e+38 0.020164 9.0
1e+38 0.020059 7.0
0.008278 0.019256 5.0
1e+38 0.017444 3.0
0.009007 0.013882 1.0
0.01155 0.041662 63.0
0.01003 0.042037 61.0
0.00943 0.041627 59.0
0.00909 0.041769 57.0
0.0095 0.041777 55.0
0.00858 0.041624 53.0
0.01055 0.042391 51.0
0.0092 0.042221 49.0
0.00888 0.041642 47.0
0.00968 0.042199 45.0
0.009 0.041646 43.0
0.00885 0.041912 41.0
0.01003 0.041899 39.0
0.01071 0.041924 37.0
0.01008 0.041584 35.0
0.00877 0.04202 33.0
0.00862 0.041914 31.0
1e+38 0.041993 29.0
0.00922 0.042076 27.0
0.00871 0.041826 25.0
0.01031 0.041495 23.0
0.00894 0.041547 21.0
0.0097 0.041046 19.0
0.00917 0.040848 17.0
0.00894 0.040574 15.0
0.00965 0.039645 13.0
0.01027 0.0384 11.0
0.00912 0.03595 9.0
1e+38 0.033773 7.0
0.00906 0.030705 5.0
0.01014 0.027229 3.0
0.01027 0.022045 1.0
1e+38 0.082878 63.0
1e+38 0.082936 61.0
1e+38 0.082924 59.0
1e+38 0.08312 57.0
1e+38 0.082531 55.0
1e+38 0.082537 53.0
1e+38 0.082766 51.0
1e+38 0.082592 49.0
1e+38 0.082283 47.0
1e+38 0.081668 45.0
1e+38 0.081663 43.0
1e+38 0.081043 41.0
1e+38 0.080358 39.0
1e+38 0.079186 37.0
1e+38 0.077969 35.0
0.01509 0.07685 33.0
1e+38 0.075617 31.0
1e+38 0.074014 29.0
1e+38 0.07127 27.0
1e+38 0.06973 25.0
1e+38 0.067201 23.0
1e+38 0.06449 21.0
1e+38 0.062532 19.0
1e+38 0.059679 17.0
1e+38 0.056904 15.0
1e+38 0.054215 13.0
1e+38 0.051289 11.0
1e+38 0.047852 9.0
1e+38 0.044537 7.0
1e+38 0.040842 5.0
1e+38 0.036728 3.0
1e+38 0.03242 1.0
1e+38 0.11928 63.0
1e+38 0.11802 61.0
1e+38 0.11659 59.0
1e+38 0.11526 57.0
1e+38 0.11409 55.0
1e+38 0.11221 53.0
1e+38 0.10998 51.0
1e+38 0.10819 49.0
1e+38 0.10633 47.0
1e+38 0.10422 45.0
1e+38 0.10216 43.0
1e+38 0.0996 41.0
1e+38 0.09712 39.0
1e+38 0.09497 37.0
1e+38 0.09232 35.0
1e+38 0.0902 33.0
1e+38 0.08771 31.0
1e+38 0.0852 29.0
1e+38 0.08243 27.0
1e+38 0.07979 25.0
1e+38 0.07706 23.0
1e+38 0.07403 21.0
1e+38 0.07088 19.0
1e+38 0.06829 17.0
1e+38 0.0656 15.0
1e+38 0.06222 13.0
1e+38 0.05893 11.0
1e+38 0.05592 9.0
1e+38 0.05236 7.0
1e+38 0.04851 5.0
1e+38 0.04488 3.0
1e+38 0.04111 1.0
1e+38 0.13179 63.0
1e+38 0.12946 61.0
1e+38 0.1274 59.0
1e+38 0.12509 57.0
1e+38 0.12267 55.0
1e+38 0.12039 53.0
1e+38 0.11827 51.0
1e+38 0.11551 49.0
1e+38 0.11304 47.0
1e+38 0.11068 45.0
1e+38 0.10777 43.0
1e+38 0.10578 41.0
1e+38 0.10245 39.0
1e+38 0.10056 37.0
1e+38 0.09766 35.0
1e+38 0.09484 33.0
1e+38 0.09226 31.0
1e+38 0.08997 29.0
1e+38 0.08685 27.0
1e+38 0.08381 25.0
1e+38 0.08102 23.0
1e+38 0.0779 21.0
1e+38 0.07507 19.0
1e+38 0.07231 17.0
1e+38 0.06926 15.0
1e+38 0.06657 13.0
1e+38 0.06331 11.0
1e+38 0.05942 9.0
1e+38 0.05625 7.0
1e+38 0.05245 5.0
1e+38 0.05001 3.0
1e+38 0.04606 1.0
1e+38 0.13417 63.0
1e+38 0.13143 61.0
1e+38 0.12917 59.0
1e+38 0.1272 57.0
1e+38 0.12446 55.0
1e+38 0.12136 53.0
1e+38 0.11898 51.0
1e+38 0.11717 49.0
1e+38 0.11447 47.0
1e+38 0.11189 45.0
1e+38 0.10906 43.0
1e+38 0.10623 41.0
1e+38 0.1034 39.0
1e+38 0.10087 37.0
1e+38 0.09818 35.0
1e+38 0.09584 33.0
1e+38 0.09341 31.0
1e+38 0.09065 29.0
1e+38 0.08788 27.0
1e+38 0.08474 25.0
1e+38 0.08202 23.0
1e+38 0.079 21.0
1e+38 0.07642 19.0
1e+38 0.07231 17.0
1e+38 0.06953 15.0
1e+38 0.06657 13.0
1e+38 0.06327 11.0
1e+38 0.05949 9.0
1e+38 0.05575 7.0
1e+38 0.05283 5.0
1e+38 0.04942 3.0
1e+38 0.0479 1.0
1e+38 0.13435 63.0
1e+38 0.1324 61.0
1e+38 0.12939 59.0
1e+38 0.12755 57.0
1e+38 0.12477 55.0
1e+38 0.12209 53.0
1e+38 0.12006 51.0
1e+38 0.11682 49.0
1e+38 0.11492 47.0
1e+38 0.11215 45.0
1e+38 0.10913 43.0
1e+38 0.10705 41.0
1e+38 0.10371 39.0
1e+38 0.10143 37.0
1e+38 0.09908 35.0
1e+38 0.09631 33.0
1e+38 0.09355 31.0
1e+38 0.09058 29.0
1e+38 0.08788 27.0
1e+38 0.08498 25.0
1e+38 0.08215 23.0
1e+38 0.0791 21.0
1e+38 0.07655 19.0
1e+38 0.07313 17.0
1e+38 0.07002 15.0
1e+38 0.0667 13.0
1e+38 0.06395 11.0
1e+38 0.05983 9.0
1e+38 0.05588 7.0
1e+38 0.05255 5.0
1e+38 0.04698 3.0
