Vin[V] Vout[V] Clip_b
1e+38 0.033625 63.0
1e+38 0.03319 61.0
0.009342 0.033236 59.0
1e+38 0.033577 57.0
0.009083 0.033966 55.0
1e+38 0.032968 53.0
1e+38 0.033481 51.0
0.008854 0.033115 49.0
1e+38 0.033359 47.0
0.008728 0.033586 45.0
1e+38 0.033689 43.0
0.008908 0.033356 41.0
1e+38 0.033387 39.0
1e+38 0.033102 37.0
1e+38 0.033045 35.0
1e+38 0.03374 33.0
0.008204 0.033718 31.0
0.009141 0.03294 29.0
1e+38 0.033568 27.0
0.008597 0.033261 25.0
1e+38 0.033161 23.0
1e+38 0.03208 21.0
0.009208 0.031713 19.0
0.008854 0.030981 17.0
1e+38 0.030663 15.0
0.008698 0.028464 13.0
1e+38 0.026873 11.0
1e+38 0.024705 9.0
0.008289 0.021962 7.0
1e+38 0.018871 5.0
0.008097 0.015623 3.0
1e+38 0.012449 1.0
0.0103 0.067665 63.0
0.00924 0.067399 61.0
0.00965 0.067777 59.0
1e+38 0.067505 57.0
0.01013 0.066821 55.0
0.00936 0.066949 53.0
0.0093 0.066612 51.0
0.00937 0.066263 49.0
0.00956 0.066689 47.0
0.00972 0.066495 45.0
0.01025 0.065889 43.0
0.01094 0.065512 41.0
0.00897 0.06425 39.0
0.0105 0.06368 37.0
0.01046 0.06251 35.0
0.00956 0.061245 33.0
0.01 0.060417 31.0
0.009 0.058654 29.0
0.01027 0.05715 27.0
0.01008 0.054531 25.0
0.01089 0.051887 23.0
0.01013 0.049805 21.0
0.01026 0.047732 19.0
0.01045 0.04471 17.0
0.01006 0.04244 15.0
0.00926 0.039127 13.0
0.01037 0.036197 11.0
0.00926 0.033293 9.0
0.01069 0.029867 7.0
0.0101 0.026764 5.0
0.00958 0.023258 3.0
0.00917 0.020761 1.0
1e+38 0.1135 63.0
1e+38 0.11197 61.0
1e+38 0.11018 59.0
1e+38 0.10787 57.0
1e+38 0.10609 55.0
1e+38 0.10313 53.0
1e+38 0.1007 51.0
1e+38 0.09909 49.0
1e+38 0.09609 47.0
1e+38 0.09335 45.0
1e+38 0.09165 43.0
1e+38 0.08917 41.0
1e+38 0.08644 39.0
1e+38 0.08343 37.0
1e+38 0.08082 35.0
1e+38 0.07925 33.0
1e+38 0.07653 31.0
1e+38 0.07368 29.0
1e+38 0.071 27.0
1e+38 0.06822 25.0
1e+38 0.06516 23.0
1e+38 0.0626 21.0
1e+38 0.05959 19.0
1e+38 0.05658 17.0
1e+38 0.05377 15.0
1e+38 0.0512 13.0
1e+38 0.04815 11.0
1e+38 0.04463 9.0
1e+38 0.04138 7.0
1e+38 0.0387 5.0
1e+38 0.03596 3.0
1e+38 0.03436 1.0
1e+38 0.11941 63.0
1e+38 0.11679 61.0
1e+38 0.11467 59.0
1e+38 0.11233 57.0
1e+38 0.10926 55.0
1e+38 0.1072 53.0
1e+38 0.10528 51.0
1e+38 0.1024 49.0
1e+38 0.10011 47.0
1e+38 0.09685 45.0
1e+38 0.0947 43.0
1e+38 0.09232 41.0
1e+38 0.08987 39.0
1e+38 0.08653 37.0
1e+38 0.08412 35.0
1e+38 0.08194 33.0
1e+38 0.07912 31.0
1e+38 0.07623 29.0
1e+38 0.07365 27.0
1e+38 0.07082 25.0
1e+38 0.06786 23.0
1e+38 0.06492 21.0
1e+38 0.062 19.0
1e+38 0.05918 17.0
1e+38 0.05543 15.0
1e+38 0.05241 13.0
1e+38 0.04957 11.0
1e+38 0.04584 9.0
1e+38 0.04252 7.0
1e+38 0.03911 5.0
1e+38 0.0368 3.0
1e+38 0.03731 1.0
1e+38 0.11904 63.0
1e+38 0.11713 61.0
1e+38 0.11466 59.0
1e+38 0.11209 57.0
1e+38 0.1098 55.0
1e+38 0.10721 53.0
1e+38 0.10474 51.0
1e+38 0.10179 49.0
1e+38 0.09928 47.0
1e+38 0.09721 45.0
1e+38 0.09416 43.0
1e+38 0.09199 41.0
1e+38 0.08923 39.0
1e+38 0.08646 37.0
1e+38 0.08363 35.0
1e+38 0.08081 33.0
1e+38 0.07802 31.0
1e+38 0.07595 29.0
1e+38 0.07333 27.0
1e+38 0.07075 25.0
1e+38 0.06685 23.0
1e+38 0.06522 21.0
1e+38 0.06245 19.0
1e+38 0.06119 17.0
1e+38 0.05834 15.0
1e+38 0.0537 13.0
1e+38 0.04908 11.0
1e+38 0.04526 9.0
1e+38 0.04121 7.0
1e+38 0.03762 5.0
1e+38 0.03749 3.0
1e+38 0.03803 1.0
1e+38 0.11988 63.0
1e+38 0.11722 61.0
1e+38 0.11565 59.0
1e+38 0.11286 57.0
1e+38 0.10996 55.0
1e+38 0.10791 53.0
1e+38 0.10473 51.0
1e+38 0.10211 49.0
1e+38 0.09955 47.0
1e+38 0.09766 45.0
1e+38 0.09497 43.0
1e+38 0.09219 41.0
1e+38 0.08936 39.0
1e+38 0.08675 37.0
1e+38 0.08384 35.0
1e+38 0.08127 33.0
1e+38 0.07938 31.0
1e+38 0.07687 29.0
1e+38 0.07495 27.0
1e+38 0.07462 25.0
1e+38 0.0719 23.0
1e+38 0.0702 21.0
1e+38 0.0694 19.0
1e+38 0.06281 17.0
1e+38 0.05962 15.0
1e+38 0.05248 13.0
1e+38 0.04945 11.0
1e+38 0.0454 9.0
1e+38 0.04168 7.0
1e+38 0.03753 5.0
1e+38 0.03477 3.0
1e+38 0.03507 1.0
1e+38 0.12006 63.0
1e+38 0.11795 61.0
1e+38 0.1154 59.0
1e+38 0.11268 57.0
1e+38 0.11041 55.0
1e+38 0.10765 53.0
1e+38 0.1052 51.0
1e+38 0.10259 49.0
1e+38 0.10069 47.0
1e+38 0.09814 45.0
1e+38 0.09482 43.0
1e+38 0.09228 41.0
1e+38 0.08955 39.0
1e+38 0.0866 37.0
1e+38 0.08434 35.0
1e+38 0.0817 33.0
1e+38 0.07938 31.0
1e+38 0.0779 29.0
1e+38 0.07736 27.0
1e+38 0.0752 25.0
1e+38 0.07281 23.0
1e+38 0.07236 21.0
1e+38 0.06644 19.0
1e+38 0.06347 17.0
1e+38 0.05786 15.0
1e+38 0.05227 13.0
1e+38 0.04965 11.0
