Vin[V] Vout[V] Clip_b
1e+38 0.023235 63.0
1e+38 0.023249 61.0
0.009023 0.02343 59.0
1e+38 0.022813 57.0
1e+38 0.023411 55.0
1e+38 0.023073 53.0
1e+38 0.022733 51.0
0.008388 0.02286 49.0
1e+38 0.023001 47.0
0.00869 0.022559 45.0
0.008682 0.023125 43.0
1e+38 0.022793 41.0
1e+38 0.023204 39.0
1e+38 0.023368 37.0
1e+38 0.022759 35.0
1e+38 0.022964 33.0
1e+38 0.02305 31.0
1e+38 0.022471 29.0
1e+38 0.022704 27.0
1e+38 0.02286 25.0
1e+38 0.023327 23.0
1e+38 0.02303 21.0
1e+38 0.02283 19.0
1e+38 0.022525 17.0
1e+38 0.023142 15.0
1e+38 0.023055 13.0
1e+38 0.022581 11.0
1e+38 0.022496 9.0
0.008514 0.02242 7.0
1e+38 0.02199 5.0
0.008914 0.021544 3.0
1e+38 0.016584 1.0
0.00939 0.046287 63.0
0.0097 0.047305 61.0
0.01088 0.046825 59.0
0.00936 0.046759 57.0
0.00938 0.046561 55.0
0.00868 0.046782 53.0
0.01128 0.046639 51.0
0.00877 0.046678 49.0
0.00919 0.046441 47.0
0.00953 0.046698 45.0
0.01033 0.046668 43.0
0.00936 0.04658 41.0
0.01016 0.046697 39.0
0.00955 0.046007 37.0
0.01015 0.046558 35.0
0.01018 0.046474 33.0
1e+38 0.04612 31.0
0.00857 0.046413 29.0
0.00915 0.046745 27.0
0.00915 0.046013 25.0
0.00897 0.046254 23.0
0.01016 0.046037 21.0
0.01033 0.045958 19.0
0.00973 0.045897 17.0
0.00956 0.045823 15.0
0.01043 0.045457 13.0
0.00964 0.045287 11.0
0.00906 0.045344 9.0
0.0095 0.044421 7.0
0.00867 0.043161 5.0
0.00864 0.040425 3.0
0.00915 0.030924 1.0
1e+38 0.09427 63.0
1e+38 0.09397 61.0
1e+38 0.09405 59.0
1e+38 0.09409 57.0
1e+38 0.09414 55.0
1e+38 0.09393 53.0
1e+38 0.09351 51.0
1e+38 0.09399 49.0
1e+38 0.09384 47.0
1e+38 0.09338 45.0
1e+38 0.09388 43.0
1e+38 0.09329 41.0
1e+38 0.09382 39.0
1e+38 0.09276 37.0
1e+38 0.0936 35.0
1e+38 0.09302 33.0
1e+38 0.09321 31.0
1e+38 0.09267 29.0
1e+38 0.09297 27.0
1e+38 0.09216 25.0
1e+38 0.09258 23.0
1e+38 0.09258 21.0
1e+38 0.09203 19.0
1e+38 0.09175 17.0
1e+38 0.09102 15.0
1e+38 0.0896 13.0
1e+38 0.08846 11.0
1e+38 0.08549 9.0
1e+38 0.08084 7.0
1e+38 0.07351 5.0
1e+38 0.06313 3.0
1e+38 0.04831 1.0
1e+38 0.14028 63.0
1e+38 0.13974 61.0
1e+38 0.13955 59.0
1e+38 0.14003 57.0
1e+38 0.13984 55.0
1e+38 0.13928 53.0
1e+38 0.13984 51.0
1e+38 0.1392 49.0
1e+38 0.1391 47.0
1e+38 0.13858 45.0
1e+38 0.13906 43.0
1e+38 0.13918 41.0
1e+38 0.1393 39.0
1e+38 0.13852 37.0
1e+38 0.13895 35.0
1e+38 0.13827 33.0
1e+38 0.13855 31.0
1e+38 0.13746 29.0
1e+38 0.13726 27.0
1e+38 0.13703 25.0
1e+38 0.13651 23.0
1e+38 0.13631 21.0
1e+38 0.13424 19.0
1e+38 0.13144 17.0
1e+38 0.12805 15.0
1e+38 0.1231 13.0
1e+38 0.11603 11.0
1e+38 0.10666 9.0
1e+38 0.09792 7.0
1e+38 0.08682 5.0
1e+38 0.07555 3.0
1e+38 0.06113 1.0
1e+38 0.18711 63.0
1e+38 0.18737 61.0
1e+38 0.18714 59.0
1e+38 0.18734 57.0
1e+38 0.18645 55.0
1e+38 0.18644 53.0
1e+38 0.18625 51.0
1e+38 0.18639 49.0
1e+38 0.18501 47.0
1e+38 0.18555 45.0
1e+38 0.1851 43.0
1e+38 0.18505 41.0
1e+38 0.18436 39.0
1e+38 0.18452 37.0
1e+38 0.18417 35.0
1e+38 0.18294 33.0
1e+38 0.18257 31.0
1e+38 0.18145 29.0
1e+38 0.18008 27.0
1e+38 0.17853 25.0
1e+38 0.17537 23.0
1e+38 0.17078 21.0
1e+38 0.16452 19.0
1e+38 0.15728 17.0
1e+38 0.14904 15.0
1e+38 0.14007 13.0
1e+38 0.13031 11.0
1e+38 0.12035 9.0
1e+38 0.10916 7.0
1e+38 0.09854 5.0
1e+38 0.08611 3.0
1e+38 0.07229 1.0
1e+38 0.2323 63.0
1e+38 0.2309 61.0
1e+38 0.23136 59.0
1e+38 0.23133 57.0
1e+38 0.23064 55.0
1e+38 0.23 53.0
1e+38 0.23067 51.0
1e+38 0.22945 49.0
1e+38 0.22981 47.0
1e+38 0.22918 45.0
1e+38 0.2289 43.0
1e+38 0.22789 41.0
1e+38 0.2267 39.0
1e+38 0.22657 37.0
1e+38 0.22484 35.0
1e+38 0.22239 33.0
1e+38 0.21974 31.0
1e+38 0.21572 29.0
1e+38 0.2111 27.0
1e+38 0.20403 25.0
1e+38 0.19682 23.0
1e+38 0.18846 21.0
1e+38 0.17914 19.0
1e+38 0.17042 17.0
1e+38 0.16111 15.0
1e+38 0.15125 13.0
1e+38 0.13978 11.0
1e+38 0.1303 9.0
1e+38 0.11893 7.0
1e+38 0.10774 5.0
1e+38 0.09576 3.0
1e+38 0.08172 1.0
1e+38 0.27612 63.0
1e+38 0.27484 61.0
1e+38 0.27515 59.0
1e+38 0.27459 57.0
1e+38 0.27414 55.0
1e+38 0.2739 53.0
1e+38 0.27358 51.0
1e+38 0.2722 49.0
1e+38 0.27157 47.0
1e+38 0.27067 45.0
1e+38 0.27011 43.0
1e+38 0.26735 41.0
1e+38 0.26494 39.0
1e+38 0.26138 37.0
1e+38 0.2563 35.0
1e+38 0.25033 33.0
1e+38 0.24357 31.0
1e+38 0.23512 29.0
1e+38 0.22712 27.0
1e+38 0.21903 25.0
1e+38 0.20956 23.0
1e+38 0.20021 21.0
1e+38 0.19103 19.0
1e+38 0.18164 17.0
1e+38 0.17043 15.0
1e+38 0.16109 13.0
1e+38 0.15021 11.0
1e+38 0.13854 9.0
1e+38 0.12778 7.0
1e+38 0.11651 5.0
1e+38 0.10419 3.0
1e+38 0.08995 1.0
1e+38 0.31627 63.0
1e+38 0.31616 61.0
1e+38 0.31469 59.0
1e+38 0.31431 57.0
1e+38 0.31339 55.0
1e+38 0.31324 53.0
1e+38 0.31042 51.0
1e+38 0.30913 49.0
1e+38 0.30755 47.0
1e+38 0.30438 45.0
1e+38 0.30022 43.0
1e+38 0.29382 41.0
1e+38 0.28866 39.0
1e+38 0.281 37.0
1e+38 0.27344 35.0
1e+38 0.26472 33.0
1e+38 0.25664 31.0
1e+38 0.24796 29.0
1e+38 0.23828 27.0
1e+38 0.22945 25.0
1e+38 0.21934 23.0
1e+38 0.20962 21.0
1e+38 0.20005 19.0
1e+38 0.18995 17.0
1e+38 0.17943 15.0
1e+38 0.16859 13.0
1e+38 0.15763 11.0
1e+38 0.14637 9.0
1e+38 0.13551 7.0
1e+38 0.12363 5.0
1e+38 0.11089 3.0
1e+38 0.09843 1.0
1e+38 0.35424 63.0
1e+38 0.35259 61.0
1e+38 0.35131 59.0
1e+38 0.34958 57.0
1e+38 0.34787 55.0
1e+38 0.34508 53.0
1e+38 0.34217 51.0
1e+38 0.33712 49.0
1e+38 0.33112 47.0
1e+38 0.32458 45.0
1e+38 0.31808 43.0
1e+38 0.31026 41.0
1e+38 0.30169 39.0
1e+38 0.29313 37.0
1e+38 0.28505 35.0
1e+38 0.2765 33.0
1e+38 0.26643 31.0
1e+38 0.25761 29.0
1e+38 0.24787 27.0
1e+38 0.2381 25.0
1e+38 0.22792 23.0
1e+38 0.218 21.0
1e+38 0.20791 19.0
1e+38 0.19755 17.0
1e+38 0.18647 15.0
1e+38 0.17592 13.0
1e+38 0.16442 11.0
1e+38 0.15343 9.0
1e+38 0.1418 7.0
1e+38 0.12905 5.0
1e+38 0.11686 3.0
1e+38 0.10451 1.0
1e+38 0.40754 63.0
1e+38 0.40333 61.0
1e+38 0.39823 59.0
1e+38 0.39257 57.0
1e+38 0.38523 55.0
1e+38 0.37736 53.0
1e+38 0.36983 51.0
1e+38 0.36112 49.0
1e+38 0.35249 47.0
1e+38 0.34425 45.0
1e+38 0.33498 43.0
1e+38 0.32577 41.0
1e+38 0.31692 39.0
1e+38 0.30693 37.0
1e+38 0.2975 35.0
1e+38 0.28767 33.0
1e+38 0.2773 31.0
1e+38 0.26686 29.0
1e+38 0.25637 27.0
1e+38 0.24614 25.0
1e+38 0.23609 23.0
1e+38 0.22552 21.0
1e+38 0.21437 19.0
1e+38 0.20382 17.0
1e+38 0.19249 15.0
1e+38 0.1813 13.0
1e+38 0.17076 11.0
1e+38 0.15877 9.0
1e+38 0.14668 7.0
1e+38 0.1353 5.0
1e+38 0.12213 3.0
1e+38 0.11013 1.0
