Vin[V] Vout[V] Clip_b
0.00827 0.038337 63.0
1e+38 0.038673 61.0
1e+38 0.038178 59.0
0.008362 0.038123 57.0
0.009071 0.038963 55.0
0.00922 0.038155 53.0
1e+38 0.038051 51.0
1e+38 0.038746 49.0
0.009306 0.038373 47.0
1e+38 0.038077 45.0
1e+38 0.038423 43.0
1e+38 0.038087 41.0
0.008942 0.037921 39.0
0.008764 0.037546 37.0
0.009836 0.03749 35.0
1e+38 0.036648 33.0
0.009003 0.036609 31.0
1e+38 0.035993 29.0
1e+38 0.035585 27.0
0.008525 0.03487 25.0
1e+38 0.033285 23.0
1e+38 0.032751 21.0
0.008962 0.031297 19.0
1e+38 0.029574 17.0
0.00834 0.028115 15.0
0.009095 0.027151 13.0
0.008701 0.025426 11.0
1e+38 0.023166 9.0
0.008923 0.021164 7.0
0.008104 0.01926 5.0
0.008931 0.01685 3.0
1e+38 0.014231 1.0
0.01037 0.067724 63.0
0.01023 0.067037 61.0
0.01093 0.065862 59.0
0.00981 0.06509 57.0
0.00952 0.063694 55.0
0.01168 0.062718 53.0
0.01076 0.061615 51.0
0.01021 0.060445 49.0
0.01069 0.059245 47.0
0.01135 0.057899 45.0
0.01073 0.056799 43.0
0.01132 0.055435 41.0
0.01016 0.053735 39.0
0.01045 0.052674 37.0
0.01105 0.051278 35.0
0.01073 0.049953 33.0
0.00991 0.047822 31.0
0.01004 0.046599 29.0
0.01023 0.045217 27.0
0.01133 0.043642 25.0
0.01066 0.041958 23.0
0.01037 0.039956 21.0
0.00916 0.038657 19.0
0.01052 0.036527 17.0
0.01057 0.035147 15.0
0.00998 0.033685 13.0
0.01019 0.03143 11.0
0.01076 0.029831 9.0
0.01004 0.027757 7.0
0.0097 0.025548 5.0
0.01057 0.023146 3.0
0.0112 0.021488 1.0
0.01656 0.0752 63.0
0.01634 0.07471 61.0
0.01624 0.07322 59.0
0.01562 0.07179 57.0
0.01839 0.07064 55.0
0.01655 0.06952 53.0
0.01783 0.0681 51.0
0.01706 0.06692 49.0
0.01641 0.06565 47.0
0.01684 0.06437 45.0
0.01681 0.06264 43.0
0.01631 0.06125 41.0
1e+38 0.05998 39.0
0.0164 0.058 37.0
0.01499 0.05644 35.0
1e+38 0.05485 33.0
0.01542 0.05364 31.0
0.01538 0.05196 29.0
0.01553 0.05013 27.0
0.01532 0.04837 25.0
0.01571 0.04678 23.0
0.01696 0.04501 21.0
0.0165 0.0433 19.0
0.0176 0.0417 17.0
0.01604 0.03982 15.0
0.01632 0.0382 13.0
