Vin[V] Vout[V] Clip_b
0.008935 0.018015 63.0
0.008704 0.018162 61.0
1e+38 0.017554 59.0
0.009302 0.017482 57.0
1e+38 0.01779 55.0
1e+38 0.017884 53.0
1e+38 0.017639 51.0
1e+38 0.017528 49.0
0.008935 0.017473 47.0
1e+38 0.01784 45.0
1e+38 0.017653 43.0
1e+38 0.017384 41.0
1e+38 0.017534 39.0
0.009041 0.01722 37.0
1e+38 0.017435 35.0
1e+38 0.017587 33.0
1e+38 0.017231 31.0
0.00815 0.017867 29.0
0.009358 0.017502 27.0
1e+38 0.017646 25.0
1e+38 0.017607 23.0
1e+38 0.017514 21.0
1e+38 0.017288 19.0
0.008042 0.017302 17.0
1e+38 0.017548 15.0
0.008613 0.017547 13.0
0.009206 0.01739 11.0
0.00895 0.017002 9.0
1e+38 0.016981 7.0
0.00845 0.016767 5.0
0.008785 0.015973 3.0
1e+38 0.01251 1.0
0.00995 0.035443 63.0
0.00954 0.035296 61.0
0.01107 0.03525 59.0
0.01042 0.035099 57.0
0.01034 0.035163 55.0
0.00981 0.035461 53.0
0.00957 0.035273 51.0
0.00965 0.034939 49.0
0.01041 0.034801 47.0
0.01101 0.035253 45.0
0.01105 0.034997 43.0
0.01133 0.035189 41.0
0.01015 0.035113 39.0
0.011 0.035 37.0
0.00951 0.034927 35.0
0.01 0.035174 33.0
0.01077 0.035011 31.0
0.01118 0.034543 29.0
0.01187 0.034707 27.0
0.01079 0.034814 25.0
0.01086 0.035037 23.0
0.01026 0.034775 21.0
0.01051 0.034963 19.0
0.01127 0.034575 17.0
0.01016 0.034226 15.0
0.0112 0.03474 13.0
0.01108 0.034609 11.0
0.01156 0.034076 9.0
0.01003 0.033521 7.0
0.0103 0.032443 5.0
0.00992 0.029592 3.0
0.0114 0.022014 1.0
0.01591 0.070836 63.0
0.01714 0.07104 61.0
0.0171 0.07106 59.0
0.01639 0.071093 57.0
0.01661 0.07142 55.0
0.01653 0.070893 53.0
0.01676 0.07089 51.0
0.0175 0.071023 49.0
0.01619 0.071129 47.0
0.01514 0.070929 45.0
0.01632 0.070605 43.0
0.01666 0.071007 41.0
0.01705 0.070422 39.0
0.01589 0.070851 37.0
0.01576 0.070175 35.0
0.01709 0.070785 33.0
1e+38 0.070757 31.0
0.01639 0.070324 29.0
0.01675 0.070094 27.0
0.01721 0.070115 25.0
0.01512 0.070151 23.0
1e+38 0.070032 21.0
0.01703 0.069902 19.0
0.01595 0.06933 17.0
0.01618 0.069143 15.0
0.01694 0.068604 13.0
0.01697 0.067559 11.0
0.01661 0.065909 9.0
0.01567 0.062517 7.0
0.01664 0.057511 5.0
0.01695 0.048188 3.0
0.01586 0.035145 1.0
0.02182 0.10779 63.0
0.02227 0.10778 61.0
0.02324 0.10745 59.0
1e+38 0.10747 57.0
1e+38 0.10782 55.0
0.02332 0.10752 53.0
0.0227 0.1071 51.0
0.02192 0.10734 49.0
0.02281 0.10748 47.0
1e+38 0.10688 45.0
0.02214 0.10679 43.0
0.02217 0.10683 41.0
1e+38 0.10627 39.0
0.02256 0.1065 37.0
0.02134 0.10691 35.0
0.0227 0.10658 33.0
1e+38 0.10639 31.0
0.02098 0.10641 29.0
1e+38 0.10569 27.0
1e+38 0.10565 25.0
0.02238 0.10551 23.0
1e+38 0.10512 21.0
0.0228 0.10436 19.0
0.02227 0.10322 17.0
0.02281 0.10223 15.0
0.02262 0.09954 13.0
0.02286 0.0954 11.0
1e+38 0.08957 9.0
0.02325 0.08078 7.0
0.0221 0.07096 5.0
0.02192 0.05904 3.0
0.0225 0.04537 1.0
1e+38 0.14332 63.0
0.02819 0.14283 61.0
0.02906 0.14299 59.0
0.02853 0.14273 57.0
0.02791 0.14253 55.0
1e+38 0.14203 53.0
0.02838 0.14241 51.0
0.02923 0.14192 49.0
0.02785 0.14219 47.0
0.02754 0.14151 45.0
1e+38 0.1415 43.0
0.02822 0.14184 41.0
0.0286 0.14103 39.0
1e+38 0.1409 37.0
0.02813 0.1408 35.0
0.02797 0.14074 33.0
0.03123 0.14083 31.0
0.02838 0.13951 29.0
0.02848 0.13919 27.0
0.029 0.13909 25.0
0.02825 0.1386 23.0
0.02815 0.13597 21.0
0.02937 0.13422 19.0
1e+38 0.13052 17.0
0.02857 0.12613 15.0
1e+38 0.1191 13.0
0.02855 0.11055 11.0
0.0285 0.1017 9.0
0.02787 0.08989 7.0
1e+38 0.07961 5.0
1e+38 0.06763 3.0
1e+38 0.05429 1.0
0.03351 0.1786 63.0
0.03317 0.17825 61.0
0.03265 0.17898 59.0
1e+38 0.17788 57.0
1e+38 0.17745 55.0
1e+38 0.17736 53.0
1e+38 0.17734 51.0
1e+38 0.17711 49.0
1e+38 0.17712 47.0
1e+38 0.1766 45.0
1e+38 0.17645 43.0
1e+38 0.17583 41.0
1e+38 0.17608 39.0
0.03446 0.17608 37.0
0.03357 0.17519 35.0
1e+38 0.17454 33.0
1e+38 0.17366 31.0
1e+38 0.17253 29.0
1e+38 0.1719 27.0
1e+38 0.16868 25.0
1e+38 0.16597 23.0
1e+38 0.16122 21.0
1e+38 0.15458 19.0
1e+38 0.1473 17.0
1e+38 0.1393 15.0
1e+38 0.13031 13.0
1e+38 0.12088 11.0
0.03359 0.11006 9.0
0.03446 0.09871 7.0
1e+38 0.08773 5.0
0.03283 0.07503 3.0
1e+38 0.06134 1.0
1e+38 0.2144 63.0
1e+38 0.21316 61.0
1e+38 0.21369 59.0
1e+38 0.21427 57.0
1e+38 0.21267 55.0
1e+38 0.21389 53.0
1e+38 0.21293 51.0
1e+38 0.21222 49.0
1e+38 0.21303 47.0
1e+38 0.21161 45.0
1e+38 0.2112 43.0
1e+38 0.21101 41.0
1e+38 0.2103 39.0
0.0374 0.21077 37.0
0.0387 0.20875 35.0
1e+38 0.20774 33.0
1e+38 0.20527 31.0
1e+38 0.20157 29.0
1e+38 0.19713 27.0
1e+38 0.19102 25.0
0.0387 0.18379 23.0
1e+38 0.17523 21.0
1e+38 0.16742 19.0
1e+38 0.15759 17.0
1e+38 0.14932 15.0
1e+38 0.13887 13.0
1e+38 0.12996 11.0
0.0375 0.11893 9.0
1e+38 0.10586 7.0
1e+38 0.09495 5.0
1e+38 0.08169 3.0
1e+38 0.06874 1.0
1e+38 0.24829 63.0
1e+38 0.24831 61.0
1e+38 0.24806 59.0
1e+38 0.24755 57.0
1e+38 0.24728 55.0
1e+38 0.2478 53.0
1e+38 0.24668 51.0
1e+38 0.24634 49.0
1e+38 0.24579 47.0
1e+38 0.2451 45.0
0.0441 0.24368 43.0
1e+38 0.2425 41.0
1e+38 0.24198 39.0
1e+38 0.2393 37.0
1e+38 0.23552 35.0
1e+38 0.23229 33.0
1e+38 0.2265 31.0
1e+38 0.21966 29.0
1e+38 0.21239 27.0
1e+38 0.20474 25.0
1e+38 0.19513 23.0
1e+38 0.18561 21.0
1e+38 0.17637 19.0
1e+38 0.16699 17.0
1e+38 0.15755 15.0
1e+38 0.14741 13.0
1e+38 0.13666 11.0
1e+38 0.12654 9.0
1e+38 0.11344 7.0
1e+38 0.10142 5.0
1e+38 0.0891 3.0
1e+38 0.07606 1.0
1e+38 0.28338 63.0
1e+38 0.28314 61.0
1e+38 0.2822 59.0
1e+38 0.28245 57.0
1e+38 0.28137 55.0
1e+38 0.28057 53.0
1e+38 0.28041 51.0
1e+38 0.2799 49.0
1e+38 0.27899 47.0
1e+38 0.27676 45.0
1e+38 0.27502 43.0
1e+38 0.2721 41.0
1e+38 0.26784 39.0
1e+38 0.26228 37.0
1e+38 0.25598 35.0
1e+38 0.24903 33.0
1e+38 0.24072 31.0
1e+38 0.23281 29.0
1e+38 0.22379 27.0
1e+38 0.21503 25.0
1e+38 0.20421 23.0
1e+38 0.19473 21.0
1e+38 0.18499 19.0
1e+38 0.17434 17.0
1e+38 0.16531 15.0
1e+38 0.15579 13.0
1e+38 0.14461 11.0
1e+38 0.13329 9.0
1e+38 0.12031 7.0
1e+38 0.10758 5.0
1e+38 0.09592 3.0
0.0477 0.08292 1.0
1e+38 0.35535 63.0
1e+38 0.35427 61.0
1e+38 0.35277 59.0
1e+38 0.35113 57.0
1e+38 0.34881 55.0
1e+38 0.34547 53.0
1e+38 0.34227 51.0
1e+38 0.33681 49.0
1e+38 0.33163 47.0
1e+38 0.32543 45.0
1e+38 0.31756 43.0
1e+38 0.30969 41.0
1e+38 0.30118 39.0
1e+38 0.29308 37.0
1e+38 0.28391 35.0
1e+38 0.27454 33.0
1e+38 0.26486 31.0
1e+38 0.25531 29.0
1e+38 0.24531 27.0
1e+38 0.23578 25.0
1e+38 0.22461 23.0
1e+38 0.21346 21.0
1e+38 0.20209 19.0
1e+38 0.19179 17.0
1e+38 0.18179 15.0
1e+38 0.17081 13.0
1e+38 0.15911 11.0
1e+38 0.14724 9.0
1e+38 0.13454 7.0
1e+38 0.12189 5.0
1e+38 0.10895 3.0
1e+38 0.09696 1.0
