Vin[V] Vout[V] Clip_b
0.045421 0.025075 63.0
0.046485 0.025674 61.0
0.04764 0.025069 59.0
0.042241 0.02512 57.0
0.046507 0.025223 55.0
0.046902 0.025469 53.0
0.045256 0.025247 51.0
0.046194 0.024719 49.0
0.046908 0.025403 47.0
0.046327 0.025138 45.0
0.045078 0.025358 43.0
0.047772 0.02553 41.0
0.046629 0.025072 39.0
0.046072 0.025572 37.0
1e+38 0.025376 35.0
0.048029 0.025633 33.0
0.046719 0.024997 31.0
0.047714 0.024737 29.0
0.047907 0.025084 27.0
0.046536 0.024754 25.0
0.047333 0.02442 23.0
0.045548 0.0236 21.0
0.047967 0.023281 19.0
0.045688 0.022599 17.0
0.044494 0.021512 15.0
0.048278 0.020463 13.0
0.046739 0.019008 11.0
0.046825 0.017882 9.0
0.044823 0.015331 7.0
0.045263 0.013552 5.0
0.046372 0.011855 3.0
0.048027 0.009577 1.0
0.09417 0.050132 63.0
0.09272 0.050259 61.0
0.09342 0.050108 59.0
0.09289 0.050164 57.0
0.09207 0.049713 55.0
0.09033 0.04952 53.0
0.09029 0.048955 51.0
0.09151 0.048301 49.0
0.09214 0.04811 47.0
0.09317 0.047605 45.0
0.09269 0.046615 43.0
0.09065 0.045833 41.0
0.09264 0.044781 39.0
0.0927 0.043885 37.0
0.09203 0.042633 35.0
0.09279 0.041401 33.0
0.09145 0.040109 31.0
0.09293 0.038714 29.0
0.09478 0.037345 27.0
0.09334 0.035913 25.0
0.09333 0.034355 23.0
0.09247 0.032643 21.0
0.09146 0.031141 19.0
0.09215 0.029486 17.0
0.09183 0.027728 15.0
0.0917 0.025815 13.0
0.09112 0.023978 11.0
0.09067 0.022871 9.0
0.09337 0.020376 7.0
0.09274 0.018578 5.0
0.09013 0.016099 3.0
0.0927 0.014954 1.0
0.18295 0.069288 63.0
0.1817 0.067995 61.0
0.1836 0.066775 59.0
0.18412 0.065468 57.0
0.18244 0.064131 55.0
0.18155 0.062879 53.0
0.1831 0.061636 51.0
0.18323 0.060462 49.0
0.18354 0.058928 47.0
0.18385 0.057208 45.0
0.18347 0.056318 43.0
0.18253 0.055041 41.0
0.18237 0.053523 39.0
0.18348 0.051808 37.0
0.18215 0.050664 35.0
0.18226 0.048672 33.0
0.18206 0.04737 31.0
0.18158 0.045371 29.0
0.18246 0.044368 27.0
0.18181 0.042363 25.0
0.18179 0.040866 23.0
0.18239 0.038953 21.0
0.1832 0.037581 19.0
0.18384 0.035543 17.0
0.18351 0.033979 15.0
0.18329 0.032388 13.0
0.18284 0.030075 11.0
0.18401 0.028737 9.0
0.18449 0.026277 7.0
0.18291 0.024437 5.0
0.18365 0.02255 3.0
0.18284 0.021974 1.0
0.27827 0.070659 63.0
0.27606 0.069529 61.0
0.27782 0.068458 59.0
0.27751 0.067354 57.0
0.27726 0.065956 55.0
0.27578 0.064702 53.0
0.27735 0.063036 51.0
0.2768 0.062147 49.0
0.27797 0.060621 47.0
0.27642 0.059047 45.0
0.2774 0.057778 43.0
0.27657 0.05615 41.0
0.27601 0.054641 39.0
0.27547 0.053284 37.0
0.27604 0.051729 35.0
0.2752 0.050024 33.0
0.27692 0.048717 31.0
0.27801 0.047029 29.0
0.27758 0.04559 27.0
0.27662 0.043835 25.0
0.27617 0.042403 23.0
0.27649 0.040395 21.0
0.2755 0.038667 19.0
0.27631 0.036771 17.0
0.27589 0.035131 15.0
0.27521 0.033568 13.0
0.27641 0.031459 11.0
0.27705 0.029248 9.0
0.2753 0.027186 7.0
0.27668 0.024881 5.0
0.27786 0.022994 3.0
0.27627 0.023023 1.0
0.36891 0.07071 63.0
0.36893 0.069497 61.0
0.37091 0.068395 59.0
0.37052 0.067204 57.0
0.3694 0.065667 55.0
0.37079 0.064697 53.0
0.37118 0.063224 51.0
0.37057 0.061864 49.0
0.37029 0.060293 47.0
0.37024 0.058917 45.0
0.3694 0.057807 43.0
0.37111 0.056288 41.0
0.36938 0.054499 39.0
0.37031 0.053224 37.0
0.37069 0.051782 35.0
0.3708 0.0503 33.0
0.36946 0.048645 31.0
0.37226 0.047155 29.0
0.36846 0.045307 27.0
0.36847 0.043876 25.0
0.36992 0.043074 23.0
0.37038 0.042101 21.0
0.371 0.041206 19.0
0.36762 0.039674 17.0
0.3693 0.037532 15.0
0.37086 0.034416 13.0
0.36828 0.031562 11.0
1e+38 0.02963 9.0
0.36973 0.02707 7.0
0.36956 0.024427 5.0
0.37095 0.022416 3.0
0.37152 0.02072 1.0
0.4607 0.07176 63.0
0.45985 0.0707 61.0
0.45985 0.06922 59.0
0.45927 0.06787 57.0
0.46126 0.0668 55.0
0.45993 0.0655 53.0
0.46065 0.06404 51.0
0.4597 0.06266 49.0
0.45947 0.06119 47.0
0.4605 0.05996 45.0
0.45936 0.05818 43.0
0.45895 0.05684 41.0
0.45929 0.05547 39.0
0.46 0.05414 37.0
0.45988 0.0529 35.0
0.45994 0.05236 33.0
0.45994 0.05226 31.0
0.45732 0.05085 29.0
0.45991 0.04981 27.0
0.45936 0.04828 25.0
0.4584 0.04773 23.0
0.45882 0.04593 21.0
0.4591 0.04452 19.0
0.45906 0.04204 17.0
0.45835 0.03964 15.0
0.46039 0.03459 13.0
0.45865 0.03153 11.0
0.45699 0.02925 9.0
0.4597 0.02691 7.0
