Vin[V] Vout[V] Clip_b
0.008717 0.018762 63.0
1e+38 0.019338 61.0
1e+38 0.019206 59.0
0.008794 0.019064 57.0
1e+38 0.019201 55.0
1e+38 0.019217 53.0
0.008706 0.018978 51.0
1e+38 0.0189 49.0
1e+38 0.019071 47.0
1e+38 0.019457 45.0
0.008763 0.018997 43.0
0.009052 0.019076 41.0
0.008972 0.018997 39.0
1e+38 0.018992 37.0
1e+38 0.018808 35.0
0.008659 0.019062 33.0
0.008661 0.019178 31.0
0.008366 0.018754 29.0
1e+38 0.018996 27.0
1e+38 0.019285 25.0
0.008675 0.018651 23.0
0.009065 0.018969 21.0
0.00847 0.018717 19.0
1e+38 0.019028 17.0
0.008979 0.019171 15.0
0.008271 0.018831 13.0
1e+38 0.019077 11.0
1e+38 0.019234 9.0
1e+38 0.018542 7.0
0.008154 0.018236 5.0
1e+38 0.017188 3.0
0.008976 0.014265 1.0
0.01089 0.037794 63.0
0.00975 0.038324 61.0
0.01122 0.03841 59.0
0.0112 0.03787 57.0
0.01034 0.038165 55.0
0.00958 0.037712 53.0
0.01058 0.038029 51.0
0.01039 0.038277 49.0
0.01237 0.038184 47.0
0.01057 0.03774 45.0
0.01142 0.037991 43.0
0.01086 0.038331 41.0
0.01055 0.038155 39.0
0.00997 0.03793 37.0
0.01069 0.038184 35.0
0.01077 0.038144 33.0
0.00989 0.038237 31.0
0.01004 0.038141 29.0
0.01141 0.038083 27.0
0.00947 0.038159 25.0
0.01095 0.038138 23.0
0.01115 0.037785 21.0
0.00963 0.037876 19.0
0.01019 0.037341 17.0
0.0096 0.037316 15.0
0.00973 0.036974 13.0
0.01092 0.036537 11.0
0.01019 0.035196 9.0
0.00929 0.033401 7.0
0.0102 0.03111 5.0
0.00944 0.027642 3.0
0.00993 0.022473 1.0
0.0159 0.076481 63.0
1e+38 0.076493 61.0
0.01665 0.07614 59.0
0.01666 0.07605 57.0
0.01596 0.076046 55.0
0.017 0.076124 53.0
0.01524 0.076023 51.0
0.01699 0.075949 49.0
1e+38 0.075915 47.0
0.01685 0.07585 45.0
0.01568 0.076047 43.0
0.01788 0.075649 41.0
0.01671 0.075296 39.0
0.01727 0.074938 37.0
0.01562 0.074967 35.0
0.01652 0.074244 33.0
0.01708 0.073282 31.0
0.01619 0.072274 29.0
0.01599 0.071023 27.0
