Vin[V] Vout[V] Clip_b
0.008592 0.031052 63.0
0.009042 0.03057 61.0
1e+38 0.03055 59.0
1e+38 0.030074 57.0
1e+38 0.03101 55.0
0.008868 0.030867 53.0
1e+38 0.030628 51.0
0.009138 0.030168 49.0
1e+38 0.030663 47.0
0.008342 0.030724 45.0
1e+38 0.0303 43.0
0.008834 0.030388 41.0
1e+38 0.030601 39.0
0.008491 0.029946 37.0
1e+38 0.0301 35.0
0.008808 0.030697 33.0
1e+38 0.030645 31.0
1e+38 0.030415 29.0
1e+38 0.030242 27.0
0.009052 0.030615 25.0
0.008745 0.030061 23.0
0.009045 0.029615 21.0
1e+38 0.030262 19.0
0.008231 0.029788 17.0
1e+38 0.030233 15.0
1e+38 0.030064 13.0
1e+38 0.029968 11.0
0.008615 0.029389 9.0
0.009209 0.029156 7.0
0.007927 0.028595 5.0
0.008294 0.026289 3.0
0.009192 0.0198 1.0
0.01015 0.062042 63.0
0.00982 0.062041 61.0
0.01083 0.062297 59.0
0.01127 0.062087 57.0
0.0111 0.062176 55.0
1e+38 0.061692 53.0
0.01106 0.062325 51.0
0.01011 0.061681 49.0
0.00918 0.061638 47.0
0.01079 0.061043 45.0
0.01179 0.061149 43.0
0.01004 0.06141 41.0
0.01067 0.061672 39.0
0.01014 0.061773 37.0
0.01063 0.061866 35.0
0.01046 0.061765 33.0
0.0099 0.061527 31.0
0.01039 0.061134 29.0
0.01067 0.06126 27.0
0.00989 0.061502 25.0
0.0102 0.061188 23.0
0.00999 0.061363 21.0
0.01039 0.060532 19.0
0.0103 0.061108 17.0
0.00964 0.060809 15.0
0.01055 0.060724 13.0
0.01091 0.059291 11.0
0.01116 0.05827 9.0
0.01073 0.056596 7.0
0.01151 0.052038 5.0
0.0098 0.044352 3.0
0.01102 0.032081 1.0
0.01638 0.12401 63.0
0.0172 0.12521 61.0
0.01635 0.12403 59.0
0.01677 0.12413 57.0
0.01578 0.12404 55.0
0.01589 0.12409 53.0
0.01613 0.12361 51.0
0.01614 0.12402 49.0
0.01686 0.12353 47.0
0.0162 0.12332 45.0
0.01659 0.12332 43.0
1e+38 0.1231 41.0
0.0163 0.12311 39.0
0.01659 0.12329 37.0
0.0159 0.12245 35.0
0.01572 0.12209 33.0
1e+38 0.1227 31.0
0.01651 0.12235 29.0
0.01881 0.12201 27.0
1e+38 0.12174 25.0
0.01675 0.12136 23.0
0.01625 0.12008 21.0
0.0173 0.11873 19.0
0.01608 0.11732 17.0
0.01589 0.11435 15.0
0.01741 0.11024 13.0
1e+38 0.10404 11.0
0.01632 0.09577 9.0
0.01667 0.08536 7.0
0.01621 0.07425 5.0
0.01554 0.06222 3.0
0.01534 0.04824 1.0
0.02157 0.18531 63.0
1e+38 0.18564 61.0
0.02237 0.1846 59.0
1e+38 0.18477 57.0
0.02272 0.185 55.0
0.02242 0.18389 53.0
0.02329 0.18447 51.0
1e+38 0.18423 49.0
0.02114 0.18357 47.0
0.02276 0.18378 45.0
1e+38 0.18285 43.0
0.02157 0.1832 41.0
0.02247 0.18254 39.0
0.02217 0.18225 37.0
0.0217 0.18166 35.0
0.02329 0.18164 33.0
0.02194 0.18014 31.0
0.02169 0.17949 29.0
0.02306 0.17691 27.0
0.02228 0.1745 25.0
0.02258 0.17003 23.0
0.02281 0.16408 21.0
0.02295 0.15716 19.0
0.02182 0.14872 17.0
0.02322 0.14142 15.0
1e+38 0.1314 13.0
1e+38 0.12099 11.0
