Vin[V] Vout[V] Clip_b
0.008553 0.032564 63.0
1e+38 0.032584 61.0
1e+38 0.032914 59.0
1e+38 0.032981 57.0
1e+38 0.032816 55.0
0.00909 0.032498 53.0
1e+38 0.032102 51.0
1e+38 0.032598 49.0
0.008526 0.032783 47.0
1e+38 0.032176 45.0
1e+38 0.032272 43.0
0.00855 0.032071 41.0
0.008471 0.032443 39.0
1e+38 0.031684 37.0
0.009015 0.031734 35.0
0.008667 0.031063 33.0
1e+38 0.030412 31.0
1e+38 0.029934 29.0
1e+38 0.029461 27.0
0.008354 0.028953 25.0
1e+38 0.027533 23.0
1e+38 0.026475 21.0
1e+38 0.025152 19.0
0.008975 0.024061 17.0
1e+38 0.02194 15.0
1e+38 0.020679 13.0
1e+38 0.018948 11.0
1e+38 0.017412 9.0
0.007931 0.014962 7.0
1e+38 0.013547 5.0
0.009465 0.011696 3.0
1e+38 0.009891 1.0
0.00976 0.059488 63.0
0.0095 0.058439 61.0
0.01003 0.057964 59.0
0.00937 0.056797 57.0
0.00901 0.055992 55.0
0.00938 0.054547 53.0
0.01108 0.053696 51.0
0.00924 0.052391 49.0
0.0097 0.051289 47.0
0.00873 0.050003 45.0
0.00916 0.048754 43.0
0.01025 0.047677 41.0
0.00868 0.046122 39.0
0.01048 0.044616 37.0
0.00923 0.043538 35.0
0.00866 0.042059 33.0
0.0091 0.040713 31.0
0.00989 0.039255 29.0
0.01008 0.037709 27.0
0.00853 0.03615 25.0
0.00977 0.034434 23.0
1e+38 0.033299 21.0
0.00901 0.031291 19.0
0.00999 0.02997 17.0
0.0094 0.028104 15.0
0.00884 0.026226 13.0
0.0106 0.024806 11.0
0.00946 0.022775 9.0
0.0093 0.021213 7.0
0.00934 0.019419 5.0
0.00816 0.016672 3.0
0.00906 0.016222 1.0
1e+38 0.06785 63.0
1e+38 0.06679 61.0
1e+38 0.06614 59.0
1e+38 0.06461 57.0
1e+38 0.06312 55.0
1e+38 0.06178 53.0
1e+38 0.06096 51.0
1e+38 0.05951 49.0
1e+38 0.0579 47.0
1e+38 0.05659 45.0
1e+38 0.05541 43.0
1e+38 0.05364 41.0
1e+38 0.05213 39.0
1e+38 0.0509 37.0
0.01527 0.04926 35.0
1e+38 0.04777 33.0
1e+38 0.04622 31.0
1e+38 0.04481 29.0
1e+38 0.04325 27.0
1e+38 0.04146 25.0
1e+38 0.04013 23.0
1e+38 0.03806 21.0
1e+38 0.03627 19.0
1e+38 0.03494 17.0
1e+38 0.03281 15.0
1e+38 0.03116 13.0
1e+38 0.02929 11.0
1e+38 0.02698 9.0
1e+38 0.02561 7.0
1e+38 0.02309 5.0
1e+38 0.02151 3.0
1e+38 0.02146 1.0
1e+38 0.06832 63.0
1e+38 0.06747 61.0
1e+38 0.06619 59.0
1e+38 0.06495 57.0
1e+38 0.06358 55.0
1e+38 0.06205 53.0
1e+38 0.06083 51.0
1e+38 0.05974 49.0
1e+38 0.058 47.0
1e+38 0.05642 45.0
1e+38 0.05513 43.0
1e+38 0.05358 41.0
1e+38 0.05223 39.0
1e+38 0.05099 37.0
1e+38 0.04927 35.0
1e+38 0.04831 33.0
1e+38 0.04703 31.0
1e+38 0.04558 29.0
1e+38 0.04464 27.0
1e+38 0.04424 25.0
1e+38 0.04361 23.0
1e+38 0.04285 21.0
1e+38 0.04478 19.0
1e+38 0.04218 17.0
1e+38 0.03908 15.0
1e+38 0.03456 13.0
1e+38 0.0292 11.0
1e+38 0.02762 9.0
1e+38 0.02548 7.0
1e+38 0.02292 5.0
1e+38 0.02044 3.0
1e+38 0.02078 1.0
1e+38 1e+38 63.0
