Vin[V] Vout[V] Clip_b
0.045699 0.036017 63.0
0.046653 0.035565 61.0
0.045627 0.035371 59.0
0.048493 0.036395 57.0
0.045047 0.036033 55.0
0.04563 0.035802 53.0
0.045748 0.035868 51.0
0.046124 0.035898 49.0
0.046812 0.036089 47.0
0.046241 0.035888 45.0
0.046915 0.036573 43.0
0.046523 0.035825 41.0
0.047392 0.03536 39.0
0.045432 0.036318 37.0
0.045199 0.035675 35.0
0.046086 0.035558 33.0
0.045989 0.036016 31.0
0.047352 0.036483 29.0
0.046505 0.035366 27.0
0.046568 0.035995 25.0
0.045333 0.035623 23.0
0.044665 0.036087 21.0
0.047256 0.036291 19.0
0.046174 0.036527 17.0
0.046912 0.035996 15.0
0.04622 0.035499 13.0
0.046244 0.035755 11.0
0.046741 0.035481 9.0
0.046015 0.034742 7.0
0.045438 0.034 5.0
0.046806 0.031831 3.0
0.044929 0.026444 1.0
0.09201 0.072803 63.0
0.09186 0.072841 61.0
0.09163 0.073083 59.0
0.09381 0.072383 57.0
0.09291 0.072882 55.0
0.091 0.072712 53.0
0.09063 0.07255 51.0
0.09111 0.071945 49.0
0.09255 0.072168 47.0
0.09216 0.072623 45.0
0.09378 0.072382 43.0
0.09224 0.072712 41.0
0.0937 0.071965 39.0
0.09249 0.072851 37.0
0.09075 0.072404 35.0
0.0927 0.072091 33.0
0.09215 0.072277 31.0
0.09142 0.071241 29.0
0.09268 0.071762 27.0
0.0914 0.071141 25.0
0.09302 0.070591 23.0
0.09062 0.069378 21.0
0.09211 0.067658 19.0
0.09331 0.066402 17.0
0.09236 0.064731 15.0
0.09265 0.062082 13.0
0.09321 0.060007 11.0
0.09245 0.056828 9.0
0.09225 0.053449 7.0
0.0909 0.049709 5.0
0.09374 0.045979 3.0
0.09064 0.039589 1.0
0.18408 0.13591 63.0
0.18202 0.13521 61.0
0.18289 0.13418 59.0
0.18408 0.13249 57.0
0.18195 0.13063 55.0
0.18453 0.12953 53.0
0.18228 0.12723 51.0
0.18363 0.1257 49.0
0.18448 0.12264 47.0
0.18193 0.1206 45.0
0.18413 0.11904 43.0
0.18263 0.11563 41.0
0.18391 0.11356 39.0
0.1822 0.11156 37.0
0.18175 0.10779 35.0
0.18094 0.10571 33.0
0.18227 0.10353 31.0
0.18181 0.10127 29.0
0.18276 0.09874 27.0
0.18241 0.09504 25.0
0.1826 0.092 23.0
0.18331 0.08925 21.0
0.18375 0.08661 19.0
0.18472 0.08352 17.0
0.18147 0.08094 15.0
0.18158 0.07776 13.0
0.18239 0.07478 11.0
0.18372 0.07119 9.0
0.1827 0.06753 7.0
0.18256 0.06376 5.0
0.18244 0.06041 3.0
0.18314 0.05538 1.0
0.27437 0.14969 63.0
0.27536 0.1473 61.0
0.27649 0.14461 59.0
0.27624 0.14277 57.0
0.27695 0.13984 55.0
0.27614 0.13753 53.0
0.27585 0.1353 51.0
0.27699 0.13301 49.0
0.27676 0.13018 47.0
0.27481 0.12741 45.0
0.27533 0.12501 43.0
0.27615 0.12213 41.0
0.276 0.1191 39.0
0.27617 0.11664 37.0
0.27713 0.11411 35.0
0.27648 0.11115 33.0
0.27682 0.10842 31.0
0.27657 0.10555 29.0
0.27741 0.10262 27.0
0.27475 0.09935 25.0
0.27585 0.09625 23.0
0.27672 0.09342 21.0
0.27701 0.09084 19.0
0.27601 0.08825 17.0
0.27776 0.0846 15.0
0.27479 0.08112 13.0
0.27468 0.07797 11.0
0.27659 0.07412 9.0
0.27515 0.07024 7.0
0.277 0.06589 5.0
0.27587 0.06484 3.0
0.27706 0.06038 1.0
0.36947 0.15042 63.0
0.37028 0.14821 61.0
0.36853 0.14601 59.0
0.36853 0.14313 57.0
0.36947 0.1408 55.0
0.37119 0.13765 53.0
0.37027 0.13574 51.0
0.36991 0.13327 49.0
0.36967 0.13031 47.0
0.36939 0.12747 45.0
0.36924 0.1247 43.0
0.37025 0.1223 41.0
0.36777 0.11976 39.0
0.3693 0.11756 37.0
0.36933 0.11473 35.0
0.37067 0.11189 33.0
0.3691 0.10893 31.0
0.369 0.10611 29.0
0.3695 0.1034 27.0
0.37003 0.10042 25.0
0.36996 0.09693 23.0
0.37006 0.09397 21.0
0.37096 0.09072 19.0
0.37027 0.08782 17.0
0.37134 0.08491 15.0
0.37182 0.08144 13.0
0.36811 0.07797 11.0
0.37014 0.07426 9.0
0.36891 0.07008 7.0
0.37078 0.06522 5.0
0.36902 0.06191 3.0
0.36935 0.06132 1.0
0.45903 0.14988 63.0
0.45801 0.14854 61.0
0.45814 0.14603 59.0
0.4603 0.1437 57.0
0.4578 0.14123 55.0
0.45993 0.13825 53.0
0.45839 0.13604 51.0
0.45841 0.13371 49.0
0.45977 0.13159 47.0
0.45916 0.12812 45.0
0.45835 0.12581 43.0
0.4587 0.12271 41.0
0.45833 0.12021 39.0
0.46025 0.11762 37.0
0.45752 0.11549 35.0
0.45937 0.1117 33.0
0.45876 0.10877 31.0
0.45898 0.10593 29.0
0.45875 0.10345 27.0
0.45928 0.10093 25.0
0.4574 0.09681 23.0
0.46064 0.09434 21.0
0.45954 0.09149 19.0
0.46055 0.0887 17.0
0.46122 0.08434 15.0
0.45954 0.08135 13.0
0.45909 0.07731 11.0
0.45963 0.07399 9.0
0.45859 0.06982 7.0
0.45824 0.06534 5.0
0.45882 0.06104 3.0
0.45925 0.05452 1.0
0.5525 0.15134 63.0
0.5515 0.14872 61.0
0.5505 0.14613 59.0
0.5496 0.14398 57.0
0.55 0.14127 55.0
0.5524 0.13887 53.0
0.5494 0.13631 51.0
0.5506 0.13353 49.0
0.5515 0.13044 47.0
0.5492 0.12844 45.0
0.552 0.12567 43.0
0.5502 0.12323 41.0
0.5537 0.12046 39.0
0.5497 0.11768 37.0
0.5511 0.11479 35.0
0.5514 0.11189 33.0
0.5495 0.1092 31.0
0.5499 0.10629 29.0
0.5512 0.10333 27.0
0.5485 0.10062 25.0
0.5518 0.09773 23.0
0.5474 0.09471 21.0
0.5518 0.09155 19.0
0.5516 0.08782 17.0
0.5512 0.08478 15.0
0.5518 0.08127 13.0
0.5498 0.0779 11.0
0.5505 0.0739 9.0
0.5478 0.0694 7.0
0.5518 0.06528 5.0
0.5503 0.06004 3.0
0.5516 0.05851 1.0
0.6421 0.1522 63.0
0.6433 0.15001 61.0
0.6437 0.14737 59.0
0.6428 0.1449 57.0
0.6447 0.1419 55.0
0.6425 0.139 53.0
0.6413 0.1364 51.0
0.6414 0.13429 49.0
0.6445 0.13209 47.0
0.6444 0.12901 45.0
0.6441 0.1263 43.0
0.6437 0.12341 41.0
0.6443 0.12053 39.0
0.6446 0.11776 37.0
0.6418 0.11491 35.0
0.6427 0.1121 33.0
0.6425 0.10971 31.0
0.643 0.10717 29.0
0.6416 0.1041 27.0
0.6436 0.10143 25.0
0.644 0.09773 23.0
0.6434 0.09537 21.0
0.6432 0.092 19.0
0.6405 0.08886 17.0
0.6435 0.08511 15.0
0.6412 0.08148 13.0
0.6421 0.07814 11.0
0.6452 0.07443 9.0
0.6429 0.0694 7.0
0.6428 0.06527 5.0
0.6452 0.06084 3.0
0.6419 0.0608 1.0
0.7272 0.15192 63.0
0.7272 0.14978 61.0
0.7269 0.14825 59.0
0.7265 0.14524 57.0
0.7286 0.14195 55.0
0.727 0.13977 53.0
0.7272 0.13714 51.0
0.7275 0.13523 49.0
0.7273 0.1322 47.0
0.7296 0.12945 45.0
0.728 0.12686 43.0
0.7289 0.12412 41.0
0.7277 0.12076 39.0
0.7265 0.11791 37.0
0.7257 0.11531 35.0
0.7285 0.11288 33.0
0.7264 0.10955 31.0
0.7273 0.10758 29.0
0.7263 0.10407 27.0
0.7306 0.10149 25.0
0.7294 0.09822 23.0
0.7272 0.09508 21.0
0.7282 0.09206 19.0
0.7284 0.08911 17.0
0.7268 0.08535 15.0
0.7267 0.08209 13.0
0.7293 0.07846 11.0
0.7293 0.07507 9.0
0.7279 0.07076 7.0
0.7272 0.06528 5.0
0.7283 0.06073 3.0
0.7281 0.05342 1.0
0.9043 0.15252 63.0
0.9026 0.15065 61.0
0.9034 0.14679 59.0
0.9018 0.14453 57.0
0.9026 0.14201 55.0
0.9018 0.13893 53.0
0.8999 0.1364 51.0
0.9032 0.1334 49.0
0.9043 0.13179 47.0
0.9029 0.12896 45.0
0.9027 0.12651 43.0
0.9028 0.12348 41.0
0.9003 0.12057 39.0
0.9009 0.11769 37.0
0.9017 0.11473 35.0
0.9021 0.11202 33.0
0.901 0.10906 31.0
0.9018 0.1066 29.0
0.9012 0.1038 27.0
0.9019 0.10131 25.0
0.9028 0.09761 23.0
0.9016 0.09472 21.0
0.9025 0.09206 19.0
0.9034 0.08809 17.0
0.9022 0.0856 15.0
0.9031 0.0816 13.0
0.903 0.07797 11.0
0.9041 0.07451 9.0
0.9006 0.06953 7.0
0.9031 0.06509 5.0
0.9028 0.05961 3.0
0.9049 0.05241 1.0
