Vin[V] Vout[V] Clip_b
1e+38 0.033804 63.0
1e+38 0.033964 61.0
1e+38 0.033847 59.0
1e+38 0.03426 57.0
1e+38 0.033832 55.0
1e+38 0.033892 53.0
1e+38 0.033273 51.0
0.008248 0.033517 49.0
1e+38 0.033464 47.0
1e+38 0.033168 45.0
1e+38 0.033319 43.0
1e+38 0.034068 41.0
1e+38 0.033764 39.0
1e+38 0.034033 37.0
1e+38 0.034468 35.0
1e+38 0.033884 33.0
1e+38 0.033533 31.0
1e+38 0.033056 29.0
1e+38 0.034102 27.0
0.009804 0.033488 25.0
0.008741 0.033965 23.0
1e+38 0.033479 21.0
0.00838 0.03354 19.0
0.008846 0.033374 17.0
1e+38 0.032607 15.0
0.008671 0.032723 13.0
0.00836 0.032497 11.0
1e+38 0.031568 9.0
1e+38 0.030424 7.0
1e+38 0.02732 5.0
1e+38 0.021517 3.0
1e+38 0.014092 1.0
0.00969 0.067983 63.0
0.01031 0.068039 61.0
0.01006 0.067549 59.0
0.00889 0.068282 57.0
0.00909 0.067519 55.0
0.00919 0.068257 53.0
0.00906 0.068338 51.0
0.00907 0.068463 49.0
0.00908 0.068348 47.0
0.00932 0.068462 45.0
0.00992 0.068012 43.0
0.00921 0.067835 41.0
0.00839 0.067843 39.0
0.00943 0.067057 37.0
0.00857 0.067502 35.0
0.0095 0.067775 33.0
0.00972 0.0676 31.0
0.00888 0.067484 29.0
0.00945 0.067054 27.0
0.00927 0.066816 25.0
0.00969 0.067098 23.0
0.00907 0.066846 21.0
0.0083 0.066257 19.0
0.01046 0.066094 17.0
0.01063 0.064871 15.0
0.00994 0.063772 13.0
0.01035 0.061575 11.0
0.00872 0.057465 9.0
0.00904 0.05037 7.0
0.00998 0.042111 5.0
0.00917 0.032295 3.0
0.01012 0.02315 1.0
1e+38 0.13633 63.0
1e+38 0.13597 61.0
1e+38 0.13598 59.0
1e+38 0.13579 57.0
1e+38 0.13584 55.0
1e+38 0.13552 53.0
1e+38 0.13534 51.0
1e+38 0.13503 49.0
1e+38 0.13491 47.0
1e+38 0.1347 45.0
1e+38 0.13489 43.0
1e+38 0.13402 41.0
1e+38 0.13426 39.0
1e+38 0.13421 37.0
1e+38 0.13449 35.0
1e+38 0.13354 33.0
1e+38 0.13318 31.0
1e+38 0.13256 29.0
1e+38 0.13186 27.0
1e+38 0.13071 25.0
1e+38 0.12868 23.0
1e+38 0.12532 21.0
1e+38 0.12014 19.0
1e+38 0.11434 17.0
1e+38 0.10565 15.0
0.01515 0.09728 13.0
1e+38 0.0892 11.0
1e+38 0.07865 9.0
1e+38 0.06857 7.0
1e+38 0.05856 5.0
1e+38 0.04764 3.0
1e+38 0.03852 1.0
1e+38 0.20301 63.0
1e+38 0.20222 61.0
1e+38 0.20272 59.0
1e+38 0.20272 57.0
1e+38 0.20236 55.0
1e+38 0.20163 53.0
1e+38 0.20167 51.0
1e+38 0.20148 49.0
1e+38 0.20146 47.0
1e+38 0.20055 45.0
1e+38 0.20041 43.0
1e+38 0.19865 41.0
1e+38 0.19876 39.0
1e+38 0.19657 37.0
1e+38 0.19559 35.0
1e+38 0.1925 33.0
1e+38 0.18831 31.0
1e+38 0.1821 29.0
1e+38 0.17576 27.0
1e+38 0.16849 25.0
1e+38 0.15965 23.0
1e+38 0.15102 21.0
1e+38 0.14186 19.0
1e+38 0.13302 17.0
1e+38 0.12247 15.0
1e+38 0.11288 13.0
1e+38 0.10232 11.0
1e+38 0.0926 9.0
1e+38 0.08148 7.0
1e+38 0.07075 5.0
1e+38 0.05946 3.0
1e+38 0.05203 1.0
1e+38 0.2674 63.0
1e+38 0.26693 61.0
1e+38 0.2654 59.0
1e+38 0.26621 57.0
1e+38 0.2656 55.0
1e+38 0.26346 53.0
1e+38 0.26315 51.0
1e+38 0.26179 49.0
1e+38 0.25985 47.0
1e+38 0.25833 45.0
1e+38 0.25347 43.0
1e+38 0.24959 41.0
1e+38 0.2422 39.0
1e+38 0.23604 37.0
1e+38 0.22871 35.0
1e+38 0.22079 33.0
1e+38 0.21137 31.0
1e+38 0.20254 29.0
1e+38 0.19379 27.0
1e+38 0.1848 25.0
1e+38 0.17459 23.0
1e+38 0.16516 21.0
1e+38 0.15595 19.0
1e+38 0.1459 17.0
1e+38 0.13601 15.0
1e+38 0.12438 13.0
1e+38 0.11432 11.0
1e+38 0.10478 9.0
1e+38 0.09247 7.0
1e+38 0.0819 5.0
1e+38 0.07101 3.0
1e+38 0.06351 1.0
1e+38 0.32613 63.0
1e+38 0.32352 61.0
1e+38 0.32212 59.0
1e+38 0.31875 57.0
1e+38 0.31603 55.0
1e+38 0.31187 53.0
1e+38 0.30708 51.0
1e+38 0.30106 49.0
1e+38 0.29353 47.0
1e+38 0.2856 45.0
1e+38 0.27822 43.0
1e+38 0.2704 41.0
1e+38 0.26102 39.0
1e+38 0.25271 37.0
1e+38 0.24428 35.0
1e+38 0.23601 33.0
1e+38 0.22533 31.0
1e+38 0.21671 29.0
1e+38 0.2063 27.0
1e+38 0.19716 25.0
1e+38 0.18719 23.0
1e+38 0.17582 21.0
1e+38 0.16685 19.0
1e+38 0.15692 17.0
1e+38 0.14696 15.0
1e+38 0.1356 13.0
1e+38 0.12465 11.0
1e+38 0.11445 9.0
1e+38 0.10228 7.0
1e+38 0.09193 5.0
1e+38 0.08071 3.0
1e+38 0.0739 1.0
1e+38 0.367 63.0
1e+38 0.361 61.0
1e+38 0.35439 59.0
1e+38 0.34766 57.0
1e+38 0.34038 55.0
1e+38 0.33308 53.0
1e+38 0.3239 51.0
1e+38 0.31726 49.0
