Vin[V] Vout[V] Clip_b
1e+38 0.033803 63.0
1e+38 0.033762 61.0
0.008586 0.033774 59.0
0.00903 0.033414 57.0
1e+38 0.033724 55.0
1e+38 0.034157 53.0
1e+38 0.033592 51.0
1e+38 0.033187 49.0
1e+38 0.033044 47.0
1e+38 0.033691 45.0
0.008443 0.033811 43.0
0.008966 0.033824 41.0
1e+38 0.034248 39.0
1e+38 0.034725 37.0
1e+38 0.033871 35.0
1e+38 0.033789 33.0
1e+38 0.033907 31.0
1e+38 0.034359 29.0
1e+38 0.033667 27.0
0.009144 0.034028 25.0
0.008801 0.033612 23.0
1e+38 0.034125 21.0
1e+38 0.03368 19.0
1e+38 0.033937 17.0
1e+38 0.033586 15.0
0.008541 0.034462 13.0
1e+38 0.033272 11.0
1e+38 0.033891 9.0
1e+38 0.033828 7.0
0.009059 0.033259 5.0
0.008323 0.031815 3.0
0.00861 0.025698 1.0
0.00926 0.068318 63.0
0.00993 0.067904 61.0
0.0095 0.068164 59.0
0.00961 0.067685 57.0
0.00916 0.068064 55.0
0.0102 0.068097 53.0
0.01028 0.068002 51.0
0.0092 0.068191 49.0
0.00951 0.068101 47.0
0.00959 0.067521 45.0
0.01058 0.067812 43.0
0.01025 0.067861 41.0
0.0107 0.067657 39.0
0.00949 0.067972 37.0
0.01129 0.068333 35.0
0.00971 0.068258 33.0
0.00928 0.067464 31.0
0.00939 0.068033 29.0
0.00898 0.067658 27.0
0.00921 0.067608 25.0
0.00902 0.067335 23.0
0.00941 0.06761 21.0
0.0105 0.067078 19.0
0.0086 0.066326 17.0
0.00891 0.065544 15.0
0.0108 0.064594 13.0
0.00972 0.063446 11.0
1e+38 0.061052 9.0
0.00966 0.058525 7.0
0.01066 0.055151 5.0
0.00963 0.050955 3.0
0.00902 0.043013 1.0
1e+38 0.13321 63.0
1e+38 0.13295 61.0
1e+38 0.13172 59.0
1e+38 0.13193 57.0
1e+38 0.13078 55.0
1e+38 0.12915 53.0
1e+38 0.12854 51.0
1e+38 0.12733 49.0
1e+38 0.12602 47.0
0.01472 0.12444 45.0
1e+38 0.12221 43.0
1e+38 0.12011 41.0
1e+38 0.1181 39.0
1e+38 0.11615 37.0
1e+38 0.1135 35.0
1e+38 0.11119 33.0
1e+38 0.10887 31.0
1e+38 0.10624 29.0
1e+38 0.10347 27.0
1e+38 0.10123 25.0
0.01484 0.09901 23.0
1e+38 0.09586 21.0
1e+38 0.09266 19.0
1e+38 0.0901 17.0
1e+38 0.088 15.0
1e+38 0.08449 13.0
1e+38 0.08088 11.0
1e+38 0.07817 9.0
1e+38 0.07472 7.0
1e+38 0.07105 5.0
1e+38 0.06698 3.0
1e+38 0.06038 1.0
1e+38 0.15722 63.0
1e+38 0.15533 61.0
1e+38 0.15289 59.0
1e+38 0.15106 57.0
1e+38 0.14815 55.0
1e+38 0.14555 53.0
1e+38 0.14285 51.0
1e+38 0.14099 49.0
1e+38 0.13868 47.0
1e+38 0.13578 45.0
1e+38 0.13307 43.0
1e+38 0.13043 41.0
1e+38 0.12747 39.0
1e+38 0.12538 37.0
1e+38 0.12273 35.0
1e+38 0.12024 33.0
1e+38 0.11682 31.0
1e+38 0.11466 29.0
1e+38 0.11189 27.0
1e+38 0.10913 25.0
1e+38 0.10632 23.0
1e+38 0.10325 21.0
1e+38 0.10056 19.0
1e+38 0.09709 17.0
1e+38 0.09398 15.0
1e+38 0.09072 13.0
1e+38 0.08775 11.0
1e+38 0.08401 9.0
1e+38 0.08053 7.0
1e+38 0.07755 5.0
1e+38 0.07403 3.0
1e+38 0.0686 1.0
