Vin[V] Vout[V] Clip_b
1e+38 0.027216 63.0
0.008654 0.027046 61.0
0.008173 0.026874 59.0
0.010283 0.026617 57.0
1e+38 0.026639 55.0
1e+38 0.027306 53.0
0.007751 0.026469 51.0
1e+38 0.026782 49.0
1e+38 0.027052 47.0
1e+38 0.026807 45.0
1e+38 0.02682 43.0
0.008991 0.026992 41.0
1e+38 0.027001 39.0
0.009247 0.026766 37.0
1e+38 0.026764 35.0
1e+38 0.027015 33.0
1e+38 0.026418 31.0
0.00956 0.026876 29.0
0.008413 0.027083 27.0
1e+38 0.026768 25.0
0.00928 0.026794 23.0
1e+38 0.026636 21.0
1e+38 0.026745 19.0
1e+38 0.02651 17.0
0.008737 0.026871 15.0
0.009582 0.026737 13.0
1e+38 0.026243 11.0
1e+38 0.02639 9.0
1e+38 0.025763 7.0
0.008537 0.024708 5.0
1e+38 0.023286 3.0
1e+38 0.019216 1.0
0.01087 0.05406 63.0
0.01037 0.053782 61.0
0.01044 0.053961 59.0
0.01054 0.053579 57.0
0.01176 0.053514 55.0
0.00978 0.05372 53.0
0.01018 0.053319 51.0
0.00984 0.053957 49.0
0.01 0.053358 47.0
0.01043 0.053948 45.0
0.01059 0.053209 43.0
0.01125 0.053278 41.0
0.01097 0.053689 39.0
0.00997 0.052959 37.0
0.01201 0.052723 35.0
0.0119 0.052916 33.0
0.01004 0.052009 31.0
0.00954 0.051134 29.0
0.01056 0.050634 27.0
0.01116 0.050255 25.0
0.01014 0.049245 23.0
0.01142 0.047889 21.0
0.01113 0.046355 19.0
0.00997 0.044962 17.0
0.00929 0.043504 15.0
0.00987 0.042208 13.0
0.01001 0.040184 11.0
0.01 0.03837 9.0
0.01046 0.036106 7.0
0.0105 0.033981 5.0
0.01031 0.031438 3.0
0.01131 0.027692 1.0
0.01639 0.086456 63.0
0.01529 0.08551 61.0
0.01658 0.084432 59.0
0.01653 0.082998 57.0
0.0168 0.081945 55.0
0.01655 0.080702 53.0
0.01844 0.079474 51.0
0.01636 0.077849 49.0
