Vin[V] Vout[V] Clip_b
1e+38 0.025221 63.0
1e+38 0.024941 61.0
1e+38 0.025375 59.0
0.009037 0.025374 57.0
1e+38 0.025673 55.0
1e+38 0.025713 53.0
0.008522 0.025491 51.0
0.00814 0.025321 49.0
1e+38 0.025714 47.0
1e+38 0.025518 45.0
1e+38 0.025838 43.0
1e+38 0.025336 41.0
0.00844 0.025229 39.0
1e+38 0.025481 37.0
1e+38 0.025088 35.0
1e+38 0.025397 33.0
0.00918 0.025645 31.0
1e+38 0.025172 29.0
0.008855 0.024631 27.0
1e+38 0.025196 25.0
1e+38 0.025499 23.0
1e+38 0.025283 21.0
1e+38 0.025643 19.0
1e+38 0.025071 17.0
1e+38 0.025518 15.0
1e+38 0.025311 13.0
1e+38 0.025023 11.0
1e+38 0.024496 9.0
1e+38 0.023346 7.0
0.008363 0.02258 5.0
1e+38 0.020223 3.0
1e+38 0.015581 1.0
0.01014 0.051007 63.0
0.00989 0.05099 61.0
0.01028 0.050995 59.0
0.00984 0.050907 57.0
0.00953 0.050992 55.0
0.00946 0.050701 53.0
0.01023 0.051151 51.0
0.00933 0.05076 49.0
0.00971 0.051359 47.0
0.00958 0.05099 45.0
0.00938 0.050903 43.0
1e+38 0.051289 41.0
0.00986 0.050657 39.0
0.00925 0.051207 37.0
0.01139 0.050898 35.0
0.01043 0.05138 33.0
0.01004 0.050961 31.0
0.009 0.050572 29.0
0.00966 0.05032 27.0
0.00955 0.050162 25.0
0.00955 0.049924 23.0
0.01064 0.049804 21.0
0.00959 0.048265 19.0
0.00882 0.047375 17.0
0.00931 0.04582 15.0
0.00943 0.04427 13.0
0.00944 0.042318 11.0
0.00952 0.039714 9.0
1e+38 0.036189 7.0
0.00954 0.032518 5.0
0.00897 0.028752 3.0
0.00981 0.023932 1.0
0.0145 0.10128 63.0
1e+38 0.10079 61.0
1e+38 0.10039 59.0
1e+38 0.10024 57.0
1e+38 0.09978 55.0
1e+38 0.09906 53.0
1e+38 0.09838 51.0
1e+38 0.09772 49.0
1e+38 0.09684 47.0
1e+38 0.09507 45.0
1e+38 0.09411 43.0
1e+38 0.09244 41.0
1e+38 0.09018 39.0
1e+38 0.08848 37.0
1e+38 0.08649 35.0
1e+38 0.08421 33.0
1e+38 0.08204 31.0
1e+38 0.07943 29.0
1e+38 0.07719 27.0
1e+38 0.07462 25.0
1e+38 0.07165 23.0
1e+38 0.069 21.0
1e+38 0.06591 19.0
1e+38 0.06345 17.0
1e+38 0.06076 15.0
1e+38 0.05743 13.0
1e+38 0.05425 11.0
1e+38 0.05128 9.0
1e+38 0.04724 7.0
1e+38 0.04367 5.0
1e+38 0.03966 3.0
1e+38 0.03593 1.0
1e+38 0.12852 63.0
1e+38 0.12703 61.0
1e+38 0.12479 59.0
1e+38 0.12291 57.0
1e+38 0.12017 55.0
1e+38 0.11778 53.0
1e+38 0.11591 51.0
1e+38 0.11365 49.0
1e+38 0.11114 47.0
1e+38 0.10883 45.0
1e+38 0.10645 43.0
1e+38 0.1041 41.0
1e+38 0.10124 39.0
1e+38 0.09867 37.0
1e+38 0.09565 35.0
1e+38 0.09343 33.0
1e+38 0.09076 31.0
1e+38 0.08798 29.0
1e+38 0.08504 27.0
1e+38 0.08191 25.0
1e+38 0.07909 23.0
1e+38 0.07637 21.0
1e+38 0.07353 19.0
1e+38 0.07058 17.0
1e+38 0.06765 15.0
1e+38 0.06445 13.0
1e+38 0.06098 11.0
1e+38 0.05788 9.0
1e+38 0.05372 7.0
1e+38 0.05042 5.0
1e+38 0.04648 3.0
1e+38 0.04318 1.0
1e+38 0.13359 63.0
1e+38 0.13059 61.0
1e+38 0.12921 59.0
1e+38 0.12557 57.0
1e+38 0.12344 55.0
1e+38 0.12089 53.0
1e+38 0.11872 51.0
1e+38 0.11664 49.0
1e+38 0.11366 47.0
1e+38 0.11099 45.0
1e+38 0.10906 43.0
1e+38 0.10663 41.0
1e+38 0.10333 39.0
1e+38 0.10036 37.0
1e+38 0.09844 35.0
1e+38 0.09535 33.0
1e+38 0.0923 31.0
1e+38 0.08987 29.0
1e+38 0.08691 27.0
1e+38 0.08389 25.0
1e+38 0.0806 23.0
1e+38 0.07784 21.0
1e+38 0.07445 19.0
1e+38 0.07125 17.0
1e+38 0.06826 15.0
1e+38 0.06549 13.0
1e+38 0.062 11.0
1e+38 0.05884 9.0
1e+38 0.05511 7.0
1e+38 0.05053 5.0
1e+38 0.04904 3.0
1e+38 0.04613 1.0
1e+38 0.13411 63.0
1e+38 0.13247 61.0
1e+38 0.12953 59.0
1e+38 0.12747 57.0
1e+38 0.12501 55.0
1e+38 0.122 53.0
1e+38 0.11949 51.0
1e+38 0.11664 49.0
1e+38 0.11473 47.0
1e+38 0.11216 45.0
1e+38 0.10942 43.0
1e+38 0.10643 41.0
1e+38 0.10421 39.0
1e+38 0.1012 37.0
