Vin[V] Vout[V] Clip_b
1e+38 0.034499 63.0
1e+38 0.034512 61.0
1e+38 0.034609 59.0
1e+38 0.034045 57.0
0.008332 0.034336 55.0
1e+38 0.034098 53.0
0.008887 0.034482 51.0
1e+38 0.035336 49.0
1e+38 0.034027 47.0
1e+38 0.033791 45.0
0.008654 0.033697 43.0
1e+38 0.033589 41.0
1e+38 0.033777 39.0
1e+38 0.032719 37.0
1e+38 0.032638 35.0
1e+38 0.032201 33.0
1e+38 0.031885 31.0
1e+38 0.030531 29.0
1e+38 0.030213 27.0
0.00833 0.029125 25.0
0.008567 0.027722 23.0
1e+38 0.026401 21.0
1e+38 0.025204 19.0
1e+38 0.023497 17.0
1e+38 0.022123 15.0
0.00882 0.020286 13.0
1e+38 0.01899 11.0
0.008944 0.016975 9.0
0.008852 0.01532 7.0
1e+38 0.013691 5.0
1e+38 0.011461 3.0
0.008612 0.010016 1.0
0.01026 0.060224 63.0
1e+38 0.059252 61.0
0.01032 0.058288 59.0
0.0096 0.057349 57.0
0.00878 0.056577 55.0
0.00945 0.055365 53.0
0.01022 0.05382 51.0
0.00968 0.052752 49.0
0.01055 0.051585 47.0
0.00941 0.050345 45.0
0.0092 0.048912 43.0
0.01025 0.047575 41.0
1e+38 0.046174 39.0
0.0103 0.044897 37.0
0.00974 0.043538 35.0
0.00983 0.04213 33.0
0.0094 0.040518 31.0
0.00924 0.039313 29.0
0.00907 0.037397 27.0
0.00941 0.036062 25.0
0.00881 0.034503 23.0
1e+38 0.032768 21.0
0.01053 0.031096 19.0
0.01035 0.029727 17.0
0.0098 0.028178 15.0
0.00991 0.025883 13.0
0.00967 0.024137 11.0
0.00983 0.022612 9.0
0.00896 0.020583 7.0
0.00953 0.018464 5.0
0.009 0.016794 3.0
0.01014 0.016442 1.0
1e+38 0.06787 63.0
1e+38 0.06675 61.0
1e+38 0.06541 59.0
1e+38 0.06401 57.0
1e+38 0.06259 55.0
1e+38 0.06189 53.0
1e+38 0.06043 51.0
1e+38 0.05861 49.0
1e+38 0.0574 47.0
1e+38 0.05588 45.0
0.01463 0.05454 43.0
1e+38 0.05349 41.0
1e+38 0.05159 39.0
1e+38 0.05023 37.0
1e+38 0.04867 35.0
1e+38 0.047 33.0
1e+38 0.04535 31.0
1e+38 0.04388 29.0
1e+38 0.04236 27.0
1e+38 0.041 25.0
1e+38 0.03919 23.0
1e+38 0.03738 21.0
1e+38 0.03572 19.0
1e+38 0.03382 17.0
1e+38 0.0327 15.0
1e+38 0.03128 13.0
1e+38 0.02904 11.0
1e+38 0.02669 9.0
1e+38 0.02451 7.0
0.01467 0.02231 5.0
1e+38 0.02085 3.0
1e+38 0.02105 1.0
1e+38 0.06792 63.0
1e+38 0.06664 61.0
1e+38 0.06522 59.0
1e+38 0.06445 57.0
1e+38 0.06259 55.0
1e+38 0.06142 53.0
1e+38 0.0601 51.0
1e+38 0.05854 49.0
1e+38 0.0576 47.0
1e+38 0.056 45.0
1e+38 0.05463 43.0
1e+38 0.05337 41.0
1e+38 0.05206 39.0
1e+38 0.05005 37.0
1e+38 0.04883 35.0
1e+38 0.04831 33.0
1e+38 0.04723 31.0
1e+38 0.04709 29.0
1e+38 0.04586 27.0
1e+38 0.0451 25.0
1e+38 0.04441 23.0
1e+38 0.04485 21.0
1e+38 0.04363 19.0
1e+38 0.04054 17.0
1e+38 0.03852 15.0
1e+38 0.03422 13.0
1e+38 0.02897 11.0
1e+38 0.02644 9.0
1e+38 0.0246 7.0
1e+38 0.02253 5.0
1e+38 0.02086 3.0
1e+38 0.01917 1.0
1e+38 1e+38 63.0
1e+38 1e+38 61.0
1e+38 1e+38 59.0
1e+38 1e+38 57.0
1e+38 1e+38 55.0
1e+38 1e+38 53.0
1e+38 1e+38 51.0
1e+38 1e+38 49.0
1e+38 1e+38 47.0
1e+38 1e+38 45.0
1e+38 1e+38 43.0
1e+38 1e+38 41.0
1e+38 1e+38 39.0
1e+38 1e+38 37.0
1e+38 1e+38 35.0
1e+38 1e+38 33.0
1e+38 1e+38 31.0
1e+38 0.05524 29.0
1e+38 0.05297 27.0
1e+38 1e+38 25.0
1e+38 0.04955 23.0
