Vin[V] Vout[V] Clip_b
0.009007 0.037469 63.0
1e+38 0.037684 61.0
1e+38 0.036577 59.0
1e+38 0.037002 57.0
0.009086 0.037671 55.0
1e+38 0.037513 53.0
1e+38 0.037228 51.0
1e+38 0.037544 49.0
1e+38 0.037031 47.0
0.009502 0.037369 45.0
1e+38 0.037453 43.0
0.008617 0.037727 41.0
1e+38 0.03742 39.0
1e+38 0.037341 37.0
1e+38 0.03766 35.0
1e+38 0.036745 33.0
0.009004 0.037696 31.0
1e+38 0.037884 29.0
1e+38 0.037497 27.0
1e+38 0.03698 25.0
1e+38 0.037233 23.0
1e+38 0.037158 21.0
1e+38 0.037103 19.0
1e+38 0.036431 17.0
1e+38 0.03609 15.0
1e+38 0.035341 13.0
1e+38 0.034495 11.0
0.009332 0.033315 9.0
1e+38 0.031401 7.0
1e+38 0.028764 5.0
1e+38 0.024853 3.0
0.008887 0.020356 1.0
0.00888 0.075115 63.0
0.00962 0.075028 61.0
0.01041 0.074899 59.0
0.01016 0.074957 57.0
0.01057 0.074745 55.0
0.01047 0.074997 53.0
0.00963 0.07532 51.0
1e+38 0.074878 49.0
0.00979 0.074667 47.0
0.00952 0.074647 45.0
0.01067 0.074561 43.0
0.00863 0.074343 41.0
0.00922 0.073192 39.0
0.00879 0.073239 37.0
0.00858 0.072453 35.0
0.00947 0.071956 33.0
0.00955 0.071071 31.0
0.00975 0.069554 29.0
0.00996 0.067994 27.0
0.00955 0.066415 25.0
0.00985 0.064264 23.0
0.01004 0.06206 21.0
0.00929 0.059488 19.0
0.00876 0.057206 17.0
0.01029 0.054315 15.0
0.01035 0.052032 13.0
0.00977 0.048797 11.0
1e+38 0.045324 9.0
0.00985 0.04196 7.0
0.00906 0.03849 5.0
0.0085 0.034315 3.0
0.00961 0.029828 1.0
1e+38 0.12831 63.0
1e+38 0.12592 61.0
1e+38 0.12427 59.0
1e+38 0.12181 57.0
1e+38 0.11911 55.0
1e+38 0.11749 53.0
1e+38 0.11479 51.0
1e+38 0.11254 49.0
1e+38 0.11056 47.0
1e+38 0.10757 45.0
0.01436 0.10542 43.0
1e+38 0.10279 41.0
1e+38 0.10034 39.0
1e+38 0.09767 37.0
1e+38 0.09483 35.0
1e+38 0.09261 33.0
1e+38 0.0896 31.0
1e+38 0.08677 29.0
1e+38 0.08415 27.0
1e+38 0.08208 25.0
1e+38 0.07889 23.0
1e+38 0.07592 21.0
1e+38 0.07256 19.0
1e+38 0.0694 17.0
1e+38 0.06684 15.0
1e+38 0.06415 13.0
1e+38 0.06117 11.0
1e+38 0.05777 9.0
1e+38 0.05415 7.0
1e+38 0.05069 5.0
1e+38 0.04741 3.0
1e+38 0.04393 1.0
1e+38 0.13293 63.0
1e+38 0.13127 61.0
1e+38 0.12924 59.0
1e+38 0.12667 57.0
1e+38 0.12452 55.0
1e+38 0.12144 53.0
1e+38 0.11891 51.0
1e+38 0.11641 49.0
1e+38 0.11459 47.0
1e+38 0.11138 45.0
1e+38 0.10899 43.0
1e+38 0.10604 41.0
1e+38 0.10326 39.0
1e+38 0.10093 37.0
1e+38 0.0978 35.0
1e+38 0.09567 33.0
1e+38 0.09233 31.0
1e+38 0.09016 29.0
1e+38 0.08745 27.0
1e+38 0.08392 25.0
1e+38 0.0808 23.0
1e+38 0.07826 21.0
1e+38 0.07486 19.0
1e+38 0.07224 17.0
1e+38 0.06934 15.0
1e+38 0.06615 13.0
1e+38 0.06225 11.0
1e+38 0.05936 9.0
1e+38 0.05517 7.0
1e+38 0.0518 5.0
1e+38 0.05012 3.0
1e+38 0.0481 1.0
1e+38 0.13345 63.0
1e+38 0.13129 61.0
1e+38 0.12909 59.0
1e+38 0.12627 57.0
1e+38 0.1233 55.0
1e+38 0.1214 53.0
1e+38 0.11861 51.0
1e+38 0.11614 49.0
1e+38 0.11345 47.0
1e+38 0.11109 45.0
1e+38 0.10839 43.0
1e+38 0.10565 41.0
1e+38 0.10297 39.0
1e+38 0.10029 37.0
