Vin[V] Vout[V] Clip_b
1e+38 0.025239 63.0
1e+38 0.024885 61.0
1e+38 0.025261 59.0
1e+38 0.025481 57.0
1e+38 0.025283 55.0
1e+38 0.024978 53.0
1e+38 0.02528 51.0
1e+38 0.025197 49.0
1e+38 0.025095 47.0
1e+38 0.024997 45.0
0.00877 0.025071 43.0
1e+38 0.025399 41.0
1e+38 0.024944 39.0
1e+38 0.024771 37.0
0.008211 0.025254 35.0
1e+38 0.024945 33.0
0.008413 0.025293 31.0
1e+38 0.024973 29.0
1e+38 0.025461 27.0
0.008356 0.024868 25.0
1e+38 0.0253 23.0
1e+38 0.024599 21.0
1e+38 0.024458 19.0
1e+38 0.023828 17.0
1e+38 0.023644 15.0
1e+38 0.023241 13.0
1e+38 0.021857 11.0
1e+38 0.020894 9.0
1e+38 0.019348 7.0
0.008317 0.0173 5.0
1e+38 0.014834 3.0
1e+38 0.012121 1.0
0.00955 0.049866 63.0
0.00994 0.049719 61.0
0.00939 0.049919 59.0
0.00946 0.049674 57.0
0.01025 0.049379 55.0
0.00928 0.049261 53.0
0.00946 0.049668 51.0
0.00985 0.049049 49.0
0.00899 0.048961 47.0
0.00946 0.048951 45.0
0.00954 0.04867 43.0
0.00998 0.048045 41.0
0.00994 0.047293 39.0
0.00949 0.04708 37.0
0.00921 0.045833 35.0
0.00995 0.044841 33.0
0.00924 0.043977 31.0
0.0096 0.042964 29.0
0.0092 0.0415 27.0
1e+38 0.040288 25.0
0.00943 0.038893 23.0
0.00935 0.037296 21.0
0.00869 0.035693 19.0
0.00993 0.03411 17.0
0.00909 0.032819 15.0
0.01055 0.031035 13.0
0.00969 0.029089 11.0
0.0091 0.027154 9.0
0.00891 0.025094 7.0
0.00934 0.023096 5.0
0.00924 0.020331 3.0
0.01063 0.017972 1.0
1e+38 0.07436 63.0
1e+38 0.073334 61.0
1e+38 0.071984 59.0
1e+38 0.07086 57.0
1e+38 0.069696 55.0
1e+38 0.068167 53.0
