Vin[V] Vout[V] Clip_b
1e+38 0.034717 63.0
0.008062 0.034871 61.0
1e+38 0.034696 59.0
0.008579 0.03467 57.0
0.008175 0.034763 55.0
1e+38 0.034861 53.0
1e+38 0.034475 51.0
0.009085 0.034719 49.0
0.008578 0.034677 47.0
1e+38 0.034301 45.0
0.009463 0.034486 43.0
1e+38 0.034451 41.0
1e+38 0.034254 39.0
0.009208 0.034853 37.0
0.008677 0.034049 35.0
1e+38 0.034134 33.0
0.009576 0.034334 31.0
0.008424 0.034523 29.0
0.009299 0.033602 27.0
0.008903 0.034104 25.0
0.008739 0.033557 23.0
0.00847 0.034062 21.0
0.008411 0.034249 19.0
1e+38 0.033505 17.0
1e+38 0.033527 15.0
1e+38 0.033848 13.0
0.009045 0.033883 11.0
0.009017 0.033241 9.0
0.009428 0.032265 7.0
0.009208 0.031006 5.0
1e+38 0.028378 3.0
0.00863 0.020319 1.0
0.01118 0.070299 63.0
0.01077 0.069747 61.0
0.01009 0.070057 59.0
0.01072 0.069237 57.0
0.01067 0.06971 55.0
0.01 0.069908 53.0
0.0104 0.07027 51.0
0.00934 0.0694 49.0
0.01 0.069774 47.0
0.01019 0.06956 45.0
0.00954 0.070024 43.0
0.01173 0.069776 41.0
0.01041 0.069603 39.0
0.01095 0.069163 37.0
0.01049 0.06869 35.0
0.01046 0.070052 33.0
0.01021 0.069472 31.0
0.00967 0.068783 29.0
0.0107 0.069392 27.0
0.01107 0.069165 25.0
0.01045 0.068743 23.0
0.01052 0.068918 21.0
0.01076 0.068649 19.0
0.00953 0.068357 17.0
0.01027 0.06814 15.0
0.0119 0.067582 13.0
0.00849 0.066567 11.0
0.01141 0.064648 9.0
0.01148 0.06038 7.0
0.0116 0.054488 5.0
0.01042 0.045016 3.0
0.01073 0.032213 1.0
0.01692 0.13996 63.0
1e+38 0.14016 61.0
0.01586 0.13996 59.0
0.01628 0.13914 57.0
0.0158 0.13973 55.0
0.01656 0.13929 53.0
0.01597 0.13893 51.0
0.01695 0.13867 49.0
0.01702 0.13844 47.0
0.01616 0.13837 45.0
0.01676 0.13868 43.0
0.0167 0.13823 41.0
0.01525 0.13806 39.0
1e+38 0.13782 37.0
0.01612 0.13733 35.0
0.01542 0.138 33.0
0.01631 0.13726 31.0
0.01762 0.13687 29.0
0.0169 0.13705 27.0
0.01584 0.13578 25.0
0.016 0.13462 23.0
0.01601 0.13402 21.0
0.016 0.131 19.0
0.01523 0.1274 17.0
0.0171 0.12227 15.0
0.01675 0.11494 13.0
0.01639 0.10701 11.0
0.01562 0.09741 9.0
0.01701 0.08629 7.0
0.01692 0.07483 5.0
0.01591 0.06277 3.0
0.01751 0.04918 1.0
0.02277 0.20862 63.0
0.02144 0.2087 61.0
0.02178 0.20801 59.0
1e+38 0.20844 57.0
0.02261 0.20779 55.0
0.02313 0.20818 53.0
0.02157 0.20722 51.0
1e+38 0.20742 49.0
0.02107 0.20676 47.0
0.022 0.20613 45.0
0.02344 0.20677 43.0
0.02165 0.20524 41.0
0.0228 0.20541 39.0
0.02313 0.20425 37.0
1e+38 0.20423 35.0
0.02215 0.20191 33.0
0.0222 0.19972 31.0
0.02046 0.19674 29.0
0.02232 0.19256 27.0
1e+38 0.18702 25.0
1e+38 0.17861 23.0
0.02315 0.17103 21.0
0.02274 0.16174 19.0
0.02223 0.15233 17.0
0.02287 0.14354 15.0
1e+38 0.13349 13.0
0.02268 0.12294 11.0
0.02304 0.11215 9.0
0.0229 0.10027 7.0
0.02264 0.08849 5.0
0.02197 0.07611 3.0
1e+38 0.06378 1.0
0.02834 0.27482 63.0
0.02919 0.27452 61.0
1e+38 0.2747 59.0
0.02884 0.27315 57.0
1e+38 0.27292 55.0
0.02892 0.27297 53.0
0.0285 0.27163 51.0
0.02891 0.2713 49.0
0.02844 0.26979 47.0
1e+38 0.26901 45.0
1e+38 0.26719 43.0
0.02841 0.26346 41.0
0.02782 0.25997 39.0
0.02786 0.25535 37.0
1e+38 0.24863 35.0
0.02775 0.24155 33.0
0.02897 0.23349 31.0
0.0275 0.22495 29.0
0.02945 0.21634 27.0
0.02873 0.20694 25.0
