Vin[V] Vout[V] Clip_b
1e+38 0.025148 63.0
1e+38 0.025399 61.0
1e+38 0.025467 59.0
0.009908 0.025353 57.0
0.008517 0.025613 55.0
1e+38 0.02497 53.0
1e+38 0.025047 51.0
1e+38 0.024958 49.0
0.008839 0.025161 47.0
1e+38 0.02536 45.0
0.00802 0.02569 43.0
0.008402 0.025415 41.0
1e+38 0.025217 39.0
1e+38 0.02547 37.0
0.008377 0.025066 35.0
0.008562 0.025781 33.0
1e+38 0.025287 31.0
0.008101 0.024894 29.0
1e+38 0.024947 27.0
1e+38 0.025439 25.0
1e+38 0.025147 23.0
0.008847 0.02477 21.0
1e+38 0.024621 19.0
1e+38 0.024134 17.0
0.009029 0.023627 15.0
1e+38 0.022641 13.0
0.008915 0.022224 11.0
1e+38 0.020635 9.0
1e+38 0.019188 7.0
0.008805 0.017162 5.0
1e+38 0.014551 3.0
1e+38 0.011862 1.0
0.0098 0.050073 63.0
1e+38 0.049484 61.0
0.00884 0.04997 59.0
0.00898 0.050007 57.0
0.00833 0.050104 55.0
0.00972 0.049689 53.0
0.00958 0.049657 51.0
0.00884 0.048964 49.0
0.01001 0.048854 47.0
0.0085 0.048556 45.0
0.00968 0.048236 43.0
0.00879 0.047692 41.0
0.01022 0.047095 39.0
0.00899 0.046097 37.0
0.01034 0.045403 35.0
0.00996 0.045107 33.0
0.00917 0.043381 31.0
0.00986 0.042366 29.0
0.00945 0.041443 27.0
0.01045 0.039659 25.0
0.00886 0.038519 23.0
0.00957 0.036618 21.0
0.00948 0.035241 19.0
0.00904 0.033753 17.0
0.00982 0.032392 15.0
0.00948 0.03057 13.0
1e+38 0.028971 11.0
0.00987 0.026778 9.0
0.00949 0.024691 7.0
0.00931 0.022885 5.0
0.00899 0.020351 3.0
0.01084 0.018071 1.0
1e+38 0.073073 63.0
1e+38 0.072148 61.0
1e+38 0.070708 59.0
1e+38 0.06975 57.0
1e+38 0.068411 55.0
1e+38 0.067007 53.0
1e+38 0.065718 51.0
1e+38 0.064546 49.0
1e+38 0.063158 47.0
1e+38 0.061943 45.0
1e+38 0.060684 43.0
1e+38 0.059262 41.0
1e+38 0.05771 39.0
1e+38 0.056348 37.0
1e+38 0.054997 35.0
1e+38 0.05349 33.0
1e+38 0.052112 31.0
1e+38 0.05078 29.0
1e+38 0.049138 27.0
1e+38 0.047627 25.0
1e+38 0.046058 23.0
1e+38 0.04424 21.0
1e+38 0.042678 19.0
1e+38 0.040891 17.0
1e+38 0.039067 15.0
1e+38 0.037465 13.0
1e+38 0.03541 11.0
1e+38 0.033789 9.0
1e+38 0.031601 7.0
1e+38 0.029875 5.0
1e+38 0.027358 3.0
1e+38 0.025633 1.0
1e+38 0.07595 63.0
1e+38 0.074725 61.0
1e+38 0.073124 59.0
1e+38 0.072183 57.0
1e+38 0.070819 55.0
1e+38 0.069245 53.0
1e+38 0.068144 51.0
1e+38 0.067104 49.0
1e+38 0.065193 47.0
1e+38 0.064175 45.0
1e+38 0.062628 43.0
1e+38 0.061085 41.0
1e+38 0.059558 39.0
1e+38 0.0581 37.0
1e+38 0.056809 35.0
1e+38 0.055632 33.0
1e+38 0.054229 31.0
1e+38 0.052516 29.0
1e+38 0.051305 27.0
1e+38 0.049322 25.0
1e+38 0.047669 23.0
1e+38 0.046103 21.0
1e+38 0.044481 19.0
1e+38 0.042528 17.0
1e+38 0.041075 15.0
1e+38 0.03936 13.0
1e+38 0.03766 11.0
1e+38 0.03541 9.0
1e+38 0.033143 7.0
1e+38 0.031216 5.0
1e+38 0.028571 3.0
1e+38 0.026342 1.0
1e+38 0.075265 63.0
1e+38 0.074464 61.0
1e+38 0.073541 59.0
1e+38 0.071808 57.0
1e+38 0.070741 55.0
1e+38 0.069373 53.0
1e+38 0.068175 51.0
1e+38 0.06674 49.0
1e+38 0.065529 47.0
1e+38 0.063958 45.0
1e+38 0.062733 43.0
1e+38 0.061266 41.0
1e+38 0.059835 39.0
1e+38 0.058218 37.0
1e+38 0.056769 35.0
1e+38 0.055522 33.0
1e+38 0.05409 31.0
1e+38 0.052438 29.0
1e+38 0.051106 27.0
1e+38 0.04954 25.0
1e+38 0.047782 23.0
1e+38 0.046174 21.0
1e+38 0.044517 19.0
1e+38 0.042753 17.0
1e+38 0.041012 15.0
1e+38 0.039229 13.0
1e+38 0.037158 11.0
1e+38 0.035234 9.0
1e+38 0.033031 7.0
1e+38 0.031141 5.0
1e+38 0.028047 3.0
1e+38 0.025353 1.0
1e+38 0.07673 63.0
1e+38 0.07554 61.0
1e+38 0.07426 59.0
1e+38 0.07318 57.0
1e+38 0.07161 55.0
1e+38 0.0702 53.0
1e+38 0.06869 51.0
1e+38 0.06733 49.0
1e+38 0.06635 47.0
1e+38 0.06492 45.0
1e+38 0.06336 43.0
1e+38 0.06211 41.0
1e+38 0.06036 39.0
1e+38 0.05879 37.0
1e+38 0.05746 35.0
1e+38 0.05611 33.0
1e+38 0.05477 31.0
1e+38 0.05313 29.0
1e+38 0.05135 27.0
1e+38 0.04988 25.0
1e+38 0.04839 23.0
1e+38 0.04663 21.0
1e+38 0.04483 19.0
1e+38 0.04299 17.0
1e+38 0.04153 15.0
1e+38 0.03968 13.0
1e+38 0.03783 11.0
1e+38 0.0357 9.0
1e+38 0.03336 7.0
1e+38 0.03071 5.0
1e+38 0.02826 3.0
1e+38 0.02614 1.0
1e+38 0.07651 63.0
1e+38 0.07541 61.0
1e+38 0.07412 59.0
1e+38 0.07252 57.0
1e+38 0.07149 55.0
1e+38 0.07008 53.0
1e+38 0.06857 51.0
1e+38 0.06763 49.0
1e+38 0.06628 47.0
1e+38 0.065 45.0
1e+38 0.0638 43.0
1e+38 0.0622 41.0
1e+38 0.0606 39.0
1e+38 0.0592 37.0
1e+38 0.05786 35.0
1e+38 0.05597 33.0
1e+38 0.05483 31.0
1e+38 0.05331 29.0
1e+38 0.05208 27.0
1e+38 0.05104 25.0
1e+38 0.04924 23.0
1e+38 0.04719 21.0
1e+38 0.04521 19.0
1e+38 0.04298 17.0
1e+38 0.04129 15.0
1e+38 0.03962 13.0
1e+38 0.03766 11.0
1e+38 0.03568 9.0
1e+38 0.03301 7.0
1e+38 0.03088 5.0
1e+38 0.0279 3.0
1e+38 0.02688 1.0
1e+38 0.077 63.0
1e+38 0.07568 61.0
1e+38 0.07417 59.0
1e+38 0.07286 57.0
1e+38 0.07174 55.0
1e+38 0.07056 53.0
1e+38 0.06917 51.0
1e+38 0.06786 49.0
1e+38 0.06654 47.0
1e+38 0.06539 45.0
1e+38 0.06342 43.0
1e+38 0.06228 41.0
1e+38 0.06071 39.0
1e+38 0.05913 37.0
1e+38 0.05805 35.0
1e+38 0.05719 33.0
1e+38 0.05698 31.0
1e+38 0.05618 29.0
1e+38 0.05477 27.0
1e+38 0.05241 25.0
1e+38 0.05076 23.0
1e+38 0.04757 21.0
1e+38 0.04499 19.0
1e+38 0.04341 17.0
1e+38 0.04146 15.0
1e+38 0.03959 13.0
1e+38 0.03745 11.0
1e+38 0.03539 9.0
1e+38 0.03301 7.0
1e+38 0.03049 5.0
1e+38 0.02753 3.0
1e+38 0.02636 1.0
1e+38 0.07681 63.0
1e+38 0.07588 61.0
1e+38 0.07445 59.0
1e+38 0.0732 57.0
1e+38 0.07181 55.0
1e+38 0.07086 53.0
1e+38 0.06907 51.0
1e+38 0.0679 49.0
1e+38 0.0663 47.0
1e+38 0.06522 45.0
1e+38 0.06376 43.0
1e+38 0.06221 41.0
1e+38 0.06099 39.0
1e+38 0.05919 37.0
1e+38 0.05786 35.0
1e+38 0.05691 33.0
1e+38 0.05586 31.0
1e+38 0.05427 29.0
1e+38 0.0525 27.0
1e+38 0.05103 25.0
1e+38 0.04875 23.0
1e+38 0.04676 21.0
1e+38 0.04497 19.0
1e+38 0.0433 17.0
1e+38 0.04152 15.0
1e+38 0.03956 13.0
1e+38 0.03763 11.0
1e+38 0.03538 9.0
1e+38 0.03305 7.0
1e+38 0.03048 5.0
1e+38 0.028 3.0
1e+38 0.02817 1.0
1e+38 0.076372 63.0
1e+38 0.075451 61.0
1e+38 0.073904 59.0
1e+38 0.073253 57.0
1e+38 0.070725 55.0
1e+38 0.070312 53.0
1e+38 0.068777 51.0
1e+38 0.0678 49.0
1e+38 0.066083 47.0
1e+38 0.064776 45.0
1e+38 0.063754 43.0
1e+38 0.062132 41.0
1e+38 0.060446 39.0
1e+38 0.058683 37.0
1e+38 0.057253 35.0
1e+38 0.056262 33.0
1e+38 0.054389 31.0
1e+38 0.052968 29.0
1e+38 0.051417 27.0
1e+38 0.050189 25.0
1e+38 0.048223 23.0
1e+38 0.046455 21.0
1e+38 0.044676 19.0
1e+38 0.042881 17.0
1e+38 0.041122 15.0
1e+38 0.03936 13.0
1e+38 0.037015 11.0
1e+38 0.035089 9.0
1e+38 0.032661 7.0
1e+38 0.030195 5.0
1e+38 0.027037 3.0
1e+38 0.024389 1.0
