Vin[V] Vout[V] Clip_b
0.008583 0.032267 63.0
0.008843 0.032498 61.0
0.008873 0.032553 59.0
0.008303 0.03263 57.0
1e+38 0.032582 55.0
1e+38 0.032818 53.0
1e+38 0.03238 51.0
0.008328 0.032356 49.0
1e+38 0.032527 47.0
1e+38 0.032485 45.0
1e+38 0.031991 43.0
0.008975 0.03149 41.0
1e+38 0.031994 39.0
0.008553 0.031952 37.0
1e+38 0.032408 35.0
0.008707 0.032418 33.0
1e+38 0.031821 31.0
0.008715 0.032332 29.0
1e+38 0.03229 27.0
0.008877 0.032163 25.0
0.008857 0.032045 23.0
1e+38 0.032007 21.0
0.008579 0.031782 19.0
1e+38 0.032379 17.0
1e+38 0.031762 15.0
1e+38 0.031554 13.0
1e+38 0.031277 11.0
0.007733 0.031351 9.0
0.008839 0.031229 7.0
0.009725 0.029831 5.0
0.009206 0.027846 3.0
1e+38 0.020664 1.0
0.01081 0.066016 63.0
0.01136 0.065819 61.0
0.01117 0.065088 59.0
0.00974 0.066087 57.0
0.01102 0.065583 55.0
0.01156 0.06575 53.0
0.01098 0.065252 51.0
0.00931 0.065108 49.0
0.01176 0.06557 47.0
0.00999 0.065781 45.0
0.01054 0.0654 43.0
0.01023 0.065019 41.0
0.00942 0.065034 39.0
0.01035 0.064711 37.0
0.01126 0.065223 35.0
0.01088 0.065041 33.0
0.01036 0.065176 31.0
0.00951 0.064591 29.0
0.01015 0.065174 27.0
0.00978 0.064674 25.0
0.01121 0.064647 23.0
0.01053 0.064387 21.0
0.0111 0.064757 19.0
0.01218 0.063794 17.0
0.0114 0.063934 15.0
0.01093 0.063766 13.0
0.01072 0.062498 11.0
0.01132 0.061811 9.0
0.0103 0.058827 7.0
0.01168 0.054313 5.0
0.01114 0.046379 3.0
0.00985 0.033573 1.0
0.01667 1e+38 63.0
0.01634 1e+38 61.0
1e+38 1e+38 59.0
0.01642 1e+38 57.0
0.01599 1e+38 55.0
0.01637 1e+38 53.0
0.0154 1e+38 51.0
1e+38 1e+38 49.0
0.01583 1e+38 47.0
0.01476 1e+38 45.0
1e+38 1e+38 43.0
0.01689 1e+38 41.0
1e+38 1e+38 39.0
0.01723 1e+38 37.0
0.01663 1e+38 35.0
1e+38 1e+38 33.0
0.01502 1e+38 31.0
0.0164 1e+38 29.0
0.01561 1e+38 27.0
0.01624 1e+38 25.0
1e+38 1e+38 23.0
0.01685 1e+38 21.0
0.01707 1e+38 19.0
0.01636 1e+38 17.0
0.01712 1e+38 15.0
0.01552 1e+38 13.0
0.0156 1e+38 11.0
0.01521 1e+38 9.0
0.01646 0.08737 7.0
0.01549 0.07634 5.0
1e+38 0.0641 3.0
0.01621 0.05029 1.0
0.02164 0.19637 63.0
0.02212 0.19563 61.0
0.02313 0.19589 59.0
0.02197 0.19574 57.0
0.02249 0.19481 55.0
0.02248 0.19454 53.0
1e+38 0.19354 51.0
1e+38 0.19426 49.0
0.02214 0.1942 47.0
1e+38 0.19411 45.0
1e+38 0.19368 43.0
1e+38 0.19348 41.0
0.02294 0.19368 39.0
0.02296 0.19284 37.0
1e+38 0.19176 35.0
1e+38 0.19136 33.0
0.02202 0.18981 31.0
1e+38 0.18844 29.0
1e+38 0.18562 27.0
1e+38 0.18172 25.0
0.02373 0.17563 23.0
0.02269 0.169 21.0
0.02154 0.16115 19.0
0.02229 0.15265 17.0
0.02183 0.14441 15.0
0.02269 0.13396 13.0
0.02283 0.12421 11.0
0.02151 0.11368 9.0
0.02233 0.10125 7.0
1e+38 0.09003 5.0
0.02141 0.07775 3.0
0.0225 0.0647 1.0
1e+38 0.25965 63.0
0.02832 0.25909 61.0
0.02756 0.25901 59.0
0.02747 0.25777 57.0
0.02864 0.25838 55.0
0.02857 0.25743 53.0
0.02932 0.25702 51.0
1e+38 0.25612 49.0
1e+38 0.25506 47.0
0.02804 0.25503 45.0
0.02809 0.25366 43.0
1e+38 0.25221 41.0
0.02844 0.24936 39.0
0.02957 0.24648 37.0
1e+38 0.24298 35.0
1e+38 0.23718 33.0
0.0283 0.23071 31.0
0.02822 0.22345 29.0
0.02937 0.21516 27.0
0.02832 0.20667 25.0
0.02955 0.19615 23.0
1e+38 0.18703 21.0
1e+38 0.17751 19.0
1e+38 0.16706 17.0
0.02881 0.15854 15.0
0.02917 0.14754 13.0
0.02908 0.13694 11.0
0.02862 0.12619 9.0
1e+38 0.11346 7.0
0.02859 0.1023 5.0
0.02835 0.08917 3.0
0.02757 0.07621 1.0
1e+38 0.31828 63.0
1e+38 0.31684 61.0
1e+38 0.3159 59.0
1e+38 0.31524 57.0
0.0346 0.31355 55.0
1e+38 0.31276 53.0
1e+38 0.3117 51.0
1e+38 0.3091 49.0
1e+38 0.30581 47.0
0.03357 0.30142 45.0
0.03412 0.29595 43.0
0.03354 0.2903 41.0
1e+38 0.28193 39.0
1e+38 0.27428 37.0
1e+38 0.26629 35.0
1e+38 0.25767 33.0
0.03365 0.24859 31.0
0.03362 0.23968 29.0
0.03454 0.22961 27.0
1e+38 0.22051 25.0
1e+38 0.20981 23.0
0.03344 0.19978 21.0
0.0331 0.18973 19.0
1e+38 0.179 17.0
1e+38 0.16984 15.0
1e+38 0.15966 13.0
1e+38 0.14841 11.0
1e+38 0.13651 9.0
1e+38 0.12395 7.0
1e+38 0.11185 5.0
1e+38 0.09992 3.0
1e+38 0.08727 1.0
1e+38 0.37146 63.0
1e+38 0.36925 61.0
1e+38 0.36597 59.0
1e+38 0.36285 57.0
1e+38 0.35773 55.0
1e+38 0.35252 53.0
1e+38 0.34642 51.0
1e+38 0.33896 49.0
1e+38 0.33237 47.0
0.0381 0.32386 45.0
1e+38 0.31669 43.0
1e+38 0.30808 41.0
0.0379 0.29864 39.0
1e+38 0.29022 37.0
1e+38 0.2816 35.0
1e+38 0.27233 33.0
0.0377 0.262 31.0
1e+38 0.25331 29.0
1e+38 0.24298 27.0
1e+38 0.23336 25.0
0.0371 0.22205 23.0
1e+38 0.21241 21.0
0.0377 0.20099 19.0
1e+38 0.19114 17.0
1e+38 0.1811 15.0
1e+38 0.17063 13.0
1e+38 0.15937 11.0
1e+38 0.14721 9.0
1e+38 0.13473 7.0
1e+38 0.1222 5.0
1e+38 0.10976 3.0
1e+38 0.09774 1.0
1e+38 0.4019 63.0
1e+38 0.39531 61.0
1e+38 0.38766 59.0
1e+38 0.37928 57.0
1e+38 0.37225 55.0
1e+38 0.36543 53.0
1e+38 0.35679 51.0
1e+38 0.3483 49.0
1e+38 0.3415 47.0
1e+38 0.33233 45.0
1e+38 0.32474 43.0
1e+38 0.31606 41.0
1e+38 0.30635 39.0
1e+38 0.29744 37.0
1e+38 0.28887 35.0
1e+38 0.27736 33.0
1e+38 0.26881 31.0
1e+38 0.25979 29.0
1e+38 0.2489 27.0
1e+38 0.23922 25.0
1e+38 0.22995 23.0
1e+38 0.21943 21.0
1e+38 0.20672 19.0
1e+38 0.19731 17.0
1e+38 0.1885 15.0
1e+38 0.17682 13.0
1e+38 0.16632 11.0
1e+38 0.15421 9.0
1e+38 0.14168 7.0
1e+38 0.1305 5.0
1e+38 0.11802 3.0
1e+38 0.10521 1.0
1e+38 0.41952 63.0
1e+38 0.4094 61.0
1e+38 0.40202 59.0
1e+38 0.39326 57.0
1e+38 0.38412 55.0
1e+38 0.37405 53.0
1e+38 0.3671 51.0
1e+38 0.35868 49.0
1e+38 0.35141 47.0
1e+38 0.343 45.0
1e+38 0.33201 43.0
1e+38 0.32312 41.0
1e+38 0.3135 39.0
1e+38 0.30443 37.0
1e+38 0.29491 35.0
1e+38 0.28461 33.0
1e+38 0.2747 31.0
1e+38 0.26638 29.0
1e+38 0.25521 27.0
1e+38 0.24469 25.0
1e+38 0.23284 23.0
1e+38 0.22256 21.0
1e+38 0.21295 19.0
1e+38 0.20224 17.0
1e+38 0.19182 15.0
1e+38 0.18021 13.0
1e+38 0.17088 11.0
1e+38 0.15773 9.0
1e+38 0.14462 7.0
1e+38 0.13402 5.0
1e+38 0.12123 3.0
1e+38 0.10966 1.0
1e+38 0.42787 63.0
1e+38 0.42054 61.0
1e+38 0.41075 59.0
1e+38 0.40199 57.0
1e+38 0.39115 55.0
1e+38 0.38268 53.0
1e+38 0.37392 51.0
1e+38 0.36423 49.0
1e+38 0.35646 47.0
1e+38 0.34722 45.0
1e+38 0.33683 43.0
1e+38 0.32803 41.0
1e+38 0.317 39.0
1e+38 0.30705 37.0
1e+38 0.2977 35.0
1e+38 0.2877 33.0
1e+38 0.27632 31.0
1e+38 0.2673 29.0
1e+38 0.25765 27.0
1e+38 0.24645 25.0
1e+38 0.23617 23.0
1e+38 0.22557 21.0
1e+38 0.21626 19.0
1e+38 0.20538 17.0
1e+38 0.19363 15.0
1e+38 0.18483 13.0
1e+38 0.17119 11.0
1e+38 0.1592 9.0
1e+38 0.1489 7.0
1e+38 0.13713 5.0
1e+38 0.1226 3.0
1e+38 0.11416 1.0
